Hugo_Symbol	Missense_Mutation	Nonsense_Mutation	Nonstop_Mutation	Splice_Site	Translation_Start_Site	total	MutatedSamples	AlteredSamples
COX10	1	0	0	0	0	1	1	1
COX6A1	1	0	0	0	0	1	1	1
CPEB4	1	0	0	0	0	1	1	1
CPLX4	1	0	0	0	0	1	1	1
CPNE6	1	0	0	0	0	1	1	1
CPNE7	0	0	0	1	0	1	1	1
CPOX	1	0	0	0	0	1	1	1
CPXM1	0	0	0	1	0	1	1	1
CRACR2B	1	0	0	0	0	1	1	1
CREB3	1	0	0	0	0	1	1	1
CREB3L3	1	0	0	0	0	1	1	1
CREB3L4	1	0	0	0	0	1	1	1
CRISPLD1	1	0	0	0	0	1	1	1
CRKL	1	0	0	0	0	1	1	1
CRNKL1	1	0	0	0	0	1	1	1
CRTAM	1	0	0	0	0	1	1	1
CRY2	1	0	0	0	0	1	1	1
CRYBA1	1	0	0	0	0	1	1	1
CRYBB3	1	0	0	0	0	1	1	1
CRYGB	1	0	0	0	0	1	1	1
CSPP1	1	0	0	0	0	1	1	1
CST1	1	0	0	0	0	1	1	1
CST5	1	0	0	0	0	1	1	1
CTAGE1	1	0	0	0	0	1	1	1
CTR9	1	0	0	0	0	1	1	1
CTRC	1	0	0	0	0	1	1	1
CTSA	1	0	0	0	0	1	1	1
CTU2	1	0	0	0	0	1	1	1
CXCL14	1	0	0	0	0	1	1	1
CXCL17	0	0	0	0	1	1	1	1
CXorf58	1	0	0	0	0	1	1	1
CYB5A	1	0	0	0	0	1	1	1
CYCS	0	0	0	1	0	1	1	1
CYP17A1	1	0	0	0	0	1	1	1
CYP1A1	1	0	0	0	0	1	1	1
CYP26B1	1	0	0	0	0	1	1	1
CYP27A1	1	0	0	0	0	1	1	1
CYP27B1	1	0	0	0	0	1	1	1
CYP2A7	0	0	0	0	1	1	1	1
CYP2C18	0	1	0	0	0	1	1	1
CYP2C8	1	0	0	0	0	1	1	1
CYP2D6	1	0	0	0	0	1	1	1
CYP2W1	1	0	0	0	0	1	1	1
CYP4F12	1	0	0	0	0	1	1	1
CYP4Z1	1	0	0	0	0	1	1	1
CYP7A1	1	0	0	0	0	1	1	1
CYTH2	1	0	0	0	0	1	1	1
DAD1	1	0	0	0	0	1	1	1
DAPP1	1	0	0	0	0	1	1	1
DBX2	1	0	0	0	0	1	1	1
DCAF12	1	0	0	0	0	1	1	1
DCAF17	1	0	0	0	0	1	1	1
DCAF4L2	1	0	0	0	0	1	1	1
DCLK2	1	0	0	0	0	1	1	1
DCLRE1C	0	0	0	0	1	1	1	1
DCPS	1	0	0	0	0	1	1	1
DCT	1	0	0	0	0	1	1	1
DCTN4	1	0	0	0	0	1	1	1
DDIT4L	1	0	0	0	0	1	1	1
DDX10	1	0	0	0	0	1	1	1
DDX18	1	0	0	0	0	1	1	1
DDX24	1	0	0	0	0	1	1	1
DDX56	1	0	0	0	0	1	1	1
DEFB1	1	0	0	0	0	1	1	1
DEFB108B	1	0	0	0	0	1	1	1
DEGS2	1	0	0	0	0	1	1	1
DENND1C	0	0	0	1	0	1	1	1
DES	1	0	0	0	0	1	1	1
DFFA	1	0	0	0	0	1	1	1
DGCR14	1	0	0	0	0	1	1	1
DGKE	1	0	0	0	0	1	1	1
DGKK	1	0	0	0	0	1	1	1
DGUOK	0	1	0	0	0	1	1	1
DHDH	1	0	0	0	0	1	1	1
DHRS4	1	0	0	0	0	1	1	1
DHX36	1	0	0	0	0	1	1	1
DHX37	1	0	0	0	0	1	1	1
DHX38	1	0	0	0	0	1	1	1
DIS3L	1	0	0	0	0	1	1	1
DLD	1	0	0	0	0	1	1	1
DLEC1	1	0	0	0	0	1	1	1
DLGAP5	0	0	0	1	0	1	1	1
DLX2	1	0	0	0	0	1	1	1
DLX6	1	0	0	0	0	1	1	1
DMKN	1	0	0	0	0	1	1	1
DMRTC2	1	0	0	0	0	1	1	1
DMWD	1	0	0	0	0	1	1	1
DNAH6	1	0	0	0	0	1	1	1
DNAJC22	1	0	0	0	0	1	1	1
DNAJC24	0	1	0	0	0	1	1	1
DNAJC28	1	0	0	0	0	1	1	1
DNASE2	1	0	0	0	0	1	1	1
DNASE2B	1	0	0	0	0	1	1	1
DOCK4	1	0	0	0	0	1	1	1
DOK2	1	0	0	0	0	1	1	1
DOK5	1	0	0	0	0	1	1	1
DPH3	1	0	0	0	0	1	1	1
DPM1	1	0	0	0	0	1	1	1
DPP4	1	0	0	0	0	1	1	1
DPPA2	0	0	0	0	1	1	1	1
DPY19L2	1	0	0	0	0	1	1	1
DQX1	1	0	0	0	0	1	1	1
DSC1	1	0	0	0	0	1	1	1
DSCR4	1	0	0	0	0	1	1	1
DSEL	1	0	0	0	0	1	1	1
DSN1	1	0	0	0	0	1	1	1
DTX1	1	0	0	0	0	1	1	1
DTX3L	1	0	0	0	0	1	1	1
DTYMK	1	0	0	0	0	1	1	1
DUS1L	1	0	0	0	0	1	1	1
DUSP10	1	0	0	0	0	1	1	1
DUSP12	1	0	0	0	0	1	1	1
DUSP26	1	0	0	0	0	1	1	1
DUSP27	1	0	0	0	0	1	1	1
DUSP6	1	0	0	0	0	1	1	1
DYNC1LI1	1	0	0	0	0	1	1	1
DYNC1LI2	1	0	0	0	0	1	1	1
DYSF	1	0	0	0	0	1	1	1
E2F3	0	0	0	0	1	1	1	1
EAF1	1	0	0	0	0	1	1	1
EBP	1	0	0	0	0	1	1	1
EDN2	1	0	0	0	0	1	1	1
EDN3	1	0	0	0	0	1	1	1
EEF1A2	1	0	0	0	0	1	1	1
EEF2KMT	1	0	0	0	0	1	1	1
EFCAB14	1	0	0	0	0	1	1	1
EFNB3	1	0	0	0	0	1	1	1
EHD3	1	0	0	0	0	1	1	1
EIF1AD	1	0	0	0	0	1	1	1
EIF2D	1	0	0	0	0	1	1	1
EIF3K	1	0	0	0	0	1	1	1
EIF4A3	1	0	0	0	0	1	1	1
EIF4G2	1	0	0	0	0	1	1	1
ELMOD2	1	0	0	0	0	1	1	1
ELP2	1	0	0	0	0	1	1	1
ELP5	1	0	0	0	0	1	1	1
ELP6	1	0	0	0	0	1	1	1
EMC1	1	0	0	0	0	1	1	1
EMC4	1	0	0	0	0	1	1	1
EMC7	1	0	0	0	0	1	1	1
EMC8	1	0	0	0	0	1	1	1
EML3	1	0	0	0	0	1	1	1
ENDOD1	1	0	0	0	0	1	1	1
ENDOV	1	0	0	0	0	1	1	1
ENTHD2	1	0	0	0	0	1	1	1
EOMES	1	0	0	0	0	1	1	1
EPC2	0	1	0	0	0	1	1	1
EPHA1	1	0	0	0	0	1	1	1
EPN3	1	0	0	0	0	1	1	1
EQTN	1	0	0	0	0	1	1	1
ERCC2	1	0	0	0	0	1	1	1
ERCC4	0	1	0	0	0	1	1	1
ERICH2	1	0	0	0	0	1	1	1
ERLEC1	1	0	0	0	0	1	1	1
ESPL1	1	0	0	0	0	1	1	1
ESYT3	1	0	0	0	0	1	1	1
ETAA1	0	0	0	0	1	1	1	1
ETHE1	1	0	0	0	0	1	1	1
ETV3	1	0	0	0	0	1	1	1
EVI2A	0	1	0	0	0	1	1	1
EVX1	1	0	0	0	0	1	1	1
EVX2	1	0	0	0	0	1	1	1
EXOC3L1	1	0	0	0	0	1	1	1
EXT1	1	0	0	0	0	1	1	1
F2	1	0	0	0	0	1	1	1
FAAH2	0	1	0	0	0	1	1	1
FABP7	1	0	0	0	0	1	1	1
FAHD1	1	0	0	0	0	1	1	1
FAHD2A	0	1	0	0	0	1	1	1
FAM101B	1	0	0	0	0	1	1	1
FAM111B	1	0	0	0	0	1	1	1
FAM120C	1	0	0	0	0	1	1	1
FAM134A	1	0	0	0	0	1	1	1
FAM134C	1	0	0	0	0	1	1	1
FAM150B	1	0	0	0	0	1	1	1
FAM161A	1	0	0	0	0	1	1	1
FAM166A	1	0	0	0	0	1	1	1
FAM179B	0	1	0	0	0	1	1	1
FAM185A	1	0	0	0	0	1	1	1
FAM186A	1	0	0	0	0	1	1	1
FAM186B	0	1	0	0	0	1	1	1
FAM187B	1	0	0	0	0	1	1	1
FAM188A	1	0	0	0	0	1	1	1
FAM199X	1	0	0	0	0	1	1	1
FAM26E	1	0	0	0	0	1	1	1
FAM32A	1	0	0	0	0	1	1	1
FAM63B	0	1	0	0	0	1	1	1
FAM71B	0	1	0	0	0	1	1	1
FAM71E1	1	0	0	0	0	1	1	1
FAM78B	1	0	0	0	0	1	1	1
FAM84B	1	0	0	0	0	1	1	1
FAM92A1	1	0	0	0	0	1	1	1
FANCM	1	0	0	0	0	1	1	1
FASLG	1	0	0	0	0	1	1	1
FASTKD1	1	0	0	0	0	1	1	1
FASTKD2	1	0	0	0	0	1	1	1
FBXL19	1	0	0	0	0	1	1	1
FBXO22	1	0	0	0	0	1	1	1
FBXO24	1	0	0	0	0	1	1	1
FBXO28	1	0	0	0	0	1	1	1
FCAR	1	0	0	0	0	1	1	1
FCF1	1	0	0	0	0	1	1	1
FCGR2A	1	0	0	0	0	1	1	1
FCGR3B	0	0	0	1	0	1	1	1
FCN2	1	0	0	0	0	1	1	1
FCN3	1	0	0	0	0	1	1	1
FDXR	1	0	0	0	0	1	1	1
FEM1A	1	0	0	0	0	1	1	1
FEM1C	1	0	0	0	0	1	1	1
FEN1	1	0	0	0	0	1	1	1
FGA	1	0	0	0	0	1	1	1
FGF10	1	0	0	0	0	1	1	1
FGF18	1	0	0	0	0	1	1	1
FH	0	1	0	0	0	1	1	1
FHOD1	1	0	0	0	0	1	1	1
FIGLA	1	0	0	0	0	1	1	1
FKBP15	0	0	0	0	1	1	1	1
FKBP7	1	0	0	0	0	1	1	1
FLNB	1	0	0	0	0	1	1	1
FLVCR1	1	0	0	0	0	1	1	1
FOS	1	0	0	0	0	1	1	1
FOSB	1	0	0	0	0	1	1	1
FOSL1	1	0	0	0	0	1	1	1
FOXA2	1	0	0	0	0	1	1	1
FOXC1	1	0	0	0	0	1	1	1
FOXO4	1	0	0	0	0	1	1	1
FOXR1	0	1	0	0	0	1	1	1
FOXRED1	1	0	0	0	0	1	1	1
FRA10AC1	1	0	0	0	0	1	1	1
FRG1	1	0	0	0	0	1	1	1
FRK	1	0	0	0	0	1	1	1
FRZB	1	0	0	0	0	1	1	1
FSCN2	1	0	0	0	0	1	1	1
FSHR	0	0	0	0	1	1	1	1
FTSJ1	1	0	0	0	0	1	1	1
FUBP1	1	0	0	0	0	1	1	1
FUCA1	1	0	0	0	0	1	1	1
FZD2	1	0	0	0	0	1	1	1
FZD4	1	0	0	0	0	1	1	1
G6PC	1	0	0	0	0	1	1	1
GAB4	1	0	0	0	0	1	1	1
GABARAP	1	0	0	0	0	1	1	1
GABARAPL2	1	0	0	0	0	1	1	1
GABRA5	1	0	0	0	0	1	1	1
GABRG1	1	0	0	0	0	1	1	1
GABRQ	1	0	0	0	0	1	1	1
GABRR3	1	0	0	0	0	1	1	1
GAD2	0	1	0	0	0	1	1	1
GAGE12J	0	1	0	0	0	1	1	1
GAGE2E	1	0	0	0	0	1	1	1
GAL	1	0	0	0	0	1	1	1
GALNTL6	1	0	0	0	0	1	1	1
GAR1	1	0	0	0	0	1	1	1
GAS2L1	1	0	0	0	0	1	1	1
GAS2L2	1	0	0	0	0	1	1	1
GATB	1	0	0	0	0	1	1	1
GBE1	0	1	0	0	0	1	1	1
GCDH	1	0	0	0	0	1	1	1
GCH1	1	0	0	0	0	1	1	1
GCSAM	1	0	0	0	0	1	1	1
GDPD2	1	0	0	0	0	1	1	1
GEMIN5	1	0	0	0	0	1	1	1
GFAP	1	0	0	0	0	1	1	1
GFM1	1	0	0	0	0	1	1	1
GFOD1	1	0	0	0	0	1	1	1
GINS1	1	0	0	0	0	1	1	1
GIP	1	0	0	0	0	1	1	1
GIPC3	0	1	0	0	0	1	1	1
GJC3	1	0	0	0	0	1	1	1
GJD4	1	0	0	0	0	1	1	1
GLA	1	0	0	0	0	1	1	1
GLB1L	1	0	0	0	0	1	1	1
GLIPR1L2	1	0	0	0	0	1	1	1
GLOD4	1	0	0	0	0	1	1	1
GLRA2	1	0	0	0	0	1	1	1
GLRB	1	0	0	0	0	1	1	1
GNA13	0	1	0	0	0	1	1	1
GNAQ	1	0	0	0	0	1	1	1
GNRHR	1	0	0	0	0	1	1	1
GOLGA2	1	0	0	0	0	1	1	1
GPATCH1	1	0	0	0	0	1	1	1
GPATCH3	1	0	0	0	0	1	1	1
GPHB5	1	0	0	0	0	1	1	1
GPR119	1	0	0	0	0	1	1	1
GPR142	1	0	0	0	0	1	1	1
GPR37L1	1	0	0	0	0	1	1	1
GPR39	1	0	0	0	0	1	1	1
GPR83	1	0	0	0	0	1	1	1
GPRASP1	0	1	0	0	0	1	1	1
GPRASP2	1	0	0	0	0	1	1	1
GPRC5D	0	1	0	0	0	1	1	1
GPSM3	1	0	0	0	0	1	1	1
GRHPR	1	0	0	0	0	1	1	1
GRIA3	1	0	0	0	0	1	1	1
GRIK1	1	0	0	0	0	1	1	1
GRIK3	1	0	0	0	0	1	1	1
GRIN2A	1	0	0	0	0	1	1	1
GRIN3A	1	0	0	0	0	1	1	1
GRIPAP1	1	0	0	0	0	1	1	1
GRM1	1	0	0	0	0	1	1	1
GRPR	1	0	0	0	0	1	1	1
GTPBP3	1	0	0	0	0	1	1	1
GTPBP8	1	0	0	0	0	1	1	1
GUCA1C	1	0	0	0	0	1	1	1
GUCY2C	1	0	0	0	0	1	1	1
GYG1	0	1	0	0	0	1	1	1
GYS1	1	0	0	0	0	1	1	1
GZF1	1	0	0	0	0	1	1	1
GZMA	1	0	0	0	0	1	1	1
HAGHL	1	0	0	0	0	1	1	1
HAPLN4	1	0	0	0	0	1	1	1
HARS	1	0	0	0	0	1	1	1
HARS2	1	0	0	0	0	1	1	1
HAUS1	1	0	0	0	0	1	1	1
HAUS8	1	0	0	0	0	1	1	1
HBEGF	1	0	0	0	0	1	1	1
HCCS	1	0	0	0	0	1	1	1
HCFC1	1	0	0	0	0	1	1	1
HDAC6	1	0	0	0	0	1	1	1
HDDC2	1	0	0	0	0	1	1	1
HEATR3	0	0	0	1	0	1	1	1
HEATR6	1	0	0	0	0	1	1	1
HEBP2	1	0	0	0	0	1	1	1
HECTD1	1	0	0	0	0	1	1	1
HECTD3	1	0	0	0	0	1	1	1
HELB	1	0	0	0	0	1	1	1
HELQ	1	0	0	0	0	1	1	1
HEPACAM2	1	0	0	0	0	1	1	1
HEPH	0	0	0	1	0	1	1	1
HIST1H2AC	1	0	0	0	0	1	1	1
HIST1H2BJ	1	0	0	0	0	1	1	1
HIST1H2BN	1	0	0	0	0	1	1	1
HIST3H2A	1	0	0	0	0	1	1	1
HIST4H4	1	0	0	0	0	1	1	1
HLA-DOA	1	0	0	0	0	1	1	1
HLA-E	0	1	0	0	0	1	1	1
HLF	1	0	0	0	0	1	1	1
HMGCS2	1	0	0	0	0	1	1	1
HMGN1	1	0	0	0	0	1	1	1
HMOX1	1	0	0	0	0	1	1	1
HMP19	1	0	0	0	0	1	1	1
HNMT	1	0	0	0	0	1	1	1
HNRNPA1	1	0	0	0	0	1	1	1
HOXA11	1	0	0	0	0	1	1	1
HOXA13	1	0	0	0	0	1	1	1
HOXC13	0	0	0	0	1	1	1	1
HRH3	1	0	0	0	0	1	1	1
HRNR	1	0	0	0	0	1	1	1
HS2ST1	1	0	0	0	0	1	1	1
HS3ST4	1	0	0	0	0	1	1	1
HS6ST1	1	0	0	0	0	1	1	1
HS6ST3	1	0	0	0	0	1	1	1
HSBP1L1	1	0	0	0	0	1	1	1
HSCB	1	0	0	0	0	1	1	1
HSD17B2	1	0	0	0	0	1	1	1
HSF2	0	1	0	0	0	1	1	1
HSP90B1	1	0	0	0	0	1	1	1
HSPA14	1	0	0	0	0	1	1	1
HSPA9	0	1	0	0	0	1	1	1
HSPE1	0	1	0	0	0	1	1	1
HTR2A	1	0	0	0	0	1	1	1
HUS1	1	0	0	0	0	1	1	1
ICAM3	1	0	0	0	0	1	1	1
IDI1	1	0	0	0	0	1	1	1
IFIH1	1	0	0	0	0	1	1	1
IFIT5	1	0	0	0	0	1	1	1
IFITM2	1	0	0	0	0	1	1	1
IFNG	1	0	0	0	0	1	1	1
IGDCC3	1	0	0	0	0	1	1	1
IGF1R	1	0	0	0	0	1	1	1
IGF2BP2	1	0	0	0	0	1	1	1
IGSF10	1	0	0	0	0	1	1	1
IKBIP	1	0	0	0	0	1	1	1
IL18BP	0	0	0	1	0	1	1	1
IL20	1	0	0	0	0	1	1	1
IL22	1	0	0	0	0	1	1	1
IL22RA1	1	0	0	0	0	1	1	1
IL25	1	0	0	0	0	1	1	1
IL26	0	1	0	0	0	1	1	1
IL9	1	0	0	0	0	1	1	1
IL9R	0	1	0	0	0	1	1	1
ILF2	1	0	0	0	0	1	1	1
INA	1	0	0	0	0	1	1	1
ING1	1	0	0	0	0	1	1	1
INO80B	1	0	0	0	0	1	1	1
INO80C	1	0	0	0	0	1	1	1
INO80E	1	0	0	0	0	1	1	1
INPP5B	1	0	0	0	0	1	1	1
INSL5	1	0	0	0	0	1	1	1
INSL6	1	0	0	0	0	1	1	1
INTS4	1	0	0	0	0	1	1	1
IQCF1	1	0	0	0	0	1	1	1
IQCK	1	0	0	0	0	1	1	1
IQSEC3	1	0	0	0	0	1	1	1
ISX	1	0	0	0	0	1	1	1
ITGA10	1	0	0	0	0	1	1	1
ITM2A	1	0	0	0	0	1	1	1
ITPRIPL1	1	0	0	0	0	1	1	1
ITPRIPL2	1	0	0	0	0	1	1	1
JMJD6	1	0	0	0	0	1	1	1
JPH1	1	0	0	0	0	1	1	1
JRKL	1	0	0	0	0	1	1	1
JTB	1	0	0	0	0	1	1	1
KAT2A	1	0	0	0	0	1	1	1
KAT5	1	0	0	0	0	1	1	1
KAZALD1	1	0	0	0	0	1	1	1
KCNB1	1	0	0	0	0	1	1	1
KCNC4	1	0	0	0	0	1	1	1
KCNE4	1	0	0	0	0	1	1	1
KCNIP1	1	0	0	0	0	1	1	1
KCNK1	1	0	0	0	0	1	1	1
KCNK13	1	0	0	0	0	1	1	1
KCNK2	1	0	0	0	0	1	1	1
KCNV1	1	0	0	0	0	1	1	1
KCTD12	1	0	0	0	0	1	1	1
KDELC1	1	0	0	0	0	1	1	1
KEL	1	0	0	0	0	1	1	1
KHNYN	1	0	0	0	0	1	1	1
KHSRP	1	0	0	0	0	1	1	1
KIAA0100	1	0	0	0	0	1	1	1
KIAA0586	1	0	0	0	0	1	1	1
KIAA0907	1	0	0	0	0	1	1	1
KIAA1407	1	0	0	0	0	1	1	1
KIF12	1	0	0	0	0	1	1	1
KIF5B	1	0	0	0	0	1	1	1
KIR3DL3	1	0	0	0	0	1	1	1
KLF10	1	0	0	0	0	1	1	1
KLF7	0	1	0	0	0	1	1	1
KLHDC1	1	0	0	0	0	1	1	1
KLHL1	1	0	0	0	0	1	1	1
KLHL17	1	0	0	0	0	1	1	1
KLHL38	1	0	0	0	0	1	1	1
KLHL9	0	1	0	0	0	1	1	1
KLK12	1	0	0	0	0	1	1	1
KLK14	1	0	0	0	0	1	1	1
KLK5	1	0	0	0	0	1	1	1
KLK9	0	1	0	0	0	1	1	1
KLLN	1	0	0	0	0	1	1	1
KLRC2	1	0	0	0	0	1	1	1
KMT2B	0	1	0	0	0	1	1	1
KNTC1	1	0	0	0	0	1	1	1
KPNA2	1	0	0	0	0	1	1	1
KRT10	1	0	0	0	0	1	1	1
KRT12	1	0	0	0	0	1	1	1
KRT14	1	0	0	0	0	1	1	1
KRT17	1	0	0	0	0	1	1	1
KRT18	1	0	0	0	0	1	1	1
KRT19	0	1	0	0	0	1	1	1
KRT20	1	0	0	0	0	1	1	1
KRT24	1	0	0	0	0	1	1	1
KRT26	1	0	0	0	0	1	1	1
KRT31	1	0	0	0	0	1	1	1
KRT32	1	0	0	0	0	1	1	1
KRT35	1	0	0	0	0	1	1	1
KRT36	1	0	0	0	0	1	1	1
KRT37	1	0	0	0	0	1	1	1
KRT38	0	1	0	0	0	1	1	1
KRT5	1	0	0	0	0	1	1	1
KRT6A	1	0	0	0	0	1	1	1
KRT72	1	0	0	0	0	1	1	1
KRT73	1	0	0	0	0	1	1	1
KRT76	1	0	0	0	0	1	1	1
KRT78	1	0	0	0	0	1	1	1
KRT83	1	0	0	0	0	1	1	1
L34079.2	1	0	0	0	0	1	1	1
LACTB2	1	0	0	0	0	1	1	1
LAMA4	1	0	0	0	0	1	1	1
LAMTOR2	1	0	0	0	0	1	1	1
LAS1L	1	0	0	0	0	1	1	1
LCN1	1	0	0	0	0	1	1	1
LCN6	1	0	0	0	0	1	1	1
LDHA	1	0	0	0	0	1	1	1
LDHC	1	0	0	0	0	1	1	1
LEO1	1	0	0	0	0	1	1	1
LETMD1	1	0	0	0	0	1	1	1
LGALS12	1	0	0	0	0	1	1	1
LGI1	1	0	0	0	0	1	1	1
LGR5	1	0	0	0	0	1	1	1
LHFPL4	1	0	0	0	0	1	1	1
LHX5	1	0	0	0	0	1	1	1
LIAS	1	0	0	0	0	1	1	1
LIMK1	1	0	0	0	0	1	1	1
LMF2	1	0	0	0	0	1	1	1
LMOD1	1	0	0	0	0	1	1	1
LMX1A	1	0	0	0	0	1	1	1
LOX	0	1	0	0	0	1	1	1
LRCH1	1	0	0	0	0	1	1	1
LRCH3	1	0	0	0	0	1	1	1
LRIG2	1	0	0	0	0	1	1	1
LRIT1	1	0	0	0	0	1	1	1
LRIT2	1	0	0	0	0	1	1	1
LRRC14	1	0	0	0	0	1	1	1
LRRC18	1	0	0	0	0	1	1	1
LRRC45	1	0	0	0	0	1	1	1
LRRC52	1	0	0	0	0	1	1	1
LRRC57	1	0	0	0	0	1	1	1
LRRC59	0	0	0	1	0	1	1	1
LRRC66	1	0	0	0	0	1	1	1
LRRCC1	1	0	0	0	0	1	1	1
LRWD1	1	0	0	0	0	1	1	1
LSM14B	1	0	0	0	0	1	1	1
LSM3	0	1	0	0	0	1	1	1
LTV1	1	0	0	0	0	1	1	1
LUC7L2	1	0	0	0	0	1	1	1
LUM	1	0	0	0	0	1	1	1
LURAP1L	1	0	0	0	0	1	1	1
LY86	1	0	0	0	0	1	1	1
LYPLAL1	1	0	0	0	0	1	1	1
LYZL2	1	0	0	0	0	1	1	1
MAATS1	1	0	0	0	0	1	1	1
MAF	0	1	0	0	0	1	1	1
MAGEA11	0	0	0	1	0	1	1	1
MAGEC3	0	0	0	0	1	1	1	1
MAGI2	1	0	0	0	0	1	1	1
MAGI3	1	0	0	0	0	1	1	1
MAGIX	1	0	0	0	0	1	1	1
MAL	1	0	0	0	0	1	1	1
MALSU1	1	0	0	0	0	1	1	1
MAN1B1	1	0	0	0	0	1	1	1
MAP1LC3C	1	0	0	0	0	1	1	1
MAP2K1	1	0	0	0	0	1	1	1
MAP3K6	1	0	0	0	0	1	1	1
MAPK8IP2	1	0	0	0	0	1	1	1
MAX	1	0	0	0	0	1	1	1
MBD4	1	0	0	0	0	1	1	1
MBOAT4	1	0	0	0	0	1	1	1
MBOAT7	0	1	0	0	0	1	1	1
MCAT	1	0	0	0	0	1	1	1
MCEMP1	1	0	0	0	0	1	1	1
MCL1	1	0	0	0	0	1	1	1
MCM4	1	0	0	0	0	1	1	1
MCM5	1	0	0	0	0	1	1	1
MCOLN1	1	0	0	0	0	1	1	1
MDM2	1	0	0	0	0	1	1	1
ME3	1	0	0	0	0	1	1	1
MEAF6	1	0	0	0	0	1	1	1
MED13	0	0	0	1	0	1	1	1
MED13L	1	0	0	0	0	1	1	1
MED16	1	0	0	0	0	1	1	1
MED22	1	0	0	0	0	1	1	1
MED27	1	0	0	0	0	1	1	1
MEN1	1	0	0	0	0	1	1	1
MEOX1	1	0	0	0	0	1	1	1
MEOX2	0	1	0	0	0	1	1	1
METTL13	0	1	0	0	0	1	1	1
METTL14	1	0	0	0	0	1	1	1
METTL17	1	0	0	0	0	1	1	1
METTL25	1	0	0	0	0	1	1	1
METTL2B	1	0	0	0	0	1	1	1
METTL7A	1	0	0	0	0	1	1	1
MFI2	1	0	0	0	0	1	1	1
MFN1	1	0	0	0	0	1	1	1
MFRP	1	0	0	0	0	1	1	1
MFSD11	1	0	0	0	0	1	1	1
MFSD7	1	0	0	0	0	1	1	1
MFSD8	0	0	0	0	1	1	1	1
MFSD9	1	0	0	0	0	1	1	1
MIIP	1	0	0	0	0	1	1	1
MLF1	1	0	0	0	0	1	1	1
MLLT3	1	0	0	0	0	1	1	1
MLX	1	0	0	0	0	1	1	1
MLXIP	1	0	0	0	0	1	1	1
MMACHC	1	0	0	0	0	1	1	1
MMGT1	1	0	0	0	0	1	1	1
MMP19	1	0	0	0	0	1	1	1
MOG	1	0	0	0	0	1	1	1
MORC1	1	0	0	0	0	1	1	1
MORN5	0	1	0	0	0	1	1	1
MPG	1	0	0	0	0	1	1	1
MPLKIP	1	0	0	0	0	1	1	1
MPO	1	0	0	0	0	1	1	1
MR1	1	0	0	0	0	1	1	1
MRC1	1	0	0	0	0	1	1	1
MRGBP	0	1	0	0	0	1	1	1
MROH6	1	0	0	0	0	1	1	1
MRPL13	1	0	0	0	0	1	1	1
MRPL15	1	0	0	0	0	1	1	1
MRPL2	1	0	0	0	0	1	1	1
MRPL3	1	0	0	0	0	1	1	1
MRPL38	1	0	0	0	0	1	1	1
MRPL4	1	0	0	0	0	1	1	1
MRPL44	1	0	0	0	0	1	1	1
MRPL47	1	0	0	0	0	1	1	1
MRPL49	1	0	0	0	0	1	1	1
MRPS21	1	0	0	0	0	1	1	1
MRPS27	1	0	0	0	0	1	1	1
MS4A8	1	0	0	0	0	1	1	1
MSH4	1	0	0	0	0	1	1	1
MSI2	1	0	0	0	0	1	1	1
MSL3	1	0	0	0	0	1	1	1
MSLN	1	0	0	0	0	1	1	1
MSTO1	1	0	0	0	0	1	1	1
MTERF4	1	0	0	0	0	1	1	1
MTPN	1	0	0	0	0	1	1	1
MTRF1	1	0	0	0	0	1	1	1
MTX3	1	0	0	0	0	1	1	1
MUC21	1	0	0	0	0	1	1	1
MUM1	1	0	0	0	0	1	1	1
MXRA5	0	1	0	0	0	1	1	1
MYBPC2	1	0	0	0	0	1	1	1
MYCT1	1	0	0	0	0	1	1	1
MYDGF	1	0	0	0	0	1	1	1
MYH1	1	0	0	0	0	1	1	1
MYH2	1	0	0	0	0	1	1	1
MYH6	1	0	0	0	0	1	1	1
MYL6B	1	0	0	0	0	1	1	1
MYO10	1	0	0	0	0	1	1	1
MYO1G	1	0	0	0	0	1	1	1
MYOZ2	1	0	0	0	0	1	1	1
NAA30	1	0	0	0	0	1	1	1
NANS	0	1	0	0	0	1	1	1
NAPA	1	0	0	0	0	1	1	1
NAV2	0	1	0	0	0	1	1	1
NCAM1	1	0	0	0	0	1	1	1
NCAPG2	0	0	0	0	1	1	1	1
NCEH1	1	0	0	0	0	1	1	1
NCKAP1L	1	0	0	0	0	1	1	1
NCR2	1	0	0	0	0	1	1	1
NCSTN	1	0	0	0	0	1	1	1
NDFIP2	1	0	0	0	0	1	1	1
NDUFAF7	1	0	0	0	0	1	1	1
NDUFB4	1	0	0	0	0	1	1	1
NDUFB9	1	0	0	0	0	1	1	1
NDUFS8	1	0	0	0	0	1	1	1
NDUFV1	1	0	0	0	0	1	1	1
NECAB1	1	0	0	0	0	1	1	1
NEDD1	1	0	0	0	0	1	1	1
NEFM	1	0	0	0	0	1	1	1
NEK2	1	0	0	0	0	1	1	1
NEK4	1	0	0	0	0	1	1	1
NFE2L1	0	1	0	0	0	1	1	1
NFKB2	1	0	0	0	0	1	1	1
NFKBIA	1	0	0	0	0	1	1	1
NHP2	0	0	0	0	1	1	1	1
NICN1	1	0	0	0	0	1	1	1
NID2	1	0	0	0	0	1	1	1
NIFK	1	0	0	0	0	1	1	1
NIT1	1	0	0	0	0	1	1	1
