Hugo_Symbol	Missense_Mutation	Nonsense_Mutation	Nonstop_Mutation	Splice_Site	Translation_Start_Site	total	MutatedSamples	AlteredSamples
HSP90B1	1	0	0	0	0	1	1	1
HSPA14	1	0	0	0	0	1	1	1
HSPA9	0	1	0	0	0	1	1	1
HSPE1	0	1	0	0	0	1	1	1
HUS1	1	0	0	0	0	1	1	1
ICAM3	1	0	0	0	0	1	1	1
IDI1	1	0	0	0	0	1	1	1
IFFO1	1	0	0	0	0	1	1	1
IFIH1	1	0	0	0	0	1	1	1
IFIT5	1	0	0	0	0	1	1	1
IGDCC3	1	0	0	0	0	1	1	1
IGF1R	1	0	0	0	0	1	1	1
IGF2BP2	1	0	0	0	0	1	1	1
IGSF10	1	0	0	0	0	1	1	1
IKBIP	1	0	0	0	0	1	1	1
IL18BP	0	0	0	1	0	1	1	1
IL20	1	0	0	0	0	1	1	1
ILF2	1	0	0	0	0	1	1	1
INA	1	0	0	0	0	1	1	1
ING1	1	0	0	0	0	1	1	1
INO80B	1	0	0	0	0	1	1	1
INO80C	1	0	0	0	0	1	1	1
INO80E	1	0	0	0	0	1	1	1
INPP5B	1	0	0	0	0	1	1	1
INTS4	1	0	0	0	0	1	1	1
IQCK	1	0	0	0	0	1	1	1
IQSEC3	1	0	0	0	0	1	1	1
ITGA10	1	0	0	0	0	1	1	1
ITM2A	1	0	0	0	0	1	1	1
ITPRIPL1	1	0	0	0	0	1	1	1
ITPRIPL2	1	0	0	0	0	1	1	1
IZUMO1	1	0	0	0	0	1	1	1
JMJD6	1	0	0	0	0	1	1	1
JPH1	1	0	0	0	0	1	1	1
JRKL	1	0	0	0	0	1	1	1
KAT2A	1	0	0	0	0	1	1	1
KAT5	1	0	0	0	0	1	1	1
KAZALD1	1	0	0	0	0	1	1	1
KCNB1	1	0	0	0	0	1	1	1
KCNC4	1	0	0	0	0	1	1	1
KCNE4	1	0	0	0	0	1	1	1
KCNK1	1	0	0	0	0	1	1	1
KCNK13	1	0	0	0	0	1	1	1
KCNK16	1	0	0	0	0	1	1	1
KCNK2	1	0	0	0	0	1	1	1
KCTD12	1	0	0	0	0	1	1	1
KDELC1	1	0	0	0	0	1	1	1
KHNYN	1	0	0	0	0	1	1	1
KHSRP	1	0	0	0	0	1	1	1
KIAA0100	1	0	0	0	0	1	1	1
KIAA0586	1	0	0	0	0	1	1	1
KIAA0907	1	0	0	0	0	1	1	1
KIAA1407	1	0	0	0	0	1	1	1
KIF12	1	0	0	0	0	1	1	1
KIF5B	1	0	0	0	0	1	1	1
KLF10	1	0	0	0	0	1	1	1
KLF7	0	1	0	0	0	1	1	1
KLHDC1	1	0	0	0	0	1	1	1
KLHL1	1	0	0	0	0	1	1	1
KLHL17	1	0	0	0	0	1	1	1
KLHL38	1	0	0	0	0	1	1	1
KLHL9	0	1	0	0	0	1	1	1
KLK12	1	0	0	0	0	1	1	1
KLK14	1	0	0	0	0	1	1	1
KLK5	1	0	0	0	0	1	1	1
KLK9	0	1	0	0	0	1	1	1
KLLN	1	0	0	0	0	1	1	1
KNTC1	1	0	0	0	0	1	1	1
KPNA2	1	0	0	0	0	1	1	1
KRT10	1	0	0	0	0	1	1	1
KRT14	1	0	0	0	0	1	1	1
KRT17	1	0	0	0	0	1	1	1
KRT18	1	0	0	0	0	1	1	1
KRT19	0	1	0	0	0	1	1	1
KRT20	1	0	0	0	0	1	1	1
KRT5	1	0	0	0	0	1	1	1
KRT6A	1	0	0	0	0	1	1	1
KRT83	1	0	0	0	0	1	1	1
L34079.2	1	0	0	0	0	1	1	1
LACTB2	1	0	0	0	0	1	1	1
LAMA4	1	0	0	0	0	1	1	1
LAMTOR2	1	0	0	0	0	1	1	1
LAS1L	1	0	0	0	0	1	1	1
LDHA	1	0	0	0	0	1	1	1
LEO1	1	0	0	0	0	1	1	1
LETMD1	1	0	0	0	0	1	1	1
LGALS12	1	0	0	0	0	1	1	1
LGR5	1	0	0	0	0	1	1	1
LIAS	1	0	0	0	0	1	1	1
LIMK1	1	0	0	0	0	1	1	1
LMF2	1	0	0	0	0	1	1	1
LMOD1	1	0	0	0	0	1	1	1
LOX	0	1	0	0	0	1	1	1
LRCH1	1	0	0	0	0	1	1	1
LRCH3	1	0	0	0	0	1	1	1
LRIG2	1	0	0	0	0	1	1	1
LRRC14	1	0	0	0	0	1	1	1
LRRC43	1	0	0	0	0	1	1	1
LRRC45	1	0	0	0	0	1	1	1
LRRC59	0	0	0	1	0	1	1	1
LRRCC1	1	0	0	0	0	1	1	1
LRWD1	1	0	0	0	0	1	1	1
LSM14B	1	0	0	0	0	1	1	1
LSM3	0	1	0	0	0	1	1	1
LTA	1	0	0	0	0	1	1	1
LTV1	1	0	0	0	0	1	1	1
LUC7L2	1	0	0	0	0	1	1	1
LUM	1	0	0	0	0	1	1	1
LURAP1L	1	0	0	0	0	1	1	1
LY86	1	0	0	0	0	1	1	1
LYPLAL1	1	0	0	0	0	1	1	1
MAF	0	1	0	0	0	1	1	1
MAGI2	1	0	0	0	0	1	1	1
MAGI3	1	0	0	0	0	1	1	1
MAGIX	1	0	0	0	0	1	1	1
MAL	1	0	0	0	0	1	1	1
MALSU1	1	0	0	0	0	1	1	1
MAN1B1	1	0	0	0	0	1	1	1
MAP2K1	1	0	0	0	0	1	1	1
MAP3K6	1	0	0	0	0	1	1	1
MAPK8IP2	1	0	0	0	0	1	1	1
MAX	1	0	0	0	0	1	1	1
MBD4	1	0	0	0	0	1	1	1
MBOAT7	0	1	0	0	0	1	1	1
MCAT	1	0	0	0	0	1	1	1
MCEMP1	1	0	0	0	0	1	1	1
MCL1	1	0	0	0	0	1	1	1
MCM4	1	0	0	0	0	1	1	1
MCM5	1	0	0	0	0	1	1	1
MCOLN1	1	0	0	0	0	1	1	1
MDM2	1	0	0	0	0	1	1	1
ME3	1	0	0	0	0	1	1	1
MEAF6	1	0	0	0	0	1	1	1
MED13	0	0	0	1	0	1	1	1
MED13L	1	0	0	0	0	1	1	1
MED16	1	0	0	0	0	1	1	1
MED22	1	0	0	0	0	1	1	1
MED27	1	0	0	0	0	1	1	1
MEN1	1	0	0	0	0	1	1	1
MEOX1	1	0	0	0	0	1	1	1
MEOX2	0	1	0	0	0	1	1	1
METTL13	0	1	0	0	0	1	1	1
METTL14	1	0	0	0	0	1	1	1
METTL17	1	0	0	0	0	1	1	1
METTL25	1	0	0	0	0	1	1	1
METTL2B	1	0	0	0	0	1	1	1
METTL7A	1	0	0	0	0	1	1	1
MFI2	1	0	0	0	0	1	1	1
MFN1	1	0	0	0	0	1	1	1
MFRP	1	0	0	0	0	1	1	1
MFSD11	1	0	0	0	0	1	1	1
MFSD7	1	0	0	0	0	1	1	1
MFSD8	0	0	0	0	1	1	1	1
MFSD9	1	0	0	0	0	1	1	1
MIIP	1	0	0	0	0	1	1	1
MIP	1	0	0	0	0	1	1	1
MLF1	1	0	0	0	0	1	1	1
MLLT3	1	0	0	0	0	1	1	1
MLX	1	0	0	0	0	1	1	1
MLXIP	1	0	0	0	0	1	1	1
MMACHC	1	0	0	0	0	1	1	1
MMGT1	1	0	0	0	0	1	1	1
MMP19	1	0	0	0	0	1	1	1
MPG	1	0	0	0	0	1	1	1
MPLKIP	1	0	0	0	0	1	1	1
MR1	1	0	0	0	0	1	1	1
MRC1	1	0	0	0	0	1	1	1
MRGBP	0	1	0	0	0	1	1	1
MROH6	1	0	0	0	0	1	1	1
MRPL13	1	0	0	0	0	1	1	1
MRPL15	1	0	0	0	0	1	1	1
MRPL2	1	0	0	0	0	1	1	1
MRPL3	1	0	0	0	0	1	1	1
MRPL38	1	0	0	0	0	1	1	1
MRPL4	1	0	0	0	0	1	1	1
MRPL44	1	0	0	0	0	1	1	1
MRPL47	1	0	0	0	0	1	1	1
MRPL49	1	0	0	0	0	1	1	1
MRPS21	1	0	0	0	0	1	1	1
MRPS27	1	0	0	0	0	1	1	1
MS4A8	1	0	0	0	0	1	1	1
MSI2	1	0	0	0	0	1	1	1
MSL3	1	0	0	0	0	1	1	1
MSLN	1	0	0	0	0	1	1	1
MSTO1	1	0	0	0	0	1	1	1
MTERF4	1	0	0	0	0	1	1	1
MTPN	1	0	0	0	0	1	1	1
MTRF1	1	0	0	0	0	1	1	1
MTX3	1	0	0	0	0	1	1	1
MUM1	1	0	0	0	0	1	1	1
MXRA5	0	1	0	0	0	1	1	1
MYCT1	1	0	0	0	0	1	1	1
MYDGF	1	0	0	0	0	1	1	1
MYH2	1	0	0	0	0	1	1	1
MYL6B	1	0	0	0	0	1	1	1
MYLPF	1	0	0	0	0	1	1	1
MYO10	1	0	0	0	0	1	1	1
MYO1G	1	0	0	0	0	1	1	1
NAA30	1	0	0	0	0	1	1	1
NANS	0	1	0	0	0	1	1	1
NAPA	1	0	0	0	0	1	1	1
NAV2	0	1	0	0	0	1	1	1
NCAM1	1	0	0	0	0	1	1	1
NCAPG2	0	0	0	0	1	1	1	1
NCEH1	1	0	0	0	0	1	1	1
NCKAP1L	1	0	0	0	0	1	1	1
NCSTN	1	0	0	0	0	1	1	1
NDFIP2	1	0	0	0	0	1	1	1
NDUFAF7	1	0	0	0	0	1	1	1
NDUFB4	1	0	0	0	0	1	1	1
NDUFB9	1	0	0	0	0	1	1	1
NDUFS8	1	0	0	0	0	1	1	1
NDUFV1	1	0	0	0	0	1	1	1
NECAB1	1	0	0	0	0	1	1	1
NEDD1	1	0	0	0	0	1	1	1
NEK2	1	0	0	0	0	1	1	1
NEK4	1	0	0	0	0	1	1	1
NFE2L1	0	1	0	0	0	1	1	1
NFKB2	1	0	0	0	0	1	1	1
NFKBIA	1	0	0	0	0	1	1	1
NHP2	0	0	0	0	1	1	1	1
NICN1	1	0	0	0	0	1	1	1
NID2	1	0	0	0	0	1	1	1
NIFK	1	0	0	0	0	1	1	1
NIT1	1	0	0	0	0	1	1	1
NKAP	1	0	0	0	0	1	1	1
NME1	1	0	0	0	0	1	1	1
NMNAT2	1	0	0	0	0	1	1	1
NOC4L	1	0	0	0	0	1	1	1
NOL4L	1	0	0	0	0	1	1	1
NOL8	1	0	0	0	0	1	1	1
NOMO2	1	0	0	0	0	1	1	1
NOP2	1	0	0	0	0	1	1	1
NOP56	1	0	0	0	0	1	1	1
NRD1	1	0	0	0	0	1	1	1
NRG2	1	0	0	0	0	1	1	1
NT5C1B	1	0	0	0	0	1	1	1
NT5DC2	1	0	0	0	0	1	1	1
NTHL1	1	0	0	0	0	1	1	1
NTM	1	0	0	0	0	1	1	1
NTN3	1	0	0	0	0	1	1	1
NUBP1	1	0	0	0	0	1	1	1
NUDCD2	1	0	0	0	0	1	1	1
NUDT1	1	0	0	0	0	1	1	1
NUDT10	1	0	0	0	0	1	1	1
NUFIP2	1	0	0	0	0	1	1	1
NUP107	1	0	0	0	0	1	1	1
NUP214	1	0	0	0	0	1	1	1
NUP88	1	0	0	0	0	1	1	1
NUS1	1	0	0	0	0	1	1	1
NVL	0	0	0	0	1	1	1	1
NXF1	1	0	0	0	0	1	1	1
OAZ2	1	0	0	0	0	1	1	1
OBP2A	0	0	0	1	0	1	1	1
OBP2B	1	0	0	0	0	1	1	1
OGFOD2	1	0	0	0	0	1	1	1
OGG1	1	0	0	0	0	1	1	1
OIP5	1	0	0	0	0	1	1	1
OLFM3	1	0	0	0	0	1	1	1
OLFML2B	1	0	0	0	0	1	1	1
OPN4	1	0	0	0	0	1	1	1
ORAOV1	1	0	0	0	0	1	1	1
OSBPL11	0	1	0	0	0	1	1	1
OSCP1	1	0	0	0	0	1	1	1
OTOS	1	0	0	0	0	1	1	1
OXA1L	0	1	0	0	0	1	1	1
P2RY13	1	0	0	0	0	1	1	1
PAIP1	1	0	0	0	0	1	1	1
PANK4	1	0	0	0	0	1	1	1
PAOX	1	0	0	0	0	1	1	1
PARP1	1	0	0	0	0	1	1	1
PARP14	1	0	0	0	0	1	1	1
PATL1	1	0	0	0	0	1	1	1
PATZ1	1	0	0	0	0	1	1	1
PCBP2	1	0	0	0	0	1	1	1
PCED1A	1	0	0	0	0	1	1	1
PCMT1	1	0	0	0	0	1	1	1
PCSK2	0	1	0	0	0	1	1	1
PDCD2	1	0	0	0	0	1	1	1
PDCL	1	0	0	0	0	1	1	1
PDE12	1	0	0	0	0	1	1	1
PDE3A	1	0	0	0	0	1	1	1
PDGFD	1	0	0	0	0	1	1	1
PDLIM3	0	0	0	0	1	1	1	1
PDRG1	1	0	0	0	0	1	1	1
PDZD8	1	0	0	0	0	1	1	1
PELI3	0	1	0	0	0	1	1	1
PENK	1	0	0	0	0	1	1	1
PEX11B	1	0	0	0	0	1	1	1
PEX13	1	0	0	0	0	1	1	1
PEX16	0	0	0	1	0	1	1	1
PFDN1	1	0	0	0	0	1	1	1
PFDN6	1	0	0	0	0	1	1	1
PGM1	1	0	0	0	0	1	1	1
PGRMC1	1	0	0	0	0	1	1	1
PHF2	1	0	0	0	0	1	1	1
PHKG2	1	0	0	0	0	1	1	1
PHYKPL	1	0	0	0	0	1	1	1
PIF1	1	0	0	0	0	1	1	1
PIGO	1	0	0	0	0	1	1	1
PIH1D2	1	0	0	0	0	1	1	1
PIK3C3	1	0	0	0	0	1	1	1
PIK3CG	1	0	0	0	0	1	1	1
PIK3R4	1	0	0	0	0	1	1	1
PIM1	1	0	0	0	0	1	1	1
PIN4	1	0	0	0	0	1	1	1
PIP5K1A	1	0	0	0	0	1	1	1
PIP5KL1	1	0	0	0	0	1	1	1
PITPNB	1	0	0	0	0	1	1	1
PLA2G2D	1	0	0	0	0	1	1	1
PLCXD3	1	0	0	0	0	1	1	1
PLEKHA3	1	0	0	0	0	1	1	1
PLOD3	1	0	0	0	0	1	1	1
PLXNB3	1	0	0	0	0	1	1	1
PLXND1	1	0	0	0	0	1	1	1
PMEPA1	1	0	0	0	0	1	1	1
PMM1	1	0	0	0	0	1	1	1
PMPCA	1	0	0	0	0	1	1	1
PNPLA6	1	0	0	0	0	1	1	1
PNPT1	1	0	0	0	0	1	1	1
POF1B	1	0	0	0	0	1	1	1
POFUT1	1	0	0	0	0	1	1	1
POLE4	0	1	0	0	0	1	1	1
POLG	1	0	0	0	0	1	1	1
POLM	1	0	0	0	0	1	1	1
POLR2F	1	0	0	0	0	1	1	1
POLR2J	1	0	0	0	0	1	1	1
POLR2L	1	0	0	0	0	1	1	1
POLR3C	1	0	0	0	0	1	1	1
PORCN	1	0	0	0	0	1	1	1
PPA1	1	0	0	0	0	1	1	1
PPAPDC3	1	0	0	0	0	1	1	1
PPID	1	0	0	0	0	1	1	1
PPM1D	1	0	0	0	0	1	1	1
PPM1E	1	0	0	0	0	1	1	1
PPME1	1	0	0	0	0	1	1	1
PPP1CB	1	0	0	0	0	1	1	1
PPP1R21	0	1	0	0	0	1	1	1
PPP1R27	1	0	0	0	0	1	1	1
PPWD1	0	1	0	0	0	1	1	1
PRG4	1	0	0	0	0	1	1	1
PRKAA1	1	0	0	0	0	1	1	1
PRKAB2	1	0	0	0	0	1	1	1
PRKCSH	1	0	0	0	0	1	1	1
PRKDC	1	0	0	0	0	1	1	1
PRMT3	1	0	0	0	0	1	1	1
PRPF4B	1	0	0	0	0	1	1	1
PRR35	1	0	0	0	0	1	1	1
PRRT3	1	0	0	0	0	1	1	1
PRRX1	1	0	0	0	0	1	1	1
PRSS12	1	0	0	0	0	1	1	1
PRSS21	1	0	0	0	0	1	1	1
PRSS36	1	0	0	0	0	1	1	1
PRTFDC1	1	0	0	0	0	1	1	1
PRTG	1	0	0	0	0	1	1	1
PSMD10	1	0	0	0	0	1	1	1
PSMD11	1	0	0	0	0	1	1	1
PSMD12	1	0	0	0	0	1	1	1
PSMD4	1	0	0	0	0	1	1	1
PSMD6	1	0	0	0	0	1	1	1
PTCH2	1	0	0	0	0	1	1	1
PTDSS1	1	0	0	0	0	1	1	1
PTEN	1	0	0	0	0	1	1	1
PTPRN	1	0	0	0	0	1	1	1
PTRF	1	0	0	0	0	1	1	1
PTRHD1	1	0	0	0	0	1	1	1
PTX3	1	0	0	0	0	1	1	1
PVRL4	1	0	0	0	0	1	1	1
PWWP2A	1	0	0	0	0	1	1	1
PXMP2	1	0	0	0	0	1	1	1
PYGO2	1	0	0	0	0	1	1	1
QPCTL	1	0	0	0	0	1	1	1
RAB21	1	0	0	0	0	1	1	1
RAB39B	1	0	0	0	0	1	1	1
RAB3GAP2	1	0	0	0	0	1	1	1
RABL2B	1	0	0	0	0	1	1	1
RAD23A	0	1	0	0	0	1	1	1
RAD51D	1	0	0	0	0	1	1	1
RAN	1	0	0	0	0	1	1	1
RANBP10	1	0	0	0	0	1	1	1
RAP2A	0	1	0	0	0	1	1	1
RASA1	1	0	0	0	0	1	1	1
RASAL3	1	0	0	0	0	1	1	1
RASGRF1	1	0	0	0	0	1	1	1
RASL11B	1	0	0	0	0	1	1	1
RAVER2	1	0	0	0	0	1	1	1
RBAK-RBAKDN	0	0	0	1	0	1	1	1
RBBP7	1	0	0	0	0	1	1	1
RBM15	1	0	0	0	0	1	1	1
RBM28	1	0	0	0	0	1	1	1
RBM3	1	0	0	0	0	1	1	1
RBM38	1	0	0	0	0	1	1	1
RBM41	0	0	0	1	0	1	1	1
RBM45	1	0	0	0	0	1	1	1
RBM4B	1	0	0	0	0	1	1	1
RBMX2	1	0	0	0	0	1	1	1
RBP1	1	0	0	0	0	1	1	1
RCHY1	1	0	0	0	0	1	1	1
RDH16	1	0	0	0	0	1	1	1
REC8	1	0	0	0	0	1	1	1
RELN	1	0	0	0	0	1	1	1
REPS1	1	0	0	0	0	1	1	1
RFC2	1	0	0	0	0	1	1	1
RFX5	1	0	0	0	0	1	1	1
RGL2	1	0	0	0	0	1	1	1
RGP1	1	0	0	0	0	1	1	1
RGPD3	1	0	0	0	0	1	1	1
RGPD4	1	0	0	0	0	1	1	1
RGS1	1	0	0	0	0	1	1	1
RGS16	1	0	0	0	0	1	1	1
RIC8A	0	1	0	0	0	1	1	1
RIN1	1	0	0	0	0	1	1	1
RIPK3	1	0	0	0	0	1	1	1
RIPK4	1	0	0	0	0	1	1	1
RIPPLY2	1	0	0	0	0	1	1	1
RIPPLY3	1	0	0	0	0	1	1	1
RLTPR	1	0	0	0	0	1	1	1
RNASEK	1	0	0	0	0	1	1	1
RNF19B	1	0	0	0	0	1	1	1
RNF40	1	0	0	0	0	1	1	1
RNFT2	1	0	0	0	0	1	1	1
RNLS	1	0	0	0	0	1	1	1
RNPC3	1	0	0	0	0	1	1	1
ROBO3	1	0	0	0	0	1	1	1
RORC	1	0	0	0	0	1	1	1
RP11-108O10.8	0	0	0	1	0	1	1	1
RP2	1	0	0	0	0	1	1	1
RPL19	1	0	0	0	0	1	1	1
RPL23	1	0	0	0	0	1	1	1
RPL23A	1	0	0	0	0	1	1	1
RPL27	1	0	0	0	0	1	1	1
RPL32	1	0	0	0	0	1	1	1
RPL36A	1	0	0	0	0	1	1	1
RPL37A	0	0	0	1	0	1	1	1
RPL3L	1	0	0	0	0	1	1	1
RPL7	1	0	0	0	0	1	1	1
RPL9	1	0	0	0	0	1	1	1
RPP30	0	1	0	0	0	1	1	1
RPP40	1	0	0	0	0	1	1	1
RPS14	1	0	0	0	0	1	1	1
RPS20	1	0	0	0	0	1	1	1
RPS27L	1	0	0	0	0	1	1	1
RPS4X	1	0	0	0	0	1	1	1
RPS7	1	0	0	0	0	1	1	1
RRAD	1	0	0	0	0	1	1	1
RRM2	0	0	0	1	0	1	1	1
RRNAD1	1	0	0	0	0	1	1	1
RSAD1	1	0	0	0	0	1	1	1
RSPH3	1	0	0	0	0	1	1	1
RSPH4A	0	1	0	0	0	1	1	1
RTFDC1	1	0	0	0	0	1	1	1
RTP4	1	0	0	0	0	1	1	1
RUNDC3B	1	0	0	0	0	1	1	1
S100A3	1	0	0	0	0	1	1	1
S100A7A	1	0	0	0	0	1	1	1
S1PR1	1	0	0	0	0	1	1	1
SAA1	1	0	0	0	0	1	1	1
SAA2	1	0	0	0	0	1	1	1
SAAL1	0	0	0	1	0	1	1	1
SALL2	1	0	0	0	0	1	1	1
SAMD11	1	0	0	0	0	1	1	1
SAP18	1	0	0	0	0	1	1	1
SAP30BP	1	0	0	0	0	1	1	1
SART3	1	0	0	0	0	1	1	1
SASS6	0	0	0	0	1	1	1	1
SAV1	1	0	0	0	0	1	1	1
SCD5	1	0	0	0	0	1	1	1
SCG3	1	0	0	0	0	1	1	1
SCIN	1	0	0	0	0	1	1	1
SDCCAG8	1	0	0	0	0	1	1	1
SDHAF3	1	0	0	0	0	1	1	1
SEC62	1	0	0	0	0	1	1	1
SECISBP2	1	0	0	0	0	1	1	1
SELK	1	0	0	0	0	1	1	1
SELL	0	1	0	0	0	1	1	1
SEMA3E	1	0	0	0	0	1	1	1
SEMA4F	1	0	0	0	0	1	1	1
SEP15	1	0	0	0	0	1	1	1
SEPSECS	1	0	0	0	0	1	1	1
SERHL2	0	1	0	0	0	1	1	1
SERPINA5	1	0	0	0	0	1	1	1
SERPINB9	1	0	0	0	0	1	1	1
SERPING1	1	0	0	0	0	1	1	1
SETD1B	1	0	0	0	0	1	1	1
SETD6	1	0	0	0	0	1	1	1
SETDB1	1	0	0	0	0	1	1	1
SF3A3	1	0	0	0	0	1	1	1
SF3B2	1	0	0	0	0	1	1	1
SF3B6	0	1	0	0	0	1	1	1
SFPQ	1	0	0	0	0	1	1	1
SFRP1	1	0	0	0	0	1	1	1
SFSWAP	1	0	0	0	0	1	1	1
SFTPA2	1	0	0	0	0	1	1	1
SGK494	0	1	0	0	0	1	1	1
SGPP1	1	0	0	0	0	1	1	1
SGTB	1	0	0	0	0	1	1	1
SH2D2A	1	0	0	0	0	1	1	1
SH3BGRL	1	0	0	0	0	1	1	1
SHE	1	0	0	0	0	1	1	1
SHISA9	1	0	0	0	0	1	1	1
SHROOM3	1	0	0	0	0	1	1	1
SIN3B	1	0	0	0	0	1	1	1
SIRT4	1	0	0	0	0	1	1	1
SIX2	1	0	0	0	0	1	1	1
SKA1	1	0	0	0	0	1	1	1
SKI	1	0	0	0	0	1	1	1
SLC12A6	1	0	0	0	0	1	1	1
SLC20A1	1	0	0	0	0	1	1	1
SLC23A1	1	0	0	0	0	1	1	1
SLC25A24	1	0	0	0	0	1	1	1
SLC25A27	1	0	0	0	0	1	1	1
SLC25A38	1	0	0	0	0	1	1	1
SLC25A41	1	0	0	0	0	1	1	1
SLC26A1	1	0	0	0	0	1	1	1
SLC26A11	1	0	0	0	0	1	1	1
SLC26A4	1	0	0	0	0	1	1	1
SLC2A11	1	0	0	0	0	1	1	1
SLC2A4	1	0	0	0	0	1	1	1
SLC30A1	1	0	0	0	0	1	1	1
SLC30A4	0	1	0	0	0	1	1	1
SLC35B1	1	0	0	0	0	1	1	1
SLC35F5	1	0	0	0	0	1	1	1
SLC35G6	1	0	0	0	0	1	1	1
SLC37A4	1	0	0	0	0	1	1	1
SLC38A2	1	0	0	0	0	1	1	1
SLC39A3	1	0	0	0	0	1	1	1
SLC3A2	1	0	0	0	0	1	1	1
SLC43A3	1	0	0	0	0	1	1	1
SLC46A1	1	0	0	0	0	1	1	1
SLC4A1AP	1	0	0	0	0	1	1	1
SLC4A3	1	0	0	0	0	1	1	1
SLC5A2	1	0	0	0	0	1	1	1
SLC6A8	1	0	0	0	0	1	1	1
SLC7A11	1	0	0	0	0	1	1	1
SLC7A6OS	1	0	0	0	0	1	1	1
SLC9A9	1	0	0	0	0	1	1	1
SLCO5A1	1	0	0	0	0	1	1	1
SLIT1	1	0	0	0	0	1	1	1
SLIT2	1	0	0	0	0	1	1	1
SLX4	1	0	0	0	0	1	1	1
SMAD7	1	0	0	0	0	1	1	1
SMC4	1	0	0	0	0	1	1	1
SMEK1	1	0	0	0	0	1	1	1
SMEK2	0	1	0	0	0	1	1	1
SMIM7	1	0	0	0	0	1	1	1
SMNDC1	1	0	0	0	0	1	1	1
SMYD3	1	0	0	0	0	1	1	1
SMYD4	1	0	0	0	0	1	1	1
SNAPC1	1	0	0	0	0	1	1	1
SNRPA	1	0	0	0	0	1	1	1
SNX19	1	0	0	0	0	1	1	1
SNX22	1	0	0	0	0	1	1	1
SNX24	1	0	0	0	0	1	1	1
SNX33	1	0	0	0	0	1	1	1
SOX11	1	0	0	0	0	1	1	1
SOX12	1	0	0	0	0	1	1	1
SP3	0	0	0	0	1	1	1	1
SPATA17	1	0	0	0	0	1	1	1
SPATA24	1	0	0	0	0	1	1	1
SPCS2	1	0	0	0	0	1	1	1
SPDYE3	0	1	0	0	0	1	1	1
SPIN4	1	0	0	0	0	1	1	1
SPRTN	1	0	0	0	0	1	1	1
SPRYD4	1	0	0	0	0	1	1	1
SPRYD7	1	0	0	0	0	1	1	1
SRF	1	0	0	0	0	1	1	1
SRM	1	0	0	0	0	1	1	1
SRSF1	1	0	0	0	0	1	1	1
SRSF7	0	1	0	0	0	1	1	1
SSC5D	1	0	0	0	0	1	1	1
SSR2	1	0	0	0	0	1	1	1
SSR3	1	0	0	0	0	1	1	1
SSR4	1	0	0	0	0	1	1	1
SSSCA1	0	1	0	0	0	1	1	1
ST7	1	0	0	0	0	1	1	1
ST7L	1	0	0	0	0	1	1	1
ST8SIA4	0	1	0	0	0	1	1	1
STAM2	1	0	0	0	0	1	1	1
STAMBP	1	0	0	0	0	1	1	1
STAP1	1	0	0	0	0	1	1	1
STC1	0	0	0	1	0	1	1	1
STK19	1	0	0	0	0	1	1	1
STXBP3	1	0	0	0	0	1	1	1
SUGP1	0	0	0	0	1	1	1	1
SURF6	1	0	0	0	0	1	1	1
SYF2	1	0	0	0	0	1	1	1
SYVN1	1	0	0	0	0	1	1	1
TAF11	1	0	0	0	0	1	1	1
TAF13	1	0	0	0	0	1	1	1
TAF7	1	0	0	0	0	1	1	1
TAP1	1	0	0	0	0	1	1	1
TAS1R1	1	0	0	0	0	1	1	1
TAT	1	0	0	0	0	1	1	1
TATDN2	0	1	0	0	0	1	1	1
TAZ	1	0	0	0	0	1	1	1
TBC1D10A	1	0	0	0	0	1	1	1
TBC1D10C	1	0	0	0	0	1	1	1
TBC1D17	1	0	0	0	0	1	1	1
TBC1D3B	1	0	0	0	0	1	1	1
TBKBP1	1	0	0	0	0	1	1	1
TBL3	1	0	0	0	0	1	1	1
TBP	0	1	0	0	0	1	1	1
TBRG1	0	1	0	0	0	1	1	1
TBX2	1	0	0	0	0	1	1	1
TCEB2	1	0	0	0	0	1	1	1
TCF19	1	0	0	0	0	1	1	1
TCF7	1	0	0	0	0	1	1	1
TCHP	1	0	0	0	0	1	1	1
TCN1	0	0	0	0	1	1	1	1
TDRD5	0	0	0	1	0	1	1	1
TEK	1	0	0	0	0	1	1	1
TEKT2	1	0	0	0	0	1	1	1
TEX40	1	0	0	0	0	1	1	1
TF	1	0	0	0	0	1	1	1
TFAP2C	0	1	0	0	0	1	1	1
TFIP11	0	0	0	1	0	1	1	1
TGFB3	1	0	0	0	0	1	1	1
TGM1	0	0	0	0	1	1	1	1
TGOLN2	1	0	0	0	0	1	1	1
TGS1	1	0	0	0	0	1	1	1
THAP1	0	0	0	0	1	1	1	1
THAP10	1	0	0	0	0	1	1	1
THAP2	1	0	0	0	0	1	1	1
THBS3	1	0	0	0	0	1	1	1
THG1L	1	0	0	0	0	1	1	1
THNSL2	1	0	0	0	0	1	1	1
THRSP	1	0	0	0	0	1	1	1
TIFAB	1	0	0	0	0	1	1	1
TIGD1	1	0	0	0	0	1	1	1
TIMM17A	1	0	0	0	0	1	1	1
TIMM22	1	0	0	0	0	1	1	1
TIMP1	1	0	0	0	0	1	1	1
TM2D2	1	0	0	0	0	1	1	1
TM2D3	1	0	0	0	0	1	1	1
TMCO6	1	0	0	0	0	1	1	1
TMED2	1	0	0	0	0	1	1	1
TMEM120B	1	0	0	0	0	1	1	1
TMEM128	0	1	0	0	0	1	1	1
