Chr	Start	End	Gene_Name	Strand
2	222653337	222659337	FARSB	-
2	222668786	222674786	MOGAT1	+
2	222857934	222863934	ACSL3	+
2	223048814	223054814	KCNE4	+
2	223599503	223605503	SCG2	-
2	223835027	223841027	AP1S3	-
2	223942387	223948387	WDFY1	-
2	223954404	223960404	MRPL44	+
2	224036319	224042319	SERPINE2	-
2	224399085	224405085	FAM124B	-
2	224582397	224588397	CUL3	-
2	225039445	225045445	DOCK10	-
2	225396710	225402710	NYAP2	+
2	226796759	226802759	IRS1	-
2	226832581	226838581	RHBDD1	+
2	227161113	227167113	COL4A4	-
2	227161565	227167565	COL4A3	+
2	227322151	227328151	MFF	+
2	227378995	227384995	TM4SF20	-
2	227469152	227475152	AGFG1	+
2	227715012	227721012	SLC19A3	-
2	227810842	227816842	CCL20	+
2	227868054	227874054	DAW1	+
2	228178645	228184645	SPHKAP	-
2	229268285	229274285	PID1	-
2	229711558	229717558	DNER	-
2	229919302	229925302	FBXO36	+
2	229920239	229926239	TRIP12	-
2	230065999	230071999	SLC16A14	-
2	230200110	230206110	SP140	+
2	230202022	230208022	SP110	-
2	230202023	230208023	SP140	+
2	230222729	230228729	SP110	-
2	230324184	230330184	SP140L	+
2	230412942	230418942	SP100	+
2	230709845	230715845	CAB39	+
2	230861639	230867639	ITM2C	+
2	230993121	230999121	SPATA3	+
2	231053864	231059864	PSMD1	+
2	231169827	231175827	HTR2B	-
2	231195546	231201546	ARMC9	+
2	231198144	231204144	ARMC9	+
2	231316313	231322313	ARMC9	+
2	231357824	231363824	ARMC9	+
2	231392543	231398543	B3GNT7	+
2	231480641	231486641	NCL	-
2	231527495	231533495	NMUR1	-
2	231703895	231709895	PTMA	+
2	231778671	231784671	COPS7B	+
2	231783272	231789272	PDE6D	-
2	231923403	231929403	NPPC	-
2	231958245	231964245	DIS3L2	+
2	232375534	232381534	ALPP	+
2	232403843	232409843	ALPPL2	+
2	232453123	232459123	ALPI	+
2	232484828	232490828	ECEL1	-
2	232517463	232523463	PRSS56	+
2	232536727	232542727	CHRNG	+
2	232547052	232553052	EIF4E2	+
2	232547592	232553592	TIGD1	-
2	232603057	232609057	EFHD1	+
2	232694299	232700299	GIGYF2	+
2	232857575	232863575	KCNJ13	-
2	233010272	233016272	NGEF	-
2	233056967	233062967	INPP5D	+
2	233142095	233148095	INPP5D	+
2	233207051	233213051	ATG16L1	+
2	233304816	233310816	SAG	+
2	233351507	233357507	DGKD	+
2	233563782	233569782	USP40	-
2	233614645	233620645	UGT1A3	+
2	233633454	233639454	UGT1A9	+
2	233668853	233674853	UGT1A6	+
2	233678938	233684938	UGT1A10	+
2	233688607	233694607	UGT1A8	+
2	233709992	233715992	UGT1A4	+
2	233715778	233721778	UGT1A1	+
2	233726108	233732108	UGT1A5	+
2	233757248	233763248	UGT1A7	+
2	233772679	233778679	MROH2A	+
2	233851566	233857566	HJURP	-
2	233914398	233920398	TRPM8	+
2	233932694	233938694	TRPM8	+
2	234494053	234500053	ARL4C	-
2	234948973	234954973	SH3BP4	+
2	235491089	235497089	AGAP1	+
2	236165369	236171369	GBX2	-
2	236261409	236267409	ASB18	-
2	236504542	236510542	IQCA1	-
2	236564787	236570787	ACKR3	+
2	237082312	237088312	COPS8	+
2	237411375	237417375	COL6A3	-
2	237482428	237488428	MLPH	+
2	237598614	237604614	RAB17	-
2	237624576	237630576	LRRFIP1	+
2	237795389	237801389	RBM44	+
2	237855893	237861893	RAMP1	+
2	237869494	237875494	RAMP1	+
2	237963827	237969827	UBE2F	+
2	237964014	237970014	UBE2F-SCLY	+
2	238019521	238025521	UBE2F	+
2	238019521	238025521	UBE2F-SCLY	+
2	238057889	238063889	SCLY	+
2	238097157	238103157	ESPNL	+
2	238135722	238141722	KLHL30	+
2	238155982	238161982	ERFE	+
2	238200729	238206729	ILKAP	-
2	238237662	238243662	HES6	-
2	238287102	238293102	PER2	-
2	238317441	238323441	TRAF3IP1	+
2	238423742	238429742	ASB1	+
2	239280985	239286985	HDAC4	-
2	239394641	239400641	HDAC4	-
2	239398654	239404654	HDAC4	-
2	240022402	240028402	NDUFA10	-
2	240133807	240139807	COPS9	-
2	240141562	240147562	OTOS	-
2	240432671	240438671	GPC1	+
2	240557054	240563054	DUSP28	+
2	240561014	240567014	ANKMY1	-
2	240562804	240568804	RNPEPL1	+
2	240583716	240589716	CAPN10	+
2	240602431	240608431	GPR35	+
2	240817308	240823308	KIF1A	-
2	240893889	240899889	C2orf54	-
2	240995838	241001838	SNED1	+
2	241061804	241067804	SNED1	+
2	241064229	241070229	SNED1	+
2	241099332	241105332	MTERF4	-
2	241146576	241152576	PPP1R7	+
2	241147264	241153264	PASK	-
2	241185509	241191509	ANO7	+
2	241312100	241318100	SEPT2	+
2	241314061	241320061	HDLBP	-
2	241353243	241359243	FARP2	+
2	241506730	241512730	STK25	-
2	241555721	241561721	BOK	+
2	241634213	241640213	ATG4B	+
2	241634449	241640449	THAP4	-
2	241683991	241689991	DTYMK	-
2	241684085	241690085	ING5	+
2	241731579	241737579	D2HGDH	+
2	241773825	241779825	GAL3ST2	+
2	241805825	241811825	NEU4	+
2	241809548	241815548	NEU4	+
2	241810956	241816956	NEU4	+
2	241812442	241818442	NEU4	+
2	241855908	241861908	PDCD1	-
2	241866600	241872600	RTP5	+
20	139369	145369	DEFB126	+
20	154470	160470	DEFB127	+
20	186681	192681	DEFB128	-
20	224258	230258	DEFB129	+
20	254736	260736	DEFB132	+
20	287778	293778	C20orf96	-
20	293968	299968	ZCCHC3	+
20	295059	301059	ZCCHC3	+
20	322595	328595	SOX12	+
20	343782	349782	NRSN2	+
20	359835	365835	TRIB3	+
20	404498	410498	RBCK1	+
20	459553	465553	TBC1D20	-
20	540821	546821	CSNK2A1	-
20	650370	656370	SRXN1	-
20	771465	777465	SLC52A3	-
20	773015	779015	SLC52A3	-
20	830715	836715	FAM110A	+
20	913317	919317	ANGPT4	-
20	1110263	1116263	PSMF1	+
20	1149979	1155979	PSMF1	+
20	1186415	1192415	TMEM74B	-
20	1200454	1206454	C20orf202	+
20	1223056	1229056	RAD21L1	+
20	1263316	1269316	SNPH	+
20	1326239	1332239	SDCBP2	-
20	1390172	1396172	FKBP1A	-
20	1470842	1476842	NSFL1C	-
20	1487082	1493082	SIRPB2	-
20	1488587	1494587	SIRPB2	-
20	1555843	1561843	SIRPD	-
20	1617061	1623061	SIRPB1	-
20	1891167	1897167	SIRPA	+
20	2098611	2104611	STK35	+
20	2293001	2299001	TGM3	+
20	2377908	2383908	TGM6	+
20	2467853	2473853	SNRPB	-
20	2521702	2527702	ZNF343	-
20	2533607	2539607	TMC2	+
20	2649145	2655145	NOP56	+
20	2661219	2667219	IDH3B	-
20	2689878	2695878	EBF4	+
20	2797637	2803637	CPXM1	-
20	2837703	2843703	VPS16	+
20	2838190	2844190	PCED1A	-
20	2861184	2867184	PTPRA	+
20	3040622	3046622	GNRH2	+
20	3042945	3048945	MRPS26	+
20	3068620	3074620	OXT	+
20	3081724	3087724	AVP	-
20	3156897	3162897	UBOX5	-
20	3157196	3163196	FASTKD5	-
20	3170592	3176592	LZTS3	-
20	3201685	3207685	DDRGK1	-
20	3205868	3211868	ITPA	+
20	3236190	3242190	SLC4A11	-
20	3293013	3299013	C20orf194	-
20	3404625	3410625	C20orf194	-
20	3468040	3474040	ATRN	+
20	3660399	3666399	GFRA4	-
20	3679246	3685246	ADAM33	-
20	3704128	3710128	SIGLEC1	-
20	3729667	3735667	HSPA12B	+
20	3765387	3771387	C20orf27	-
20	3778448	3784448	SPEF1	-
20	3783690	3789690	CENPB	-
20	3783772	3789772	CDC25B	+
20	3817524	3823524	AP5S1	+
20	3843799	3849799	MAVS	+
20	3885839	3891839	PANK2	+
20	4012582	4018582	RNF24	-
20	4117980	4123980	SMOX	+
20	4683236	4689236	PRNP	+
20	4820645	4826645	RASSF2	-
20	5007293	5013293	SLC23A2	-
20	5110103	5116103	TMEM230	-
20	5123626	5129626	PCNA	-
20	5123786	5129786	CDS2	+
20	5311369	5317369	PROKR2	-
20	5608026	5614026	GPCPD1	-
20	5747393	5753393	C20orf196	+
20	5908430	5914430	CHGB	+
20	5947558	5953558	TRMT6	-
20	5947652	5953652	MCM8	+
20	6003090	6009090	CRLS1	+
20	6051049	6057049	LRRN4	-
20	6120544	6126544	FERMT1	-
20	6764664	6770664	BMP2	+
20	8016829	8022829	TMX4	-
20	8074251	8080251	PLCB1	+
20	8248678	8254678	PLCB1	+
20	8254271	8260271	PLCB1	+
20	9065763	9071763	PLCB4	+
20	9633021	9639021	PAK5	-
20	9836041	9842041	PAK5	-
20	9983126	9989126	ANKEF1	+
20	10215830	10221830	SNAP25	+
20	10431222	10437222	MKKS	-
20	10432303	10438303	SLX4IP	+
20	10671107	10677107	JAG1	-
20	11887723	11893723	BTBD3	+
20	13005979	13011979	SPTLC3	+
20	13089848	13095848	SPTLC3	+
20	13218771	13224771	ISM1	+
20	13635940	13641940	TASP1	-
20	13766807	13772807	ESF1	-
20	13781886	13787886	ESF1	-
20	13781950	13787950	NDUFAF5	+
20	13992369	13998369	MACROD2	+
20	13993443	13999443	SEL1L2	-
20	15360723	15366723	FLRT3	-
20	16050197	16056197	FLRT3	-
20	16570434	16576434	KIF16B	-
20	16726961	16732961	SNRPB2	+
20	16745358	16751358	OTOR	+
20	17223107	17229107	PCSK2	+
20	17566220	17572220	BFSP1	-
20	17566863	17572863	DSTN	+
20	17679295	17685295	RRBP1	-
20	17955846	17961846	SNX5	-
20	17955846	17961846	OVOL2	-
20	17965913	17971913	MGME1	+
20	17965980	17971980	SNX5	-
20	17988122	17994122	OVOL2	-
20	17993079	17999079	MGME1	+
20	18134873	18140873	PET117	+
20	18135118	18141118	KAT14	+
20	18285283	18291283	ZNF133	+
20	18464127	18470127	POLR3F	+
20	18464281	18470281	DZANK1	-
20	18494243	18500243	RBBP9	-
20	18504493	18510493	SEC23B	+
20	18564453	18570453	DTD1	+
20	19209646	19215646	SLC24A3	+
20	19883521	19889521	RIN2	+
20	20014116	20020116	NAA20	+
20	20049514	20055514	CFAP61	+
20	20053046	20059046	CRNKL1	-
20	20365121	20371121	INSM1	+
20	20697557	20703557	RALGAPA2	-
20	20709488	20715488	RALGAPA2	-
20	21122983	21128983	KIZ	+
20	21160909	21166909	KIZ	+
20	21192375	21198375	KIZ	+
20	21202523	21208523	KIZ	+
20	21300304	21306304	XRN2	+
20	21395028	21401028	NKX2-4	-
20	21511026	21517026	NKX2-2	-
20	21702659	21708659	PAX1	+
20	23046741	23052741	THBD	-
20	23347736	23353736	NXT1	+
20	23359182	23365182	GZF1	+
20	23418519	23424519	NAPB	-
20	23436685	23442685	CSTL1	+
20	23635473	23641473	CST3	-
20	23876750	23882750	CST5	-
20	23985779	23991779	GGTLC1	-
20	24466199	24472199	SYNDIG1	+
20	24946230	24952230	CST7	+
20	24989979	24995979	APMAP	-
20	25055980	25061980	ACSS1	-
20	25079365	25085365	VSX1	-
20	25192693	25198693	ENTPD6	+
20	25245069	25251069	PYGB	+
20	25387983	25393983	ABHD12	-
20	25404727	25410727	GINS1	+
20	25582517	25588517	NINL	-
20	25621175	25627175	NANP	-
20	25693841	25699841	ZNF337	-
20	25865225	25871225	FAM182B	-
20	31305585	31311585	DEFB116	-
20	31365618	31371618	DEFB118	+
20	31387603	31393603	DEFB119	-
20	31409838	31415838	DEFB121	-
20	31437519	31443519	DEFB123	+
20	31472293	31478293	REM1	+
20	31473757	31479757	DEFB124	-
20	31511428	31517428	HM13	+
20	31602283	31608283	ID1	+
20	31634888	31640888	COX4I2	+
20	31720989	31726989	BCL2L1	-
20	31736271	31742271	TPX2	+
20	31816308	31822308	MYLK2	+
20	31842619	31848619	FOXS1	-
20	31867702	31873702	TTLL9	+
20	31867747	31873747	DUSP15	-
20	31949092	31955092	PDRG1	-
20	31965002	31971002	XKR7	+
20	32007450	32013450	CCM2L	+
20	32049188	32055188	HCK	+
20	32106506	32112506	TM9SF4	+
20	32204791	32210791	PLAGL2	-
20	32204880	32210880	POFUT1	+
20	32274664	32280664	KIF3B	+
20	32355344	32361344	ASXL1	+
20	32537216	32543216	NOL4L	-
20	32582074	32588074	NOL4L	-
20	32716649	32722649	COMMD7	-
20	32719246	32725246	COMMD7	-
20	32720045	32726045	COMMD7	-
20	32737316	32743316	COMMD7	-
20	32737542	32743542	COMMD7	-
20	32737813	32743813	COMMD7	-
20	32738158	32744158	COMMD7	-
20	32738395	32744395	COMMD7	-
20	32740997	32746997	COMMD7	-
20	32759385	32765385	DNMT3B	+
20	32816893	32822893	MAPRE1	+
20	33270480	33276480	BPIFB1	+
20	33398561	33404561	CDK5RAP1	-
20	33440892	33446892	SNTA1	-
20	33487075	33493075	CBFA2T2	+
20	33654087	33660087	ACTL10	+
20	33663498	33669498	C20orf144	+
20	33665525	33671525	NECAB3	-
20	33683404	33689404	E2F1	-
20	33717319	33723319	PXMP4	-
20	33728657	33734657	ZNF341	+
20	33808304	33814304	CHMP4B	+
20	33990646	33996646	RALY	+
20	34109332	34115332	EIF2S2	-
20	34191569	34197569	ASIP	+
20	34308802	34314802	AHCY	-
20	34360235	34366235	ITCH	+
20	34432692	34438692	ITCH	+
20	34513409	34519409	DYNLRB1	+
20	34526364	34532364	DYNLRB1	+
20	34543854	34549854	MAP1LC3A	+
20	34695790	34701790	PIGU	-
20	34701290	34707290	TP53INP2	+
20	34710439	34716439	NCOA6	-
20	34744858	34750858	TP53INP2	+
20	34869146	34875146	ACSS2	+
20	34869860	34875860	GGT7	-
20	34952817	34958817	GSS	-
20	34972403	34978403	MYH7B	+
20	35089871	35095871	TRPC4AP	-
20	35144364	35150364	EDEM2	-
20	35169073	35175073	PROCR	+
20	35223654	35229654	MMP24	+
20	35281985	35287985	EIF6	-
20	35289401	35295401	FAM83C	-
20	35409141	35415141	UQCC1	-
20	35432480	35438480	GDF5	-
20	35435391	35441391	GDF5	-
20	35435860	35441860	GDF5	-
20	35435867	35441867	GDF5	-
20	35436934	35442934	GDF5	-
20	35439556	35445556	GDF5	-
20	35443908	35449908	GDF5	-
20	35444966	35450966	GDF5	-
20	35445469	35451469	GDF5	-
20	35446292	35452292	GDF5	-
20	35448052	35454052	GDF5	-
20	35451746	35457746	GDF5	-
20	35452164	35458164	CEP250	+
20	35455576	35461576	CEP250	+
20	35455994	35461994	CEP250	+
20	35458885	35464885	CEP250	+
20	35482084	35488084	CEP250	+
20	35482676	35488676	CEP250	+
20	35488918	35494918	CEP250	+
20	35491976	35497976	CEP250	+
20	35498836	35504836	CEP250	+
20	35499277	35505277	CEP250	+
20	35502671	35508671	CEP250	+
20	35515136	35521136	CEP250	+
20	35524625	35530625	C20orf173	-
20	35526652	35532652	C20orf173	-
20	35539021	35545021	ERGIC3	+
20	35541017	35547017	ERGIC3	+
20	35541805	35547805	ERGIC3	+
20	35544787	35550787	ERGIC3	+
20	35546142	35552142	ERGIC3	+
20	35550020	35556020	ERGIC3	+
20	35550171	35556171	ERGIC3	+
20	35612892	35618892	SPAG4	+
20	35661956	35667956	CPNE1	-
20	35661956	35667956	RBM12	-
20	35696272	35702272	ROMO1	+
20	35696359	35702359	NFS1	-
20	35739312	35745312	RBM39	-
20	35768974	35774974	PHF20	+
20	35951564	35957564	CNBD2	+
20	35956472	35962472	SCAND1	-
20	36088504	36094504	EPB41L1	+
20	36233459	36239459	AAR2	+
20	36303336	36309336	DLGAP4	+
20	36315682	36321682	DLGAP4	+
20	36538484	36544484	MYL9	+
20	36570488	36576488	TGIF2	+
20	36571553	36577553	TGIF2-C20orf24	+
20	36643216	36649216	SLA2	-
20	36743078	36749078	NDRG3	-
20	36770818	36776818	DSN1	-
20	36860686	36866686	SOGA1	-
20	36873121	36879121	TLDC2	+
20	36948843	36954843	SAMHD1	-
20	37092995	37098995	RBL1	-
20	37175410	37181410	RPN2	+
20	37176588	37182588	MROH8	-
20	37286638	37292638	MANBAL	+
20	37341685	37347685	SRC	+
20	37518215	37524215	NNAT	+
20	37520693	37526693	BLCAP	-
20	37690955	37696955	CTNNBL1	+
20	37900104	37906104	VSTM2L	+
20	38030468	38036468	TTI1	-
20	38030546	38036546	RPRD1B	+
20	38163578	38169578	TGM2	-
20	38257149	38263149	BPI	+
20	38257772	38263772	KIAA1755	-
20	38343356	38349356	LBP	+
20	38350507	38356507	LBP	+
20	38353156	38359156	LBP	+
20	38353455	38359455	LBP	+
20	38362253	38368253	LBP	+
20	38362722	38368722	LBP	+
20	38371801	38377801	LBP	+
20	38371968	38377968	LBP	+
20	38372206	38378206	LBP	+
20	38469816	38475816	RALGAPB	+
20	38578195	38584195	ADIG	+
20	38598934	38604934	ARHGAP40	+
20	38721462	38727462	SLC32A1	+
20	38745442	38751442	ACTR5	+
20	38802705	38808705	PPP1R16B	+
20	38923312	38929312	FAM83D	+
20	38959299	38965299	DHX35	+
20	40686240	40692240	MAFB	-
20	41025818	41031818	TOP1	+
20	41133960	41139960	PLCG1	+
20	41314672	41320672	ZHX3	-
20	41337920	41343920	LPIN3	+
20	41363827	41369827	EMILIN3	-
20	41500386	41506386	CHD6	-
20	41615494	41621494	CHD6	-
20	43186970	43192970	PTPRT	-
20	43454928	43460928	SRSF6	+
20	43504680	43510680	L3MBTL1	+
20	43555968	43561968	SGK2	+
20	43587931	43593931	IFT52	+
20	43664019	43670019	MYBL2	+
20	43723998	43729998	GTSF1L	-
20	43911864	43917864	TOX2	+
20	44184578	44190578	JPH2	-
20	44207791	44213791	OSER1	-
20	44244099	44250099	GDAP1L1	+
20	44308169	44314169	FITM2	-
20	44333986	44339986	R3HDML	+
20	44352700	44358700	HNF4A	+
20	44472886	44478886	TTPAL	+
20	44485896	44491896	TTPAL	+
20	44519109	44525109	SERINC3	-
20	44528785	44534785	PKIG	+
20	44649233	44655233	ADA	-
20	44711844	44717844	WISP2	+
20	44742780	44748780	KCNK15	+
20	44807338	44813338	RIMS4	-
20	44882676	44888676	YWHAB	+
20	44907062	44913062	PABPC1L	+
20	44957486	44963486	TOMM34	-
20	44963474	44969474	STK4	+
20	45098112	45104112	KCNS1	-
20	45112172	45118172	WFDC5	-
20	45171876	45177876	PI3	+
20	45203997	45209997	SEMG1	+
20	45218300	45224300	SEMG2	+
20	45251564	45257564	SLPI	-
20	45303851	45309851	RBPJL	+
20	45305529	45311529	MATN4	-
20	45345424	45351424	SDC4	-
20	45358937	45364937	SYS1	+
20	45360200	45366200	SYS1-DBNDD2	+
20	45403057	45409057	DBNDD2	+
20	45407610	45413610	TP53TG5	-
20	45413077	45419077	PIGT	+
20	45466706	45472706	WFDC2	+
20	45512624	45518624	SPINT3	-
20	45536495	45542495	WFDC6	-
20	45544426	45550426	EPPIN-WFDC6	-
20	45544752	45550752	EPPIN	-
20	45576326	45582326	WFDC8	-
20	45626526	45632526	WFDC10A	+
20	45628196	45634196	WFDC9	-
20	45667270	45673270	WFDC11	-
20	45702019	45708019	WFDC10B	-
20	45788932	45794932	WFDC3	-
20	45788937	45794937	DNTTIP1	+
20	45809576	45815576	UBE2C	+
20	45830745	45836745	TNNC2	-
20	45830810	45836810	SNX21	+
20	45854406	45860406	ACOT8	-
20	45854617	45860617	ZSWIM3	+
20	45878227	45884227	ZSWIM1	+
20	45884635	45890635	SPATA25	-
20	45887144	45893144	CTSA	+
20	45888287	45894287	NEURL2	-
20	45909155	45915155	PLTP	-
20	45931628	45937628	PCIF1	+
20	45969172	45975172	ZNF335	-
20	46005908	46011908	MMP9	+
20	46018690	46024690	SLC12A5	+
20	46086952	46092952	NCOA5	-
20	46115272	46121272	CD40	+
20	46305498	46311498	CDH22	-
20	46361458	46367458	SLC35C2	-
20	46429985	46435985	ELMO2	-
20	46510559	46516559	ZNF334	-
20	46547574	46553574	OCSTAMP	-
20	46681467	46687467	SLC13A3	-
20	46686779	46692779	TP53RK	-
20	46706487	46712487	SLC2A10	+
20	46891624	46897624	EYA2	+
20	47159535	47165535	EYA2	+
20	47160723	47166723	EYA2	+
20	47163393	47169393	EYA2	+
20	47164299	47170299	EYA2	+
20	47165209	47171209	EYA2	+
20	47213495	47219495	ZMYND8	-
20	47216055	47222055	ZMYND8	-
20	47219084	47225084	ZMYND8	-
20	47222596	47228596	ZMYND8	-
20	47222609	47228609	ZMYND8	-
20	47223151	47229151	ZMYND8	-
20	47223642	47229642	ZMYND8	-
20	47224631	47230631	ZMYND8	-
20	47225091	47231091	ZMYND8	-
20	47225994	47231994	ZMYND8	-
20	47228014	47234014	ZMYND8	-
20	47229906	47235906	ZMYND8	-
20	47353889	47359889	ZMYND8	-
20	47498902	47504902	NCOA3	+
20	47783616	47789616	SULF2	-
20	48720546	48726546	PREX1	-
20	48824883	48830883	PREX1	-
20	48918890	48924890	ARFGEF2	+
20	49043246	49049246	CSE1L	+
20	49185367	49191367	STAU1	-
20	49216295	49222295	DDX27	+
20	49275426	49281426	ZNFX1	-
20	49481297	49487297	KCNB1	-
20	49565146	49571146	PTGIS	-
20	49710878	49716878	B4GALT5	-
20	49809713	49815713	SLC9A8	+
20	49912508	49918508	SPATA2	-
20	49933336	49939336	RNF114	+
20	49979999	49985999	SNAI1	+
20	50112959	50118959	TMEM189-UBE2V1	-
20	50150637	50156637	UBE2V1	-
20	50150734	50156734	TMEM189	-
20	50187734	50193734	CEBPB	+
20	50507321	50513321	PTPN1	+
20	50728544	50734544	PARD6B	+
20	50791894	50797894	BCAS4	+
20	50928240	50934240	ADNP	-
20	50955555	50961555	DPM1	-
20	50955826	50961826	MOCS3	+
20	51020129	51026129	KCNG1	-
20	51485784	51491784	NFATC2	-
20	51495147	51501147	NFATC2	-
20	51559831	51565831	NFATC2	-
20	51765634	51771634	ATP9A	-
20	51799520	51805520	SALL4	-
20	52201308	52207308	ZFP64	-
20	52969407	52975407	TSHZ2	+
20	53389562	53395562	TSHZ2	+
20	53412326	53418326	TSHZ2	+
20	53606907	53612907	ZNF217	-
20	54170973	54176973	CYP24A1	-
20	54204847	54210847	PFDN4	+
20	56355915	56361915	FAM210B	+
20	56389337	56395337	AURKA	-
20	56389371	56395371	CSTF1	+
20	56409112	56415112	CASS4	+
20	56514187	56520187	FAM209A	+
20	56522925	56528925	GCNT7	-
20	56530246	56536246	FAM209B	+
20	57348010	57354010	RAE1	+
20	57376211	57382211	MTRNR2L3	-
20	57388407	57394407	RBM38	+
20	57617576	57623576	ZBP1	-
20	57708536	57714536	PMEPA1	-
20	58147904	58153904	C20orf85	+
20	58225653	58231653	ANKRD60	-
20	58306696	58312696	RAB22A	+
20	58386122	58392122	VAPB	+
20	58512131	58518131	APCDD1L	-
20	58648253	58654253	STX16	+
20	58648434	58654434	STX16-NPEPL1	+
20	58686131	58692131	NPEPL1	+
20	58836718	58842718	GNAS	+
20	58978208	58984208	NELFCD	+
20	59004247	59010247	CTSZ	-
20	59016254	59022254	TUBB1	+
20	59039909	59045909	PRELID3B	-
20	59120381	59126381	ZNF831	+
20	59574509	59580509	PHACTR3	+
20	59930655	59936655	SYCP2	-
20	59930764	59936764	FAM217B	+
20	59945680	59951680	PPP1R3D	-
20	59955427	59961427	CDH26	+
20	61249426	61255426	CDH4	+
20	61915862	61921862	CDH4	+
20	61934284	61940284	CDH4	+
20	62062810	62068810	TAF4	-
20	62119461	62125461	LSM14B	+
20	62140440	62146440	PSMA7	-
20	62140795	62146795	SS18L1	+
20	62180029	62186029	MTG2	+
20	62217267	62223267	HRH3	-
20	62228922	62234922	OSBPL2	+
20	62299093	62305093	ADRM1	+
20	62364312	62370312	LAMA5	-
20	62384116	62390116	RPS21	+
20	62404285	62410285	CABLES2	-
20	62424533	62430533	RBBP8NL	-
20	62472970	62478970	GATA5	-
20	62639445	62645445	SLCO4A1	+
20	62705837	62711837	NTSR1	+
20	62793453	62799453	MRGBP	+
20	62801835	62807835	OGFR	+
20	62813244	62819244	COL9A3	+
20	62858763	62864763	TCFL5	-
20	62934952	62940952	DIDO1	-
20	62935119	62941119	GID8	+
20	62949647	62955647	SLC17A9	+
20	63004035	63010035	BHLHE23	-
20	63213234	63219234	YTHDF1	-
20	63232883	63238883	BIRC7	+
20	63269694	63275694	NKAIN4	-
20	63269785	63275785	ARFGAP1	+
20	63290186	63296186	COL20A1	+
20	63375401	63381401	CHRNA4	-
20	63469677	63475677	KCNQ2	-
20	63496315	63502315	EEF1A2	-
20	63517724	63523724	PPDPF	+
20	63534370	63540370	PTK6	-
20	63544504	63550504	SRMS	-
20	63544891	63550891	FNDC11	+
20	63571239	63577239	HELZ2	-
20	63624041	63630041	GMEB2	-
20	63654682	63660682	STMN3	-
20	63654810	63660810	RTEL1	+
20	63656300	63662300	RTEL1-TNFRSF6B	+
20	63693668	63699668	TNFRSF6B	+
20	63696983	63702983	ARFRP1	-
20	63704465	63710465	ZGPAT	+
20	63705025	63711025	ARFRP1	-
20	63733283	63739283	LIME1	+
20	63734186	63740186	LIME1	+
20	63736861	63742861	SLC2A4RG	+
20	63828244	63834244	ZBTB46	-
20	63858498	63864498	ABHD16B	+
20	63862228	63868228	TPD52L2	+
20	63892182	63898182	DNAJC5	+
20	63953415	63959415	UCKL1	-
20	63966865	63972865	ZNF512B	-
20	63977008	63983008	SAMD10	-
20	63978135	63984135	PRPF6	+
20	64046641	64052641	SOX18	-
20	64046836	64052836	TCEA2	+
20	64076988	64082988	RGS19	-
20	64077173	64083173	OPRL1	+
20	64097643	64103643	LKAAEAR1	-
20	64104171	64110171	NPBWR2	-
20	64148791	64154791	MYT1	+
20	64252695	64258695	PCMTD2	+
21	10518553	10524553	TPTE	+
21	14207891	14213891	LIPI	-
21	14213130	14219130	RBM11	+
21	14380484	14386484	HSPA13	-
21	14580402	14586402	SAMSN1	-
21	15062936	15068936	NRIP1	-
21	15727025	15733025	USP25	+
21	17509382	17515382	CXADR	+
21	17609947	17615947	BTG3	-
21	17816386	17822386	C21orf91	-
21	17898263	17904263	CHODL	+
21	18023903	18029903	CHODL	+
21	18124161	18130161	CHODL	+
21	18443801	18449801	TMPRSS15	-
21	18482879	18488879	TMPRSS15	-
21	20995315	21001315	NCAM2	+
21	20999487	21005487	NCAM2	+
21	21023793	21029793	NCAM2	+
21	21075070	21081070	NCAM2	+
21	21086987	21092987	NCAM2	+
21	21096456	21102456	NCAM2	+
21	21102764	21108764	NCAM2	+
21	21182963	21188963	NCAM2	+
21	21214315	21220315	NCAM2	+
21	21218582	21224582	NCAM2	+
21	21229026	21235026	NCAM2	+
21	21461646	21467646	NCAM2	+
21	25604517	25610517	MRPL39	-
21	25636272	25642272	JAM2	+
21	25731570	25737570	GABPA	+
21	25881561	25887561	APP	-
21	25928568	25934568	APP	-
21	25931025	25937025	APP	-
21	25937527	25943527	APP	-
21	25945823	25951823	APP	-
21	25961084	25967084	APP	-
21	25986443	25992443	APP	-
21	25991132	25997132	APP	-
21	26017657	26023657	APP	-
21	26025398	26031398	APP	-
21	26039375	26045375	APP	-
21	26088569	26094569	APP	-
21	26104651	26110651	APP	-
21	26107911	26113911	APP	-
21	26132683	26138683	APP	-
21	26168128	26174128	APP	-
21	26570284	26576284	CYYR1	-
21	26842409	26848409	ADAMTS1	-
21	26963513	26969513	ADAMTS5	-
21	28882371	28888371	N6AMT1	-
21	28981116	28987116	LTN1	-
21	28989956	28995956	LTN1	-
21	29016378	29022378	RWDD2B	-
21	29021629	29027629	USP16	+
21	29070797	29076797	CCT8	-
21	29074471	29080471	MAP3K7CL	+
21	29191071	29197071	BACH1	+
21	29368674	29374674	BACH1	+
21	29517599	29523599	BACH1	+
21	29560234	29566234	GRIK1	-
21	29560235	29566235	BACH1	+
21	29687787	29693787	GRIK1	-
21	29777219	29783219	GRIK1	-
21	29781427	29787427	GRIK1	-
21	29908589	29914589	GRIK1	-
21	29937033	29943033	GRIK1	-
