Chr	Start	End	Mutations
chr16	88633250	88642216	0
chr16	88642687	88648607	0
chr16	88649514	88651635	0
chr16	88657078	88660170	0
chr16	88682683	88686671	0
chr16	88705275	88707482	1
chr16	88708415	88726150	8
chr16	88783844	88787302	0
chr16	88797042	88828131	5
chr16	88855998	88858993	1
chr16	88859301	88874194	5
chr16	89487143	89490986	0
chr16	89492660	89494260	0
chr16	89562010	89564667	1
chr16	89688576	89703380	4
chr16	89870559	89874430	3
chr16	89917661	89920700	1
chr17	731132	733769	0
chr17	747681	751246	0
chr17	1453521	1464168	0
chr17	1465735	1471920	2
chr17	1487946	1505690	1
chr17	1513934	1518307	1
chr17	1559533	1561655	0
chr17	1565712	1568409	0
chr17	1620053	1626142	0
chr17	1627254	1630181	0
chr17	1640823	1648233	1
chr17	1651291	1656542	2
chr17	1681035	1685175	1
chr17	1706399	1711737	0
chr17	1712129	1713475	0
chr17	1714716	1717242	0
chr17	1734069	1742747	0
chr17	2332172	2334126	4
chr17	2335876	2339742	1
chr17	2398536	2400204	0
chr17	2706554	2710334	0
chr17	3634764	3641262	0
chr17	3800319	3802929	0
chr17	4141854	4146198	0
chr17	4365236	4368847	0
chr17	4553598	4559641	0
chr17	4885880	4905050	8
chr17	4933605	4936631	5
chr17	4939364	4941342	0
chr17	4942629	4946191	4
chr17	4947069	4949324	0
chr17	4964273	4966322	0
chr17	4968225	4973236	3
chr17	4978860	4988627	3
chr17	5237043	5246853	0
chr17	5485394	5487077	0
chr17	5488531	5489865	4
chr17	6557549	6562549	0
chr17	6638330	6642187	0
chr17	6646211	6648950	0
chr17	7006779	7010272	4
chr17	7011881	7013636	0
chr17	7039993	7043203	1
chr17	7218165	7228271	7
chr17	7233290	7235081	0
chr17	7235511	7240997	3
chr17	7242317	7243801	0
chr17	7254469	7260166	4
chr17	7260329	7264512	0
chr17	7279714	7286981	4
chr17	7307175	7315026	4
chr17	7345264	7349743	3
chr17	7349946	7353527	1
chr17	7439163	7443547	5
chr17	7478396	7481628	0
chr17	7483602	7486762	0
chr17	7557803	7561047	4
chr17	7576250	7583423	8
chr17	7702055	7707000	3
chr17	7832069	7836219	4
chr17	7836798	7838937	0
chr17	7852212	7853906	2
chr17	7854768	7858993	3
chr17	7914196	7916573	0
chr17	8141598	8153511	13
chr17	8154696	8155636	0
chr17	8156133	8156685	0
chr17	8160685	8167141	2
chr17	8169536	8174503	2
chr17	8372222	8375418	0
chr17	12019567	12022436	0
chr17	15650402	15653124	0
chr17	15653912	15656256	0
chr17	15997322	16000639	1
chr17	16378948	16381785	1
chr17	17479054	17480277	0
chr17	17491975	17499336	1
chr17	17680724	17683115	0
chr17	17684062	17690657	0
chr17	18106635	18109825	0
chr17	18182465	18184599	0
chr17	18257757	18266307	1
chr17	19865447	19871733	0
chr17	21040479	21042154	0
chr17	21285692	21286793	0
chr17	22520978	22522083	0
chr17	27293289	27295033	1
chr17	28335233	28336406	1
chr17	28351505	28354792	1
chr17	28357983	28361275	0
chr17	28362048	28363816	0
chr17	28364596	28373386	5
chr17	28613349	28615283	0
chr17	28615393	28617114	0
chr17	28645916	28647285	0
chr17	28700879	28712479	4
chr17	28719811	28721596	2
chr17	28722974	28728512	2
chr17	28739932	28745368	6
chr17	28746148	28752424	1
chr17	28891529	28894900	0
chr17	28895284	28902159	5
chr17	28944811	28951700	2
chr17	29291693	29295031	2
chr17	31387960	31393593	0
chr17	35150798	35151490	0
chr17	36544569	36546265	0
chr17	36589856	36592653	0
chr17	36598665	36602832	2
chr17	38703434	38706709	0
chr17	38798206	38801517	1
chr17	38923794	38926569	0
chr17	39195743	39200912	1
chr17	39461301	39463284	4
chr17	39661162	39669398	3
chr17	39736185	39738594	0
chr17	39919407	39921088	0
chr17	40094377	40098613	4
chr17	40121027	40124049	0
chr17	40139230	40141666	0
chr17	40362452	40368361	1
chr17	41518280	41529484	6
chr17	41688102	41692609	2
chr17	41783211	41789864	0
chr17	42020038	42025413	3
chr17	42113414	42118920	4
chr17	42387559	42389516	0
chr17	42538811	42540832	0
chr17	42545184	42550549	0
chr17	42550666	42556775	0
chr17	42556892	42564020	7
chr17	42673357	42679541	3
chr17	42683740	42687661	5
chr17	42778403	42782066	1
chr17	42842963	42844146	0
chr17	42844599	42847490	5
chr17	42995359	42997714	0
chr17	42999850	43004306	1
chr17	43226961	43305705	0
chr17	43399394	43401729	0
chr17	43773771	43776714	0
chr17	44004112	44010689	1
chr17	44023410	44024853	0
chr17	44025237	44027883	0
chr17	44071528	44077393	0
chr17	44170465	44174655	0
chr17	44195188	44201905	1
chr17	44206848	44224147	8
chr17	44306596	44311361	0
chr17	44316183	44328072	4
chr17	44347639	44353095	4
chr17	45128806	45131237	0
chr17	45135353	45138364	1
chr17	45138640	45145902	1
chr17	45146218	45150638	2
chr17	45159407	45161702	0
chr17	45259199	45265087	0
chr17	45308221	45314945	0
chr17	45315342	45317679	0
chr17	45424839	45435883	0
chr17	47824518	47825758	0
chr17	47829683	47832934	3
chr17	47896108	47897964	0
chr17	47956165	47957949	0
chr17	48907836	48909377	0
chr17	49850760	49853587	0
chr17	50054112	50060413	0
chr17	50147900	50151344	0
chr17	50369682	50373895	1
chr17	50538414	50542722	2
chr17	50543064	50546666	0
chr17	50864505	50866976	0
chr17	51119138	51121363	2
chr17	51259358	51261288	0
chr17	57256410	57260045	2
chr17	57986585	57989543	0
chr17	58002210	58004252	0
chr17	58004611	58009560	4
chr17	58081182	58084657	0
chr17	59706128	59708662	1
chr17	60521523	60524088	0
chr17	61389486	61401365	2
chr17	61401847	61403957	0
chr17	61861341	61861451	0
chr17	61865403	61865602	0
chr17	62625481	62629716	1
chr17	63774709	63777332	0
chr17	63818246	63827396	17
chr17	63829091	63832952	6
chr17	63833457	63843277	3
chr17	64494562	64497530	0
chr17	64499688	64501162	2
chr17	65055443	65058855	1
chr17	67824477	67827199	1
chr17	74203109	74204696	3
chr17	74746446	74751113	0
chr17	74769145	74775822	5
chr17	74970453	74974012	0
chr17	75262561	75268220	5
chr17	75269418	75273502	2
chr17	75521122	75527354	8
chr17	75667151	75669929	3
chr17	75719112	75724960	0
chr17	75846036	75851256	3
chr17	75893561	75899087	0
chr17	76073146	76086873	9
chr17	76264504	76266703	0
chr17	76268298	76272568	0
chr17	76307047	76311771	2
chr17	76380371	76389609	1
chr17	76735848	76737031	4
chr17	77087029	77092126	0
chr17	78123992	78128530	1
chr17	78168458	78177470	2
chr17	78216661	78224732	1
chr17	78356468	78362526	2
chr17	78838423	78841522	0
chr17	79003586	79010620	0
chr17	79795859	79799114	1
chr17	79833321	79841349	6
chr17	80034672	80038051	0
chr17	80260491	80263460	0
chr17	80994079	80997287	1
chr17	81026585	81032853	0
chr17	81239948	81243938	0
chr17	81510556	81520948	6
chr17	81522652	81554286	3
chr17	81676348	81682562	0
chr17	81697374	81708572	0
chr17	81839753	81862136	4
chr17	81865106	81871973	2
chr17	81873996	81879075	0
chr17	81925831	81935296	1
chr17	81977117	81979574	0
chr17	82015979	82021840	0
chr17	82021951	82033828	4
chr17	82036765	82038713	0
chr17	82050128	82067617	7
chr17	82073037	82112311	19
chr17	82213623	82221396	0
chr17	82419905	82422270	0
chr17	83080153	83084258	0
chr18	3245769	3251157	0
chr18	3255826	3259727	1
chr18	3261320	3263336	0
chr18	8608251	8611121	0
chr18	9912848	9915431	0
chr18	12989415	12992558	0
chr18	23584372	23588034	0
chr18	24135405	24138274	0
chr18	26089863	26091745	0
chr18	34493177	34494693	0
chr18	35343220	35344757	0
chr18	35372617	35374917	3
chr18	47928889	47932014	0
chr18	48538451	48542343	0
chr18	49490967	49493831	1
chr18	50279152	50288035	2
chr18	57801793	57804691	0
chr18	62185669	62188883	4
chr18	62522999	62525905	0
chr18	62715363	62718723	2
chr18	63317627	63320820	2
chr18	63421624	63423489	0
chr18	76490145	76492479	0
chr18	77130085	77135646	0
chr19	290555	296026	0
chr19	410615	415116	0
chr19	490551	499386	0
chr19	508256	514028	0
chr19	539898	548206	0
chr19	572106	575093	0
chr19	587740	594191	0
chr19	630292	636315	0
chr19	671665	685826	0
chr19	751532	758258	3
chr19	788749	794163	0
chr19	796680	811474	9
chr19	811491	820351	5
chr19	859895	890038	3
chr19	895290	899272	0
chr19	911448	919988	1
chr19	922130	931515	1
chr19	975862	983905	0
chr19	986108	997750	0
chr19	999204	1022758	4
chr19	1026503	1039607	1
chr19	1040892	1056738	5
chr19	1059216	1070702	2
chr19	1102549	1115236	4
chr19	1155130	1178504	0
chr19	1179155	1190305	0
chr19	1241407	1248296	0
chr19	1248709	1253661	0
chr19	1253702	1263476	1
chr19	1271463	1283471	6
chr19	1393845	1410181	3
chr19	1435443	1437913	0
chr19	1440038	1442971	1
chr19	1443079	1463795	4
chr19	1496087	1508635	1
chr19	1566535	1571383	0
chr19	1606806	1611102	0
chr19	1643712	1650469	0
chr19	1650907	1653578	0
chr19	1810024	1815375	0
chr19	1843308	1847627	0
chr19	1855641	1869795	0
chr19	1899662	1916088	1
chr19	1943543	1948025	0
chr19	2034788	2043670	5
chr19	2043697	2049191	2
chr19	2049893	2051651	1
chr19	2088259	2098877	3
chr19	2160230	2170186	0
chr19	2233310	2235553	0
chr19	2241144	2258758	7
chr19	2270159	2284390	2
chr19	2356017	2360862	0
chr19	2472953	2482891	0
chr19	2800991	2819211	4
chr19	2898076	2901980	0
chr19	3219847	3223702	0
chr19	3571396	3579085	4
chr19	3608359	3612829	0
chr19	3689957	3699449	0
chr19	3765537	3771580	1
chr19	3934888	3943055	4
chr19	3950596	3976376	2
chr19	3977146	3985617	10
chr19	4061872	4066847	0
chr19	4249499	4252020	0
chr19	4529813	4533888	0
chr19	4719796	4722429	1
chr19	4791876	4800297	2
chr19	5621918	5624782	0
chr19	5778128	5792740	7
chr19	5891137	5903135	1
chr19	6373589	6384201	4
chr19	6412267	6425739	2
chr19	6456666	6462547	0
chr19	6726292	6729927	0
chr19	6730133	6734723	4
chr19	6737052	6741393	1
chr19	6765300	6768682	0
chr19	7291585	7294467	0
chr19	7523802	7532362	6
chr19	7532874	7534340	2
chr19	7617554	7628030	14
chr19	7628501	7631491	4
chr19	7683195	7688710	0
chr19	7871816	7878749	2
chr19	7903111	7919850	3
chr19	7921420	7922948	1
chr19	7923122	7934312	6
chr19	8322515	8323247	1
chr19	8323785	8327107	2
chr19	8361730	8364819	0
chr19	8366044	8370727	0
chr19	8389282	8391084	0
chr19	8409140	8411273	0
chr19	8506504	8512089	2
chr19	8578549	8582086	0
chr19	9619564	9621587	0
chr19	9939092	9941612	0
chr19	10104610	10119646	16
chr19	10225860	10231417	0
chr19	10252922	10260203	2
chr19	10283282	10285919	4
chr19	10310548	10313629	1
chr19	10316500	10333392	0
chr19	10500436	10504830	0
chr19	10557410	10566566	8
chr19	10570124	10575696	0
chr19	10833475	10836396	1
chr19	11088794	11092100	0
chr19	11344733	11347200	4
chr19	11348124	11354131	3
chr19	11354764	11358402	3
chr19	11370942	11374911	0
chr19	11377286	11379250	3
chr19	11501259	11505969	0
chr19	11506757	11512488	2
chr19	11541419	11553787	6
chr19	11737721	11739287	1
chr19	11817260	11821356	0
chr19	12292373	12298607	0
chr19	12357734	12363740	0
chr19	12548764	12552137	0
chr19	12638194	12644292	0
chr19	12668779	12681293	7
chr19	12681578	12690925	4
chr19	12726755	12730071	0
chr19	12730916	12736809	1
chr19	12738851	12747882	1
chr19	12865500	12874898	8
chr19	12929557	12932866	3
chr19	12940264	12946701	1
chr19	12947728	12954867	4
chr19	13093355	13101483	4
chr19	13104148	13107203	3
chr19	13109149	13116163	3
chr19	13116342	13119301	0
chr19	13139367	13157942	6
chr19	13774121	13776871	0
chr19	13951990	13964236	1
chr19	14081517	14085664	0
chr19	14088720	14093492	0
chr19	14200551	14204087	0
chr19	14381788	14389528	0
chr19	14414963	14420458	0
chr19	14465242	14484539	11
chr19	14513283	14514942	0
chr19	14515542	14516650	1
chr19	14558530	14569760	1
chr19	15119422	15123697	1
chr19	15195898	15199235	0
chr19	15231099	15234917	2
chr19	15329829	15334473	0
chr19	15376680	15381665	1
chr19	15420263	15422656	0
chr19	16129931	16134387	0
chr19	16184954	16191399	3
chr19	16322959	16327392	1
chr19	16327427	16328865	0
chr19	16470761	16473649	0
chr19	16657378	16658385	0
chr19	16886061	16894607	2
chr19	17213780	17222661	5
chr19	17224591	17233901	2
chr19	17275127	17288243	4
chr19	17310817	17316291	0
chr19	17510241	17517486	1
chr19	17721388	17729011	3
chr19	17859419	17868905	2
chr19	17941139	17952421	1
chr19	18001208	18012180	6
chr19	18149297	18151910	1
chr19	18254287	18261258	2
chr19	18263520	18284638	8
chr19	18371679	18376337	0
chr19	18419118	18424918	0
chr19	18830747	18834487	0
chr19	18895069	18900771	0
chr19	18929230	18934643	1
chr19	19056965	19062096	1
chr19	19062999	19064869	0
chr19	19168007	19190115	1
chr19	19193256	19198520	3
chr19	19274912	19277209	3
chr19	19319831	19326189	1
chr19	19381602	19384887	0
chr19	19512235	19515169	1
chr19	19532553	19538908	2
chr19	19620648	19636970	4
chr19	19646451	19659759	10
chr19	19902240	19903443	0
chr19	29209993	29210914	0
chr19	29664872	29667416	0
chr19	33057822	33063139	0
chr19	33794048	33797740	0
chr19	34170780	34173447	0
chr19	34254567	34255910	0
chr19	34354302	34357748	0
chr19	35028668	35031798	0
chr19	35037740	35047685	5
chr19	35249295	35255398	1
chr19	35264850	35271773	6
chr19	35275842	35280215	1
chr19	35281311	35283188	1
chr19	35497831	35502821	1
chr19	35535345	35538581	0
chr19	35539318	35542758	0
chr19	35638959	35640285	0
chr19	35715091	35724158	7
chr19	35741394	35745382	2
chr19	35754839	35766249	2
chr19	35996335	36000405	0
chr19	36008531	36012328	1
chr19	36012426	36015034	0
chr19	36016726	36019826	1
chr19	36032100	36037105	0
chr19	36112314	36116525	2
chr19	36140386	36144494	0
chr19	36145838	36153599	1
chr19	36154452	36156967	0
chr19	37506081	37509195	0
chr19	38218559	38227595	0
chr19	38322201	38331955	1
chr19	38335095	38338085	0
chr19	38384722	38386466	2
chr19	38387596	38391354	0
chr19	38621446	38622830	0
chr19	38647310	38650562	0
chr19	38828783	38841158	9
chr19	38841768	38844218	1
chr19	38907098	38913277	1
chr19	38944676	38951398	0
chr19	39028251	39033141	0
chr19	39182489	39196725	0
chr19	39340968	39342796	0
chr19	39385700	39389540	3
chr19	39390486	39391445	0
chr19	39392321	39405060	0
chr19	39409288	39411750	0
chr19	39412499	39418242	4
chr19	39428845	39437674	5
chr19	39478800	39483840	3
chr19	39823136	39832957	4
chr19	40211515	40218653	2
chr19	40283223	40287014	0
chr19	40410961	40416506	0
chr19	40436373	40442438	5
chr19	40442520	40445272	0
chr19	40588478	40592729	2
chr19	40686575	40690973	0
chr19	40719912	40728599	1
chr19	40794543	40805863	0
chr19	41426714	41428753	0
chr19	41431666	41436601	4
chr19	41438867	41440516	1
chr19	41859375	41861936	0
chr19	41873547	41876600	0
chr19	41882289	41886639	1
chr19	42071028	42076936	0
chr19	42192625	42197170	0
chr19	42252894	42256168	0
chr19	42267762	42274723	0
chr19	42296474	42302769	2
chr19	43462840	43466104	1
chr19	43503491	43508174	1
chr19	43590576	43591140	0
chr19	43591524	43595544	1
chr19	43750433	43754167	0
chr19	44746909	44752052	1
chr19	44811532	44823544	0
chr19	44846139	44857158	0
chr19	44885785	44895858	4
chr19	44900438	44908115	4
chr19	45001410	45004667	0
chr19	45078724	45080852	0
chr19	45407641	45408805	2
chr19	45474712	45477991	0
chr19	45483071	45491852	2
chr19	45687071	45692076	4
chr19	45758753	45778462	0
chr19	45778979	45789052	6
chr19	45809963	45822906	4
chr19	45883913	45887300	2
chr19	45889539	45899945	0
chr19	46716809	46733419	2
chr19	46742137	46745694	0
chr19	46845726	46848507	1
chr19	46859833	46864114	0
chr19	47016559	47019476	0
chr19	47044661	47047555	2
chr19	47110272	47113592	0
chr19	47226044	47232147	0
chr19	47235286	47239237	0
chr19	47256169	47257674	0
chr19	47271939	47273977	0
chr19	47274008	47278604	0
chr19	47482089	47502393	10
chr19	47511912	47515824	2
chr19	47607668	47610945	0
chr19	47744240	47758510	3
chr19	48323696	48330014	0
chr19	48388969	48399705	1
chr19	48453171	48458496	0
chr19	48466534	48471738	1
chr19	48609054	48616461	1
chr19	48616809	48620173	1
chr19	48743378	48746493	2
chr19	48746891	48749734	0
chr19	48810464	48813706	0
chr19	48869169	48877051	3
chr19	48956555	48963666	3
chr19	48964804	48966628	1
chr19	49014198	49019399	1
chr19	49082295	49091008	0
chr19	49115568	49121274	6
chr19	49151137	49172075	14
chr19	49445065	49446618	0
chr19	49459448	49463835	3
chr19	49482487	49492190	8
chr19	49496633	49503324	0
chr19	49584646	49592221	5
chr19	49594175	49599158	5
chr19	49635102	49639104	1
chr19	49641253	49642696	0
chr19	49660466	49664399	5
chr19	49666179	49669871	0
chr19	49670119	49673361	1
chr19	49678041	49692666	8
chr19	49877606	49890301	6
chr19	50320294	50333750	5
chr19	50373022	50388603	4
chr19	50497183	50509316	0
chr19	50792786	50802136	4
chr19	51687417	51699406	1
chr19	52269329	52271603	1
chr19	52295572	52301525	0
chr19	52689580	52692119	0
chr19	52922509	52925963	0
chr19	53101597	53104377	0
chr19	53384382	53388624	0
chr19	53430293	53432856	0
chr19	53865547	53878100	3
chr19	54102214	54117163	5
chr19	54139443	54144052	4
chr19	54163939	54170823	1
chr19	54174005	54178274	3
chr19	54183209	54187528	1
chr19	54189943	54193442	3
chr19	54199799	54202867	2
chr19	54447965	54450000	0
chr19	55036569	55039110	0
chr19	55067753	55069445	0
chr19	55111832	55117981	1
chr19	55217535	55227008	0
chr19	55227082	55228542	0
chr19	55229062	55232046	1
chr19	55342460	55345151	0
chr19	55367820	55380963	6
chr19	55381521	55385780	0
chr19	55387460	55391772	1
chr19	55477022	55492380	5
chr19	55577169	55581417	2
chr19	55595392	55599857	1
chr19	55602034	55606387	1
chr19	55620999	55624892	1
chr19	55636409	55638073	0
chr19	55638149	55646979	1
chr19	55653026	55656140	0
chr19	55670392	55672259	0
chr19	55673765	55675949	0
chr19	55678197	55697709	7
chr19	56115322	56122063	0
chr19	57393880	57396875	1
chr19	57489860	57493204	1
chr19	57681626	57684824	0
chr19	58182079	58184774	0
chr19	58349002	58360033	6
chr19	58361317	58364635	0
chr19	58380314	58389610	3
chr19	58394656	58397802	0
chr19	58403663	58407779	0
chr19	58510229	58517412	3
chr19	58538146	58546821	1
chr19	58547146	58556034	10
chr19	58557041	58560729	0
chr19	58569875	58574303	0
chr20	325056	328482	1
chr20	543039	546702	0
chr20	2653059	2656391	4
chr20	2869522	2871605	0
chr20	3039149	3044057	0
chr20	3780397	3781668	1
chr20	3782475	3787177	3
chr20	3846566	3848199	0
chr20	5609727	5611683	0
chr20	13638034	13639594	0
chr20	16732750	16735309	0
chr20	17568387	17570864	0
chr20	19754744	19760126	0
chr20	23361461	23363219	0
chr20	23364017	23366357	1
chr20	25194326	25196228	0
chr20	31604028	31606449	3
chr20	31606770	31611824	0
chr20	31723225	31728899	0
chr20	32357548	32360330	0
chr20	32742968	32744298	0
chr20	32758530	32763002	0
chr20	32818970	32821538	0
chr20	34703083	34706245	0
chr20	34707014	34711926	1
chr20	35269313	35275290	2
chr20	35277581	35278883	0
chr20	35282437	35286387	0
chr20	35617855	35621541	3
chr20	36571726	36575433	0
chr20	36576427	36580515	1
chr20	36862397	36866501	0
chr20	43456726	43459010	0
chr20	44213513	44217279	0
chr20	44909638	44912125	1
chr20	45793836	45795982	2
chr20	45824224	45832937	2
chr20	45835130	45836860	0
chr20	45928226	45932153	0
chr20	45967661	45972592	2
chr20	46088543	46090504	0
chr20	46361713	46364905	0
chr20	48923556	48930533	0
chr20	49279991	49281669	1
chr20	49934834	49937165	0
chr20	50145955	50152406	0
chr20	50186822	50192221	0
chr20	50508712	50512015	0
chr20	50730766	50732797	0
chr20	50733004	50733843	0
chr20	50734239	50735688	0
chr20	50928432	50933044	0
chr20	51761939	51766129	0
chr20	51800889	51802940	0
chr20	53610390	53610520	0
chr20	54175255	54175490	0
chr20	54207131	54210116	0
chr20	56393193	56394888	0
chr20	56625887	56633678	3
chr20	57706973	57710837	3
chr20	62136164	62140518	3
chr20	62140783	62152627	0
chr20	62182274	62183780	0
chr20	62364186	62374704	0
chr20	62385780	62388278	0
chr20	62399641	62404465	0
chr20	62406507	62418452	2
chr20	62641820	62647605	0
chr20	62796206	62799344	1
chr20	62809275	62816209	1
chr20	62932805	62935338	0
chr20	62937235	62939387	0
chr20	63285602	63293376	0
chr20	63494112	63505091	2
chr20	63514586	63525177	3
chr20	63527936	63536688	3
chr20	63544765	63554990	0
chr20	63556636	63576403	11
chr20	63625990	63629950	0
chr20	63855394	63864558	4
chr20	63890779	63893829	0
chr20	63945239	63962382	7
chr20	63972216	63980446	2
chr20	64030170	64034735	0
chr20	64034887	64039322	0
chr21	25734448	25736244	2
chr21	32769990	32772615	0
chr21	34071131	34074279	0
chr21	34375160	34376601	0
chr21	36132795	36139296	1
chr21	36319952	36324229	0
chr21	37366013	37368558	0
chr21	38805432	38806899	0
chr21	39182623	39184216	0
chr21	39185265	39185402	0
chr21	39318455	39322018	0
chr21	39348054	39351227	2
chr21	42006599	42008680	0
chr21	42974513	42976279	0
chr21	42977131	42981154	0
chr21	43072699	43077780	0
chr21	43102654	43105572	0
chr21	43105680	43108110	0
chr21	43425415	43428489	0
chr21	43716754	43721299	0
chr21	43774113	43778662	3
chr21	44104748	44107918	0
chr21	44130311	44132343	0
chr21	44132659	44140349	0
chr21	44235494	44238653	0
chr21	44239373	44246438	0
chr21	44298488	44315010	1
chr21	44335253	44340430	1
chr21	44800378	44803934	0
chr21	44804671	44805673	0
chr21	44929725	44936308	0
chr21	45071315	45075785	1
chr21	45283622	45290026	2
chr21	45290749	45296715	0
chr21	45403583	45416679	0
chr22	19174717	19179498	5
chr22	19440574	19445096	1
chr22	19445596	19449915	0
chr22	20110954	20116675	6
chr22	20124107	20128897	2
chr22	20153687	20165908	0
chr22	20963119	20969696	0
chr22	20995798	20999445	2
chr22	20999779	21002994	3
chr22	21623298	21627332	0
chr22	21628251	21630897	0
chr22	23756906	23758430	0
chr22	23789604	23791141	0
chr22	23864957	23872411	1
chr22	24169168	24190267	10
chr22	28795417	28801882	4
chr22	29262656	29270060	1
chr22	29299947	29311253	3
chr22	29555512	29559138	0
chr22	30244588	30247737	1
chr22	30421006	30425566	1
chr22	30572854	30580639	2
chr22	30968111	30974210	0
chr22	31126765	31142028	8
chr22	31343776	31345752	1
chr22	35257314	35259449	0
chr22	36384676	36389726	0
chr22	36472166	36483679	2
chr22	37010241	37017193	0
chr22	37017776	37020631	0
chr22	37175872	37178591	0
chr22	37197723	37200040	0
chr22	37486767	37496189	0
chr22	37558694	37563192	0
chr22	37574155	37579978	0
chr22	37608515	37611267	0
chr22	37636094	37642545	1
chr22	37691522	37696092	0
chr22	37805555	37807009	1
chr22	37821925	37825841	0
chr22	37907128	37909765	0
chr22	38072242	38084074	2
chr22	38208348	38218774	2
chr22	38505281	38506467	2
chr22	38700055	38703502	1
chr22	38866744	38873150	0
chr22	39230988	39248671	2
chr22	39308866	39318053	4
chr22	39319197	39321310	0
chr22	39519109	39521256	0
chr22	39521268	39522635	3
chr22	39527956	39531353	0
chr22	40948813	40951953	0
chr22	41091255	41092702	0
chr22	41445541	41451174	0
chr22	41620544	41621902	0
chr22	41623071	41628130	0
chr22	41693528	41697532	1
chr22	41826843	41831547	0
chr22	41834668	41836650	0
chr22	41899110	41916419	0
chr22	42086100	42089641	2
chr22	42126524	42131497	8
chr22	42133329	42145170	4
chr22	42508402	42520781	3
chr22	43013423	43016311	0
chr22	45975100	45981393	0
chr22	46535834	46539843	1
chr22	46577935	46580760	0
chr22	46737088	46740276	0
chr22	46760536	46762217	0
chr22	49954955	49959593	0
chr22	49959807	49962027	0
chr22	49962700	49963882	3
chr22	50180279	50188957	0
chr22	50194261	50200183	3
chr22	50242836	50253647	5
chr22	50254020	50264771	0
chr22	50268506	50273378	0
chr22	50295487	50309083	0
chr22	50523498	50532352	4
chrX	2926391	2929926	0
chrX	10013985	10017037	0
chrX	10153677	10155559	0
chrX	12974290	12976450	0
chrX	15677731	15680237	0
chrX	15684393	15686654	0
chrX	16719163	16721844	1
chrX	24148042	24151467	0
chrX	38803071	38805209	2
chrX	41084119	41086833	0
chrX	41334337	41335703	0
chrX	47184234	47189109	2
chrX	47217990	47222770	0
chrX	47225662	47229976	10
chrX	47230065	47234682	0
chrX	47650969	47653922	1
chrX	48570379	48576416	1
chrX	48576492	48577820	0
chrX	48803193	48806972	3
chrX	48888183	48892251	0
chrX	48921922	48925582	1
chrX	48956684	48960155	0
chrX	48972287	48976151	2
chrX	49267911	49272957	0
chrX	53075546	53082903	6
chrX	53084297	53088951	11
chrX	53685342	53687574	0
chrX	54809728	54811714	3
chrX	70134630	70137421	1
chrX	71140300	71143843	4
chrX	71301279	71302444	1
chrX	71366064	71367974	4
chrX	71577882	71581147	0
chrX	72776508	72779224	0
chrX	101390026	101391668	1
chrX	101392635	101393786	0
chrX	101620277	101626356	5
chrX	103376087	103377501	0
chrX	103377697	103381538	2
chrX	103606983	103609571	3
chrX	103685875	103687666	1
chrX	115559916	115562696	0
chrX	118726653	118728972	0
chrX	119467752	119469202	0
chrX	119790940	119792272	0
chrX	129979557	129987498	0
chrX	130109649	130114554	0
chrX	132216794	132218847	0
chrX	134459698	134462159	0
chrX	135020669	135023563	8
chrX	135972633	135975212	1
chrX	136496986	136498901	0
chrX	136875420	136882347	5
chrX	147910012	147912933	1
chrX	149538803	149543233	0
chrX	149936273	149941160	0
chrX	150691735	150694750	0
chrX	150982470	150985217	0
chrX	151396049	151397973	0
chrX	152911583	152918397	2
chrX	153684016	153692505	2
chrX	153724161	153727171	1
chrX	153775908	153792767	14
chrX	153792877	153798620	3
chrX	153900726	153906626	2
chrX	153906752	153909296	0
chrX	153921610	153933105	3
chrX	153943808	153947620	2
chrX	153970656	153973088	1
chrX	154015821	154018926	2
chrX	154019078	154023143	1
chrX	154365783	154376701	3
chrX	154376904	154385969	1
chrX	154407142	154413808	2
chrX	154430430	154436086	3
chrX	154485536	154487310	0
chrX	154507978	154517089	0
chrX	154539476	154545473	0
