	Chr	Start	End	Name	Score	Strand
ENSG00000178804	chr3	129543175	129551467	H1-8	0	+
ENSG00000178928	chr19	47801243	47819051	TPRX1	0	-
ENSG00000178997	chr15	41182725	41230757	EXD1	0	-
ENSG00000179002	chr1	18839599	18859682	TAS1R2	0	-
ENSG00000179055	chr9	104694518	104695462	OR13D1	0	+
ENSG00000179142	chr8	142910559	142917843	CYP11B2	0	-
ENSG00000179213	chr19	51246348	51269330	SIGLECL1	0	+
ENSG00000179270	chr2	29060976	29074523	PCARE	0	-
ENSG00000179300	chrX	78656068	78659328	RTL3	0	-
ENSG00000179399	chr13	91398621	92873682	GPC5	0	+
ENSG00000179407	chr3	128462437	128466968	DNAJB8	0	-
ENSG00000179468	chr7	143026200	143027132	OR9A2	0	-
ENSG00000179580	chr16	1966823	1968975	RNF151	0	+
ENSG00000179600	chr14	63312835	63318935	GPHB5	0	-
ENSG00000179615	chr12	55572468	55575612	OR2AP1	0	+
ENSG00000179626	chr12	55549602	55555832	OR6C4	0	+
ENSG00000179673	chr17	46978156	46979253	RPRML	0	-
ENSG00000179695	chr12	55444069	55453347	OR6C2	0	+
ENSG00000179709	chr19	55947832	55988629	NLRP8	0	+
ENSG00000179751	chr19	39202825	39204263	SYCN	0	-
ENSG00000179813	chr13	42781550	42791549	FAM216B	0	+
ENSG00000179817	chr11	18172837	18174280	MRGPRX4	0	+
ENSG00000179902	chr1	109105951	109113857	C1orf194	0	-
ENSG00000179919	chr12	55221025	55221975	OR10A7	0	+
ENSG00000179930	chr1	182054570	182061712	ZNF648	0	-
ENSG00000179938	chr15	30082955	30096690	GOLGA8J	0	+
ENSG00000180016	chr17	3397104	3398410	OR1E1	0	-
ENSG00000180042	chr17	3385930	3386874	OR1R1P	0	+
ENSG00000180053	chr8	23701740	23706756	NKX2-6	0	-
ENSG00000180083	chr20	45648563	45670270	WFDC11	0	-
ENSG00000180090	chr17	3291017	3298360	OR3A1	0	-
ENSG00000180116	chr12	39626167	39908300	C12orf40	0	+
ENSG00000180205	chr20	45607939	45631284	WFDC9	0	-
ENSG00000180219	chr12	99647753	99650114	FAM71C	0	+
ENSG00000180245	chr4	109827972	109849123	RRH	0	+
ENSG00000180269	chr16	20028239	20073890	GPR139	0	-
ENSG00000180305	chr20	45629739	45631196	WFDC10A	0	+
ENSG00000180347	chr7	31514090	31658720	ITPRID1	0	+
ENSG00000180386	chr17	41275659	41276697	KRTAP9-7	0	+
ENSG00000180424	chr20	31440632	31450257	DEFB123	0	+
ENSG00000180433	chr1	158754720	158755891	OR6K6	0	+
ENSG00000180475	chr11	58227882	58228918	OR10Q1	0	-
ENSG00000180483	chr20	31377164	31390590	DEFB119	0	-
ENSG00000180613	chr4	54099523	54102498	GSX2	0	+
ENSG00000180697	chr3	126526999	126558965	C3orf22	0	-
ENSG00000180708	chr1	158418210	158426237	OR10K2	0	-
ENSG00000180772	chrX	116170744	116174974	AGTR2	0	+
ENSG00000180777	chr18	14728272	14854667	ANKRD30B	0	+
ENSG00000180872	chr6	50042099	50049929	DEFB112	0	-
ENSG00000180878	chr11	6205557	6211135	C11orf42	0	+
ENSG00000180919	chr11	6107684	6108835	OR56B4	0	+
ENSG00000180934	chr11	6019336	6034338	OR56A1	0	-
ENSG00000180974	chr11	5880629	5887079	OR52E4	0	+
ENSG00000180988	chr11	5808924	5821483	OR52N2	0	+
ENSG00000181001	chr11	5786471	5791265	OR52N1	0	-
ENSG00000181009	chr11	5776165	5783355	OR52N5	0	-
ENSG00000181017	chr11	5761153	5767465	OR56B2P	0	+
ENSG00000181023	chr11	5736448	5738523	OR56B1	0	+
ENSG00000181074	chr11	5754243	5755958	OR52N4	0	+
ENSG00000181215	chr4	5897373	6200555	C4orf50	0	-
ENSG00000181273	chr11	56988914	56989843	OR5AK2	0	+
ENSG00000181323	chr17	7420324	7421632	SPEM1	0	+
ENSG00000181371	chr11	56490435	56491370	OR5M8	0	-
ENSG00000181378	chr2	219002846	219041527	CFAP65	0	-
ENSG00000181408	chr17	82371765	82377458	UTS2R	0	+
ENSG00000181499	chr11	123942867	123943838	OR6T1	0	-
ENSG00000181518	chr11	123902167	123909229	OR8D4	0	+
ENSG00000181552	chr14	20768404	20770948	EDDM3B	0	+
ENSG00000181562	chr14	20745887	20748380	EDDM3A	0	+
ENSG00000181609	chr11	5488685	5489749	OR52D1	0	+
ENSG00000181616	chr11	5544489	5548540	OR52H1	0	-
ENSG00000181626	chr18	12093843	12129764	ANKRD62	0	+
ENSG00000181693	chr11	56288462	56292254	OR8H1	0	-
ENSG00000181698	chr11	56274154	56276819	OR5T1	0	+
ENSG00000181718	chr11	56231282	56234255	OR5T2	0	-
ENSG00000181733	chr19	8721634	8732160	OR2Z1	0	+
ENSG00000181752	chr11	56159394	56160317	OR8K5	0	-
ENSG00000181761	chr11	56122373	56123311	OR8H3	0	+
ENSG00000181767	chr11	56103687	56107658	OR8H2	0	+
ENSG00000181781	chr19	463346	474983	ODF3L2	0	-
ENSG00000181785	chr11	56027654	56038191	OR5AS1	0	+
ENSG00000181786	chr19	8697400	8698795	ACTL9	0	-
ENSG00000181803	chr14	20640696	20641691	OR6S1	0	-
ENSG00000181867	chr5	121851882	121852833	FTMT	0	+
ENSG00000181903	chr11	55662201	55666195	OR4C6	0	+
ENSG00000181927	chr11	55635113	55640309	OR4P4	0	+
ENSG00000181939	chr11	55554307	55555419	OR4C15	0	+
ENSG00000181958	chr11	55367974	55368918	OR4A15	0	+
ENSG00000181961	chr11	55343201	55344187	OR4A16	0	+
ENSG00000181963	chr11	4449295	4450361	OR52K2	0	+
ENSG00000181965	chr5	135534282	135535964	NEUROG1	0	-
ENSG00000182035	chr20	38581195	38588463	ADIG	0	+
ENSG00000182053	chr11	49027501	49038451	TRIM49B	0	+
ENSG00000182070	chr11	5146824	5154757	OR52A1	0	-
ENSG00000182083	chr2	240029491	240030429	OR6B2	0	-
ENSG00000182156	chr17	79730943	79742219	ENPP7	0	+
ENSG00000182162	chrX	1462581	1537185	P2RY8	0	-
ENSG00000182162	chrY	1462581	1537185	P2RY8	0	-
ENSG00000182170	chr11	3217944	3218813	MRGPRG	0	-
ENSG00000182177	chr2	236193459	236264409	ASB18	0	-
ENSG00000182187	chr2	208142573	208146158	CRYGB	0	-
ENSG00000182223	chr4	48490252	48494389	ZAR1	0	+
ENSG00000182255	chr11	30009730	30017030	KCNA4	0	-
ENSG00000182271	chr17	30316333	30334059	TMIGD1	0	-
ENSG00000182315	chr19	7056207	7069665	MBD3L3	0	-
ENSG00000182329	chr2	202073255	202205188	KIAA2012	0	+
ENSG00000182330	chr1	13281035	13285174	PRAMEF8	0	-
ENSG00000182334	chr11	7824818	7830840	OR5P3	0	-
ENSG00000182346	chr13	105465867	105491034	DAOA	0	+
ENSG00000182378	chrX	276322	303356	PLCXD1	0	+
ENSG00000182378	chrY	276322	303356	PLCXD1	0	+
ENSG00000182393	chr19	39296407	39298673	IFNL1	0	+
ENSG00000182415	chrY	18025787	18027746	CDY2A	0	+
ENSG00000182447	chr3	161496808	161503942	OTOL1	0	+
ENSG00000182450	chr11	64291302	64300031	KCNK4	0	+
ENSG00000182484	chrX	156020826	156025710	WASH6P	0	+
ENSG00000182484	chrY	57207346	57212230	WASH6P	0	+
ENSG00000182521	chr14	55413541	55456726	TBPL2	0	-
ENSG00000182533	chr3	8733802	8841808	CAV3	0	+
ENSG00000182613	chr5	181147586	181159285	OR2V2	0	+
ENSG00000182631	chr5	33936386	33938918	RXFP3	0	+
ENSG00000182634	chr11	124036013	124041325	OR10G7	0	-
ENSG00000182645	chr10	116324448	116380029	CCDC172	0	+
ENSG00000182652	chr14	19743571	19749469	OR4Q3	0	+
ENSG00000182698	chr2	219327407	219333177	RESP18	0	-
ENSG00000182783	chr1	248556912	248562772	OR2T29	0	-
ENSG00000182854	chr15	101812202	101820197	OR4F15	0	+
ENSG00000182896	chr17	7355123	7357219	TMEM95	0	+
ENSG00000182968	chr13	112067149	112071706	SOX1	0	+
ENSG00000182974	chr15	21637909	21638992	OR4M2B	0	+
ENSG00000183024	chr17	3126610	3127551	OR1G1	0	-
ENSG00000183034	chr17	74922950	74933912	OTOP2	0	+
ENSG00000183035	chrX	83861126	83886699	CYLC1	0	+
ENSG00000183090	chr4	143577302	143700675	FREM3	0	-
ENSG00000183206	chr18	14507339	14543600	POTEC	0	-
ENSG00000183251	chr11	5301014	5301946	OR51B4	0	-
ENSG00000183269	chr11	5856749	5857690	OR52E8	0	-
ENSG00000183303	chr11	7795974	7796942	OR5P2	0	-
ENSG00000183304	chrX	8790795	8801383	FAM9A	0	-
ENSG00000183310	chr1	248573801	248574757	OR2T34	0	-
ENSG00000183313	chr11	5985892	5986985	OR52L1	0	-
ENSG00000183318	chr17	8747524	8758559	SPDYE4	0	-
ENSG00000183324	chr15	73443164	73560013	REC114	0	+
ENSG00000183389	chr11	5999445	6006946	OR56A4	0	-
ENSG00000183396	chr3	48620759	48621769	TMEM89	0	-
ENSG00000183434	chrX	133216662	133218354	TFDP3	0	-
ENSG00000183463	chr13	27977717	27988693	URAD	0	-
ENSG00000183559	chr10	122697709	122699846	C10orf120	0	-
ENSG00000183560	chr11	94304580	94308146	IZUMO1R	0	+
ENSG00000183571	chr15	98968229	99007792	PGPEP1L	0	-
ENSG00000183607	chr2	68945232	68952893	GKN2	0	-
ENSG00000183629	chr15	28519611	28533014	GOLGA8G	0	-
ENSG00000183631	chrX	126819729	126821786	PRR32	0	+
ENSG00000183632	chr16	32673528	32676732	TP53TG3	0	-
ENSG00000183644	chr11	111514778	111537043	HOATZ	0	+
ENSG00000183654	chr5	16067139	16180762	MARCHF11	0	-
ENSG00000183706	chr15	22094522	22095472	OR4N4	0	+
ENSG00000183709	chr19	39268396	39270188	IFNL2	0	+
ENSG00000183733	chr2	70777310	70790643	FIGLA	0	-
ENSG00000183747	chr16	20451461	20487669	ACSM2A	0	+
ENSG00000183753	chrY	22973819	23005465	BPY2	0	+
ENSG00000183795	chrY	24607560	24639207	BPY2B	0	+
ENSG00000183862	chrX	151734746	151745564	CNGA2	0	+
ENSG00000183921	chr16	22162492	22192208	SDR42E2	0	+
ENSG00000184022	chr1	248590487	248597700	OR2T10	0	-
ENSG00000184032	chr21	30635206	30635619	KRTAP20-2	0	+
ENSG00000184140	chr15	101803509	101806887	OR4F6	0	+
ENSG00000184155	chr1	159535078	159536007	OR10J5	0	-
ENSG00000184166	chr17	3088484	3104422	OR1D2	0	-
ENSG00000184210	chrX	70177483	70205704	DGAT2L6	0	+
ENSG00000184276	chr11	71833200	71837710	DEFB108B	0	+
ENSG00000184302	chr14	60509146	60512850	SIX6	0	+
ENSG00000184344	chr12	7689784	7695775	GDF3	0	-
ENSG00000184345	chr3	51861615	51863424	IQCF2	0	+
ENSG00000184350	chr11	3225030	3232417	MRGPRE	0	-
ENSG00000184388	chrX	73002939	73006106	PABPC1L2B	0	+
ENSG00000184389	chr1	33306766	33321098	A3GALT2	0	-
ENSG00000184394	chr14	20138820	20145471	OR4N5	0	+
ENSG00000184471	chr16	1088226	1096244	C1QTNF8	0	-
ENSG00000184530	chr6	127519455	127591820	C6orf58	0	+
ENSG00000184544	chr17	9771434	9791592	DHRS7C	0	-
ENSG00000184560	chr17	7425616	7427568	SPEM2	0	+
ENSG00000184647	chr8	10525532	10554166	PRSS55	0	+
ENSG00000184659	chr9	65736555	65738784	FOXD4L4	0	+
ENSG00000184698	chr11	5383812	5393263	OR51M1	0	+
ENSG00000184724	chr21	30613431	30613930	KRTAP6-1	0	-
ENSG00000184814	chr3	139019031	139020926	PRR23B	0	-
ENSG00000184895	chrY	2786855	2787682	SRY	0	-
ENSG00000184911	chrX	72776890	72848803	DMRTC1B	0	+
ENSG00000184933	chr11	6791736	6799689	OR6A2	0	-
ENSG00000184954	chr12	55469200	55470138	OR6C70	0	-
ENSG00000184999	chr11	63268022	63311783	SLC22A10	0	+
ENSG00000185002	chr6	116877212	116932161	RFX6	0	+
ENSG00000185028	chr5	191495	196334	LRRC14B	0	+
ENSG00000185056	chr5	173973779	174006140	C5orf47	0	+
ENSG00000185149	chr4	155208636	155217078	NPY2R	0	+
ENSG00000185177	chr7	57117676	57139864	ZNF479	0	-
ENSG00000185198	chr19	685546	695498	PRSS57	0	-
ENSG00000185231	chr18	13882044	13915707	MC2R	0	-
ENSG00000185264	chr22	36991120	37007851	TEX33	0	-
ENSG00000185291	chrX	1336616	1382689	IL3RA	0	+
ENSG00000185291	chrY	1336616	1382689	IL3RA	0	+
ENSG00000185294	chr17	45844881	45847067	SPPL2C	0	+
ENSG00000185313	chr3	38696802	38816286	SCN10A	0	-
ENSG00000185372	chr5	181123122	181131169	OR2V1	0	-
ENSG00000185385	chr19	14878203	14886132	OR7A17	0	-
ENSG00000185448	chrX	34129752	34132314	FAM47A	0	-
ENSG00000185523	chr1	212830141	212847649	SPATA45	0	-
ENSG00000185610	chr12	45014672	45051099	DBX2	0	-
ENSG00000185662	chr5	171782432	171796126	SMIM23	0	+
ENSG00000185674	chr2	99242246	99255666	LYG2	0	-
ENSG00000185758	chr4	183321764	183322426	CLDN24	0	-
ENSG00000185775	chr9	42183659	42189887	SPATA31A6	0	+
ENSG00000185821	chr12	55426254	55427192	OR6C76	0	+
ENSG00000185863	chr9	137170858	137172056	TMEM210	0	-
ENSG00000185888	chr1	227815693	227846470	PRSS38	0	+
ENSG00000185894	chrY	25030901	25062548	BPY2C	0	-
ENSG00000185899	chr7	143443453	143444409	TAS2R60	0	+
ENSG00000185915	chrX	21654690	21658330	KLHL34	0	-
ENSG00000185926	chr11	54603069	54603998	OR4C46	0	-
ENSG00000185940	chr11	1629775	1630707	KRTAP5-5	0	+
ENSG00000185960	chrX	624344	659411	SHOX	0	+
ENSG00000185960	chrY	624344	659411	SHOX	0	+
ENSG00000185962	chr1	152622834	152623103	LCE3A	0	-
ENSG00000185974	chr13	113667219	113737736	GRK1	0	+
ENSG00000185982	chr20	187853	189711	DEFB128	0	-
ENSG00000186009	chr13	113648804	113658198	ATP4B	0	-
ENSG00000186051	chr9	105662457	105663124	TAL2	0	+
ENSG00000186075	chr17	39868202	39877896	ZPBP2	0	+
ENSG00000186090	chr3	184031544	184039369	HTR3D	0	+
ENSG00000186092	chr1	65419	71585	OR4F5	0	+
ENSG00000186103	chr3	121567949	121590622	ARGFX	0	+
ENSG00000186113	chr11	55795556	55796500	OR5D14	0	+
ENSG00000186118	chr1	46668855	46673594	TEX38	0	+
ENSG00000186119	chr11	55819630	55820571	OR5D18	0	+
ENSG00000186136	chr12	11185993	11186937	TAS2R42	0	-
ENSG00000186143	chr2	27136848	27139410	PRR30	0	-
ENSG00000186146	chr4	9444414	9450666	DEFB131A	0	+
ENSG00000186150	chr1	110112443	110113947	UBL4B	0	+
ENSG00000186190	chr20	33055424	33073628	BPIFB3	0	+
ENSG00000186191	chr20	33079643	33111751	BPIFB4	0	+
ENSG00000186207	chr1	152510803	152512177	LCE5A	0	+
ENSG00000186288	chrX	73077276	73079512	PABPC1L2A	0	-
ENSG00000186297	chr15	26866911	26949208	GABRA5	0	+
ENSG00000186306	chr1	158398522	158399466	OR10T2	0	-
ENSG00000186329	chr3	171843349	171938715	TMEM212	0	+
ENSG00000186334	chr5	151276358	151303766	SLC36A3	0	-
ENSG00000186367	chr5	129748094	129766732	MINAR2	0	+
ENSG00000186393	chr17	40766238	40772162	KRT26	0	-
ENSG00000186440	chr1	158560606	158570580	OR6P1	0	-
ENSG00000186452	chr12	50842920	50887884	TMPRSS12	0	+
ENSG00000186458	chr20	257724	261096	DEFB132	0	+
ENSG00000186471	chrX	119895837	119920716	AKAP14	0	+
ENSG00000186509	chr11	58023881	58181616	OR9Q1	0	+
ENSG00000186513	chr11	58189070	58194053	OR9Q2	0	+
ENSG00000186562	chr8	7821004	7823880	DEFB105A	0	-
ENSG00000186572	chr8	7811720	7815716	DEFB107A	0	-
ENSG00000186579	chr8	7825139	7829053	DEFB106A	0	+
ENSG00000186599	chr8	7487679	7489593	DEFB105B	0	+
ENSG00000186675	chrX	75782987	75785254	MAGEE2	0	-
ENSG00000186788	chr9	81943500	81950093	SPATA31D3	0	+
ENSG00000186795	chr10	117197489	117210299	KCNK18	0	+
ENSG00000186803	chr9	21206181	21207143	IFNA10	0	-
ENSG00000186838	chr19	39515113	39520686	SELENOV	0	+
ENSG00000186844	chr1	152827473	152828097	LCE1A	0	+
ENSG00000186860	chr17	41314912	41315710	KRTAP17-1	0	-
ENSG00000186881	chr9	104504263	104505222	OR13F1	0	+
ENSG00000186886	chr11	55723776	55729621	OR5D3P	0	+
ENSG00000186912	chrX	70258166	70260204	P2RY4	0	-
ENSG00000186924	chr21	30601087	30601382	KRTAP22-1	0	+
ENSG00000186925	chr21	30541535	30541864	KRTAP19-6	0	-
ENSG00000186930	chr21	30598590	30598902	KRTAP6-2	0	-
ENSG00000186943	chr9	104569168	104570130	OR13C8	0	+
ENSG00000186965	chr21	30487043	30487436	KRTAP19-2	0	-
ENSG00000186967	chr21	30496824	30497165	KRTAP19-4	0	-
ENSG00000186970	chr21	30440275	30440869	KRTAP15-1	0	+
ENSG00000186971	chr21	30430230	30431026	KRTAP13-4	0	+
ENSG00000186977	chr21	30501657	30502141	KRTAP19-5	0	-
ENSG00000186980	chr21	30348399	30348606	KRTAP23-1	0	-
ENSG00000187003	chr9	108862266	108863756	ACTL7A	0	+
ENSG00000187005	chr21	30755015	30755428	KRTAP21-1	0	-
ENSG00000187021	chr10	116590385	116609175	PNLIPRP1	0	+
ENSG00000187026	chr21	30746794	30747259	KRTAP21-2	0	-
ENSG00000187033	chr3	169911572	169939175	SAMD7	0	+
ENSG00000187048	chr1	46929177	46941484	CYP4A11	0	-
ENSG00000187080	chr1	247965233	247966386	OR2AK2	0	+
ENSG00000187082	chr8	7482504	7486400	DEFB106B	0	-
ENSG00000187166	chr12	48328980	48330279	H1-7	0	+
ENSG00000187170	chr1	152708160	152709434	LCE4A	0	+
ENSG00000187173	chr1	152698345	152699442	LCE2A	0	+
ENSG00000187175	chr21	44681576	44682163	KRTAP12-1	0	-
ENSG00000187180	chr1	152675279	152676569	LCE2C	0	+
ENSG00000187223	chr1	152663380	152664659	LCE2D	0	+
ENSG00000187238	chr1	152613811	152614098	LCE3B	0	+
ENSG00000187272	chr17	41237999	41239004	KRTAP9-8	0	+
ENSG00000187475	chr6	26107412	26108135	H1-6	0	-
ENSG00000187492	chr3	49790732	49799873	CDHR4	0	-
ENSG00000187516	chrX	37990779	37991314	H2AP	0	+
ENSG00000187533	chr4	70133616	70176799	PRR27	0	+
ENSG00000187545	chr1	12892896	12898270	PRAMEF10	0	-
ENSG00000187550	chr19	55528611	55537133	SBK2	0	-
ENSG00000187553	chr10	93060798	93069540	CYP26C1	0	+
ENSG00000187569	chr12	7711433	7717559	DPPA3	0	+
ENSG00000187581	chr14	93347182	93348356	COX8C	0	+
ENSG00000187612	chr11	55913650	55914582	OR5W2	0	-
ENSG00000187616	chr9	133514586	133528612	MYMK	0	-
ENSG00000187658	chr5	157671533	157680158	C5orf52	0	+
ENSG00000187682	chrX	48826513	48830138	ERAS	0	+
ENSG00000187701	chr1	248649838	248655528	OR2T27	0	-
ENSG00000187747	chr11	5580877	5581884	OR52B6	0	+
ENSG00000187753	chr9	86220265	86259657	C9orf153	0	-
ENSG00000187754	chrX	52644061	52654900	SSX7	0	-
ENSG00000187766	chr21	44612079	44612954	KRTAP10-8	0	+
ENSG00000187783	chr10	44911316	44937010	TMEM72	0	+
ENSG00000187791	chr9	34889066	34895764	FAM205C	0	-
ENSG00000187806	chr15	72398302	72408367	TMEM202	0	+
ENSG00000187821	chr4	185018490	185020953	HELT	0	+
ENSG00000187823	chrX	112454500	112457112	RTL4	0	+
ENSG00000187833	chr2	73784189	73817147	C2orf78	0	+
ENSG00000187855	chr12	107774704	107776644	ASCL4	0	+
ENSG00000187857	chr12	55362975	55369279	OR6C75	0	+
ENSG00000187871	chr6	55327469	55402493	GFRAL	0	+
ENSG00000187902	chr19	55428740	55443300	SHISA7	0	-
ENSG00000187905	chr22	21045960	21064168	LRRC74B	0	+
ENSG00000187918	chr11	5449323	5456518	OR51I2	0	+
ENSG00000187950	chr12	29412474	29497686	OVCH1	0	-
ENSG00000187969	chrX	74304180	74305034	ZCCHC13	0	+
ENSG00000188011	chr2	241869600	241873823	RTP5	0	+
ENSG00000188032	chr19	14081624	14085875	C19orf67	0	-
ENSG00000188050	chr7	122697735	122699117	RNF133	0	-
ENSG00000188056	chr6	41228339	41238882	TREML4	0	+
ENSG00000188076	chr11	193078	194575	SCGB1C1	0	+
ENSG00000188124	chr11	6765626	6771976	OR2AG2	0	-
ENSG00000188133	chr9	32783540	32789201	TMEM215	0	+
ENSG00000188155	chr21	44591268	44592505	KRTAP10-6	0	-
ENSG00000188324	chr12	55293988	55296569	OR6C6	0	-
ENSG00000188334	chr19	47968046	47992170	BSPH1	0	-
ENSG00000188340	chr1	158774222	158781204	OR6N2	0	-
ENSG00000188379	chr9	21384255	21385398	IFNA2	0	-
ENSG00000188386	chr9	101591604	101595021	PPP3R2	0	-
ENSG00000188408	chrX	26216169	26218270	MAGEB5	0	+
ENSG00000188425	chr19	45913214	45914778	NANOS2	0	-
ENSG00000188558	chr1	248508073	248527337	OR2G6	0	+
ENSG00000188582	chr3	142949164	142963674	PAQR9	0	-
ENSG00000188620	chr10	123135970	123139423	HMX3	0	+
ENSG00000188655	chr14	20556093	20560931	RNASE9	0	-
ENSG00000188674	chr2	208165343	208190030	C2orf80	0	-
ENSG00000188691	chr11	5967177	5968494	OR56A5	0	-
ENSG00000188694	chr21	30281309	30282950	KRTAP24-1	0	-
ENSG00000188716	chr10	75037472	75073642	DUSP29	0	-
ENSG00000188770	chr1	203494153	203508949	OPTC	0	+
ENSG00000188771	chr11	112248153	112260860	PLET1	0	-
ENSG00000188782	chr1	26190561	26202968	CATSPER4	0	+
ENSG00000188784	chr1	19920009	19923617	PLA2G2E	0	-
ENSG00000188800	chr1	40245947	40251684	TMCO2	0	+
ENSG00000188817	chr3	63652675	63679020	SNTN	0	+
ENSG00000188909	chr11	122977570	122981834	BSX	0	-
ENSG00000188937	chrX	41447343	41475710	NYX	0	+
ENSG00000188992	chr21	14108813	14210955	LIPI	0	-
ENSG00000189030	chr1	156298624	156299307	VHLL	0	-
ENSG00000189037	chrX	44844021	44844888	DUSP21	0	+
ENSG00000189068	chr19	54040825	54063953	VSTM1	0	-
ENSG00000189099	chr4	151277171	151291453	PRSS48	0	+
ENSG00000189132	chrX	34942796	34944915	FAM47B	0	+
ENSG00000189139	chr14	44504149	44507283	FSCB	0	-
ENSG00000189167	chr13	32303699	32315363	ZAR1L	0	-
ENSG00000189169	chr21	44697172	44698044	KRTAP10-12	0	+
ENSG00000189181	chr1	248681322	248682328	OR14I1	0	-
ENSG00000189186	chrX	27590344	27749942	DCAF8L2	0	+
ENSG00000189252	chrX	143508735	143517475	SPANXN3	0	-
ENSG00000189253	chr11	89869282	89876017	TRIM64B	0	-
ENSG00000189299	chrX	55623400	55626192	FOXR2	0	+
ENSG00000189326	chrX	143025918	143034702	SPANXN4	0	+
ENSG00000189357	chr9	81928428	81934998	SPATA31D4	0	+
ENSG00000189375	chr17	18634247	18644427	TBC1D28	0	-
ENSG00000189401	chrX	70062457	70064179	OTUD6A	0	+
ENSG00000196071	chr1	248095184	248101103	OR2L13	0	+
ENSG00000196098	chr3	98353854	98354819	OR5K4	0	+
ENSG00000196099	chr11	123805408	123806349	OR6M1	0	-
ENSG00000196119	chr11	124566660	124582942	OR8A1	0	+
ENSG00000196131	chr19	53258292	53261837	VN1R2	0	+
ENSG00000196156	chr17	41167231	41168221	KRTAP4-3	0	-
ENSG00000196171	chr1	158699678	158700652	OR6K2	0	-
ENSG00000196184	chr1	159437845	159443078	OR10J1	0	+
ENSG00000196224	chr11	1607565	1608463	KRTAP5-3	0	-
ENSG00000196228	chr2	108239968	108265351	SULT1C3	0	+
ENSG00000196240	chr1	248445512	248455725	OR2T2	0	+
ENSG00000196242	chr1	247524677	247536440	OR2C3	0	-
ENSG00000196248	chr11	123976661	123977781	OR10S1	0	-
ENSG00000196289	chr1	241957767	241959062	BECN2	0	+
ENSG00000196341	chr11	124302831	124315099	OR8D1	0	-
ENSG00000196415	chr19	840999	848175	PRTN3	0	+
ENSG00000196431	chr22	26621963	26630669	CRYBA4	0	+
ENSG00000196433	chrX	1615059	1643081	ASMT	0	+
ENSG00000196433	chrY	1615059	1643081	ASMT	0	+
ENSG00000196433	chrX	1615059	1643081	ASMT	0	+
ENSG00000196433	chrY	1615059	1643081	ASMT	0	+
ENSG00000196468	chrX	77447389	77457278	FGF16	0	+
ENSG00000196475	chr4	79406361	79408228	GK2	0	-
ENSG00000196539	chr1	248473351	248474307	OR2T3	0	+
ENSG00000196553	chr14	66411704	66498677	CCDC196	0	+
ENSG00000196570	chr5	177400109	177400661	PFN3	0	-
ENSG00000196578	chr3	98087173	98088102	OR5AC2	0	+
ENSG00000196589	chr19	7018969	7021432	MBD3L2B	0	-
ENSG00000196600	chr11	63158437	63243599	SLC22A25	0	-
ENSG00000196666	chr11	47586678	47589194	FAM180B	0	+
ENSG00000196734	chr1	152811971	152813108	LCE1B	0	+
ENSG00000196767	chrX	83508290	83512127	POU3F4	0	+
ENSG00000196772	chr1	247814660	247824119	OR14A16	0	-
ENSG00000196778	chr11	4482646	4493497	OR52K1	0	+
ENSG00000196800	chr5	148168546	148175619	SPINK14	0	+
ENSG00000196811	chr2	232539692	232548115	CHRNG	0	+
ENSG00000196832	chr14	20190896	20201075	OR11G2	0	+
ENSG00000196844	chr11	125776113	125778828	PATE2	0	-
ENSG00000196900	chr5	126631705	126636284	TEX43	0	+
ENSG00000196944	chr1	248361665	248362627	OR2T4	0	+
ENSG00000197079	chr17	41476710	41481151	KRT35	0	-
ENSG00000197084	chr1	152804832	152806651	LCE1C	0	-
ENSG00000197110	chr19	39243455	39245250	IFNL3	0	-
ENSG00000197123	chr7	64228474	64266931	ZNF679	0	+
ENSG00000197125	chr11	124437445	124445696	OR8B8	0	-
ENSG00000197177	chr10	133087924	133131675	ADGRA1	0	+
ENSG00000197233	chr9	122510802	122511743	OR1J2	0	+
ENSG00000197241	chr1	9002973	9026423	SLC2A7	0	-
ENSG00000197309	chr11	124183219	124188780	OR10D3	0	+
ENSG00000197364	chr1	153437058	153439949	S100A7L2	0	-
ENSG00000197403	chr1	158747814	158772195	OR6N1	0	-
ENSG00000197416	chr8	81524981	81590139	FABP12	0	-
ENSG00000197428	chr11	4637477	4643060	OR51D1	0	+
ENSG00000197430	chr10	96343221	96359365	OPALIN	0	-
ENSG00000197437	chr1	247670812	247679739	OR13G1	0	-
ENSG00000197454	chr1	248013660	248024276	OR2L5	0	+
ENSG00000197487	chr19	56176008	56185775	GALP	0	+
ENSG00000197532	chr1	158544550	158554405	OR6Y1	0	-
ENSG00000197561	chr19	851014	856247	ELANE	0	+
ENSG00000197591	chr1	247840928	247841896	OR11L1	0	-
ENSG00000197651	chr12	90905622	90955176	CCER1	0	-
ENSG00000197658	chr11	63079940	63144221	SLC22A24	0	-
ENSG00000197674	chr11	4690423	4697831	OR51C1P	0	-
ENSG00000197683	chr21	30319124	30320315	KRTAP26-1	0	-
ENSG00000197706	chr12	55244609	55256625	OR6C74	0	+
ENSG00000197745	chr11	62296281	62299075	SCGB1D4	0	-
ENSG00000197786	chr11	58358124	58359069	OR5B17	0	-
ENSG00000197790	chr11	4545191	4546144	OR52M1	0	+
ENSG00000197826	chr4	80335730	80963750	CFAP299	0	+
ENSG00000197849	chr11	124241095	124254364	OR8G1	0	+
ENSG00000197887	chr11	58203202	58204142	OR1S2	0	-
