0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	Middle	Start	End
chr11	62621176	62622685	0																														62621930	-754	755
chr11	62624916	62632527	8	-1524.0	1603.0	2099.0	-2376.0	-889.0	-573.0	1611.0	-101.0																						62628721	-3805	3806
chr11	62645684	62649727	4	-358.0	678.0	-983.0	-1290.0																										62647705	-2021	2022
chr11	62660241	62667273	3	-2746.0	-3351.0	-1695.0																											62663757	-3516	3516
chr11	62668867	62670380	3	-307.0	-404.0	-272.0																											62669623	-756	757
chr11	62725663	62728880	0																														62727271	-1608	1609
chr11	62786458	62792801	6	598.0	-2512.0	3070.0	3001.0	-2093.0	-1003.0																								62789629	-3171	3172
chr11	62804927	62807252	2	702.0	703.0																												62806089	-1162	1163
chr11	62830580	62833151	1	630.0																													62831865	-1285	1286
chr11	62839689	62843001	0																														62841345	-1656	1656
chr11	63911228	63919010	5	2440.0	1122.0	-457.0	631.0	799.0																									63915119	-3891	3891
chr11	64183492	64185275	0																														64184383	-891	892
chr11	64201600	64204790	2	-1041.0	-13.0																												64203195	-1595	1595
chr11	64205593	64210148	1	470.0																													64207870	-2277	2278
chr11	64216964	64223381	4	424.0	258.0	396.0	822.0																										64220172	-3208	3209
chr11	64223872	64227729	4	-65.0	1232.0	-1403.0	-1839.0																										64225800	-1928	1929
chr11	64264301	64270834	0																														64267567	-3266	3267
chr11	64271351	64275589	1	1830.0																													64273470	-2119	2119
chr11	64303510	64307796	1	1087.0																													64305653	-2143	2143
chr11	64310996	64316646	1	-1089.0																													64313821	-2825	2825
chr11	64316793	64322457	7	-218.0	2703.0	2511.0	1379.0	2713.0	2533.0	-142.0																							64319625	-2832	2832
chr11	64776865	64780416	0																														64778640	-1775	1776
chr11	65015472	65017839	0																														65016655	-1183	1184
chr11	65083790	65084990	0																														65084390	-600	600
chr11	65086044	65089150	4	1153.0	246.0	827.0	537.0																										65087597	-1553	1553
chr11	65089414	65091980	0																														65090697	-1283	1283
chr11	65133245	65136097	0																														65134671	-1426	1426
chr11	65353721	65354349	0																														65354035	-314	314
chr11	65382001	65387959	0																														65384980	-2979	2979
chr11	65636773	65638761	0																														65637767	-994	994
chr11	65775055	65783036	2	945.0	-334.0																												65779045	-3990	3991
chr11	65861625	65864311	0																														65862968	-1343	1343
chr11	65876177	65883826	5	-2236.0	-3405.0	-3678.0	-3758.0	-1459.0																									65880001	-3824	3825
chr11	65890396	65896612	2	2301.0	-528.0																												65893504	-3108	3108
chr11	65914927	65922841	3	1634.0	-1488.0	1590.0																											65918884	-3957	3957
chr11	65996412	66000833	3	-1755.0	-1043.0	1039.0																											65998622	-2210	2211
chr11	66001614	66005880	1	379.0																													66003747	-2133	2133
chr11	66005926	66011134	0																														66008530	-2604	2604
chr11	66052012	66054985	2	1004.0	1096.0																												66053498	-1486	1487
chr11	66066522	66071187	0																														66068854	-2332	2333
chr11	66254364	66259748	3	-1683.0	-1758.0	-1589.0																											66257056	-2692	2692
chr11	66260144	66262565	0																														66261354	-1210	1211
chr11	66273975	66280041	1	874.0																													66277008	-3033	3033
chr11	66335067	66338108	3	752.0	-1132.0	257.0																											66336587	-1520	1521
chr11	66339780	66343268	1	309.0																													66341524	-1744	1744
chr11	66464852	66470360	1	-1270.0																													66467606	-2754	2754
chr11	66473881	66481031	0																														66477456	-3575	3575
chr11	66616295	66617677	0																														66616986	-691	691
chr11	66676902	66678700	0																														66677801	-899	899
chr11	66680767	66686353	0																														66683560	-2793	2793
chr11	67052121	67059335	0																														67055728	-3607	3607
chr11	67059709	67062522	0																														67061115	-1406	1407
chr11	67297068	67304049	4	1448.0	673.0	1733.0	1469.0																										67300558	-3490	3491
chr11	67308074	67315656	8	2386.0	2332.0	1696.0	2010.0	17.0	2383.0	1997.0	1903.0																						67311865	-3791	3791
chr11	67460672	67466513	0																														67463592	-2920	2921
chr11	67467743	67471352	1	1529.0																													67469547	-1804	1805
chr11	67626764	67627939	0																														67627351	-587	588
chr11	68027744	68032802	1	2501.0																													68030273	-2529	2529
chr11	68033485	68034864	0																														68034174	-689	690
chr11	68749969	68754612	2	1816.0	1762.0																												68752290	-2321	2322
chr11	68840584	68844757	0																														68842670	-2086	2087
chr11	69070248	69074380	0																														69072314	-2066	2066
chr11	69672745	69675417	1	827.0																													69674081	-1336	1336
chr11	70201642	70207877	0																														70204759	-3117	3118
chr11	70269321	70271645	0																														70270483	-1162	1162
chr11	70391096	70396181	0																														70393638	-2542	2543
chr11	70397218	70402198	0																														70399708	-2490	2490
chr11	71248511	71250239	0																														71249375	-864	864
chr11	71447683	71451262	0																														71449472	-1789	1790
chr11	72083178	72084283	0																														72083730	-552	553
chr11	72102762	72104292	0																														72103527	-765	765
chr11	72104447	72105275	0																														72104861	-414	414
chr11	72105292	72112069	2	13.0	-1801.0																												72108680	-3388	3389
chr11	72672766	72676553	0																														72674659	-1893	1894
chr11	73307065	73312027	2	-1684.0	-1679.0																												73309546	-2481	2481
chr11	73371516	73373881	0																														73372698	-1182	1183
chr11	73375040	73378522	0																														73376781	-1741	1741
chr11	73869721	73875470	2	-561.0	-210.0																												73872595	-2874	2875
chr11	75397994	75403406	0																														75400700	-2706	2706
chr11	75561761	75567120	0																														75564440	-2679	2680
chr11	76781617	76786472	0																														76784044	-2427	2428
chr11	83070479	83073827	0																														83072153	-1674	1674
chr11	83157215	83159407	0																														83158311	-1096	1096
chr11	83189277	83191761	0																														83190519	-1242	1242
chr11	85650075	85652906	0																														85651490	-1415	1416
chr11	85681420	85682702	0																														85682061	-641	641
chr11	86244448	86246599	0																														86245523	-1075	1076
chr11	94128557	94132698	0																														94130627	-2070	2071
chr11	102109746	102113213	0																														102111479	-1733	1734
chr11	111601652	111604385	0																														111603018	-1366	1367
chr11	111926307	111927420	0																														111926863	-556	557
chr11	112086564	112088770	2	-296.0	953.0																												112087667	-1103	1103
chr11	117229209	117234263	0																														117231736	-2527	2527
chr11	118789869	118791350	0																														118790609	-740	741
chr11	119026377	119029152	2	-536.0	-487.0																												119027764	-1387	1388
chr11	119080587	119082267	0																														119081427	-840	840
chr11	119087377	119092039	2	1446.0	865.0																												119089708	-2331	2331
chr11	119092225	119095843	4	1618.0	876.0	-1238.0	88.0																										119094034	-1809	1809
chr11	119165978	119170832	0																														119168405	-2427	2427
chr11	119335052	119338374	3	499.0	1030.0	1603.0																											119336713	-1661	1661
chr11	123061374	123063139	0																														123062256	-882	883
chr11	123740125	123743470	0																														123741797	-1672	1673
chr11	124749764	124753102	0																														124751433	-1669	1669
chr11	125623774	125626070	0																														125624922	-1148	1148
chr11	126262717	126268473	11	525.0	1629.0	174.0	-1271.0	1626.0	496.0	-934.0	-1199.0	-2100.0	-2434.0	1813.0																			126265595	-2878	2878
chr11	126279192	126281625	0																														126280408	-1216	1217
chr11	129894532	129897258	0																														129895895	-1363	1363
chr11	130912908	130916972	1	85.0																													130914940	-2032	2032
chr12	2794866	2796126	0																														2795496	-630	630
chr12	2796451	2798050	0																														2797250	-799	800
chr12	2806286	2810346	0																														2808316	-2030	2030
chr12	2958663	2962919	0																														2960791	-2128	2128
chr12	6199467	6204063	3	1268.0	1258.0	1260.0																											6201765	-2298	2298
chr12	6339013	6341386	0																														6340199	-1186	1187
chr12	6493068	6495680	0																														6494374	-1306	1306
chr12	6532414	6536116	0																														6534265	-1851	1851
chr12	6536752	6539496	3	516.0	408.0	-52.0																											6538124	-1372	1372
chr12	6554777	6557418	3	-1004.0	-870.0	591.0																											6556097	-1320	1321
chr12	6663817	6666532	0																														6665174	-1357	1358
chr12	6765916	6771853	3	-1061.0	-1272.0	-1721.0																											6768884	-2968	2969
chr12	6772728	6774755	3	719.0	439.0	458.0																											6773741	-1013	1014
chr12	6844685	6849861	4	477.0	-2345.0	477.0	-2321.0																										6847273	-2588	2588
chr12	6850792	6855629	2	-2300.0	928.0																												6853210	-2418	2419
chr12	6874511	6877601	0																														6876056	-1545	1545
chr12	6923956	6927188	0																														6925572	-1616	1616
chr12	6927338	6929893	0																														6928615	-1277	1278
chr12	6938733	6943679	9	2362.0	-218.0	-265.0	262.0	275.0	-177.0	-544.0	-201.0	2057.0																					6941206	-2473	2473
chr12	6943962	6944845	2	-180.0	-357.0																												6944403	-441	442
chr12	6944919	6949678	0																														6947298	-2379	2380
chr12	6969236	6974302	2	884.0	697.0																												6971769	-2533	2533
chr12	8948408	8950124	0																														8949266	-858	858
chr12	10722339	10724039	0																														10723189	-850	850
chr12	12561423	12563505	0																														12562464	-1041	1041
chr12	12722825	12727267	0																														12725046	-2221	2221
chr12	14768653	14769849	0																														14769251	-598	598
chr12	14773939	14775891	2	-854.0	-348.0																												14774915	-976	976
chr12	29148133	29150421	0																														29149277	-1144	1144
chr12	31323435	31326127	1	-636.0																													31324781	-1346	1346
chr12	45726850	45731796	0																														45729323	-2473	2473
chr12	46267340	46270598	0																														46268969	-1629	1629
chr12	46370707	46374683	3	1424.0	1356.0	1868.0																											46372695	-1988	1988
chr12	48349758	48351341	0																														48350549	-791	792
chr12	48679854	48682486	1	-842.0																													48681170	-1316	1316
chr12	48780796	48786264	1	172.0																													48783530	-2734	2734
chr12	48786972	48792156	0																														48789564	-2592	2592
chr12	48815203	48819389	0																														48817296	-2093	2093
chr12	48995450	48999931	0																														48997690	-2240	2241
chr12	49001354	49003450	1	-340.0																													49002402	-1048	1048
chr12	49129252	49131928	4	-784.0	926.0	1319.0	1310.0																										49130590	-1338	1338
chr12	49187817	49189472	1	-369.0																													49188644	-827	828
chr12	49323871	49326498	3	1227.0	1292.0	1155.0																											49325184	-1313	1314
chr12	49332767	49334503	0																														49333635	-868	868
chr12	49528347	49536065	0																														49532206	-3859	3859
chr12	49562211	49568229	4	1753.0	2217.0	441.0	-1254.0																										49565220	-3009	3009
chr12	49840103	49843204	0																														49841653	-1550	1551
chr12	50100269	50103788	0																														50102028	-1759	1760
chr12	50764240	50766287	0																														50765263	-1023	1024
chr12	51025238	51029098	0																														51027168	-1930	1930
chr12	51049365	51051971	0																														51050668	-1303	1303
chr12	51238403	51240728	0																														51239565	-1162	1163
chr12	52004083	52010792	0																														52007437	-3354	3355
chr12	52067949	52070287	0																														52069118	-1169	1169
chr12	52077439	52082495	0																														52079967	-2528	2528
chr12	53005020	53007090	1	-347.0																													53006055	-1035	1035
chr12	53182545	53185275	0																														53183910	-1365	1365
chr12	53209102	53212236	1	-727.0																													53210669	-1567	1567
chr12	53290797	53294348	2	189.0	-993.0																												53292572	-1775	1776
chr12	53302292	53308629	1	-3047.0																													53305460	-3168	3169
chr12	53451549	53454402	0																														53452975	-1426	1427
chr12	53454646	53455693	2	-321.0	311.0																												53455169	-523	524
chr12	53494811	53500034	0																														53497422	-2611	2612
chr12	53941321	53943822	0																														53942571	-1250	1251
chr12	53970602	53972337	0																														53971469	-867	868
chr12	53972367	53976330	1	-930.0																													53974348	-1981	1982
chr12	53981090	53984150	0																														53982620	-1530	1530
chr12	54278785	54284447	7	-1505.0	-2748.0	-87.0	-2653.0	848.0	-50.0	828.0																							54281616	-2831	2831
chr12	55726829	55729610	1	912.0																													55728219	-1390	1391
chr12	55828249	55835198	1	3326.0																													55831723	-3474	3475
chr12	55972520	55974736	0																														55973628	-1108	1108
chr12	55996300	55998763	0																														55997531	-1231	1232
chr12	56001962	56008616	10	1452.0	285.0	1420.0	550.0	503.0	637.0	148.0	3041.0	3039.0	1523.0																				56005289	-3327	3327
chr12	56097722	56102514	9	-2066.0	-2177.0	1269.0	-1413.0	1269.0	139.0	-2027.0	-1690.0	1269.0																					56100118	-2396	2396
chr12	56103968	56105625	1	181.0																													56104796	-828	829
chr12	56116696	56117130	1	123.0																													56116913	-217	217
chr12	56117645	56118993	0																														56118319	-674	674
chr12	56120388	56122689	2	227.0	823.0																												56121538	-1150	1151
chr12	56152494	56154173	1	-737.0																													56153333	-839	840
chr12	56155108	56159297	3	1506.0	-1289.0	-656.0																											56157202	-2094	2095
chr12	56187540	56191053	0																														56189296	-1756	1757
chr12	56314440	56316472	4	536.0	314.0	314.0	-632.0																										56315456	-1016	1016
chr12	56317368	56321971	4	2088.0	-258.0	558.0	295.0																										56319669	-2301	2302
chr12	57218773	57222996	0																														57220884	-2111	2112
chr12	57430029	57431673	0																														57430851	-822	822
chr12	57516638	57518417	2	635.0	503.0																												57517527	-889	890
chr12	57519555	57526255	5	-3183.0	-2159.0	-2618.0	-2595.0	-1399.0																									57522905	-3350	3350
chr12	57600406	57603426	3	1503.0	1009.0	240.0																											57601916	-1510	1510
chr12	57744865	57750409	3	2417.0	999.0	112.0																											57747637	-2772	2772
chr12	57750622	57756759	1	2708.0																													57753690	-3068	3069
chr12	57762373	57767444	3	758.0	-2097.0	-514.0																											57764908	-2535	2536
chr12	57768586	57773918	1	2181.0																													57771252	-2666	2666
chr12	64403340	64405538	0																														64404439	-1099	1099
chr12	64406712	64409417	0																														64408064	-1352	1353
chr12	64451484	64452769	0																														64452126	-642	643
chr12	65168756	65169732	0																														65169244	-488	488
chr12	66304157	66305903	1	293.0																													66305030	-873	873
chr12	68609907	68612614	0																														68611260	-1353	1354
chr12	68744899	68748529	0																														68746714	-1815	1815
chr12	69737882	69740243	1	-738.0																													69739062	-1180	1181
chr12	70241720	70244196	0																														70242958	-1238	1238
chr12	71753750	71756940	1	61.0																													71755345	-1595	1595
chr12	71840426	71843446	0																														71841936	-1510	1510
chr12	74538397	74541071	3	471.0	287.0	1318.0																											74539734	-1337	1337
chr12	76082696	76083554	0																														76083125	-429	429
chr12	76084079	76085213	0																														76084646	-567	567
chr12	79686685	79692122	0																														79689403	-2718	2719
chr12	79933415	79936322	2	-307.0	-134.0																												79934868	-1453	1454
chr12	89706575	89710544	0																														89708559	-1984	1985
chr12	92143582	92146790	1	909.0																													92145186	-1604	1604
chr12	93438988	93443381	0																														93441184	-2196	2197
chr12	95216609	95218111	0																														95217360	-751	751
chr12	96908565	96910471	1	-314.0																													96909518	-953	953
chr12	98515281	98517123	0																														98516202	-921	921
chr12	100266150	100268029	5	114.0	137.0	16.0	43.0	42.0																									100267089	-939	940
chr12	103835569	103838235	0																														103836902	-1333	1333
chr12	103967309	103970905	0																														103969107	-1798	1798
chr12	104136506	104139329	0																														104137917	-1411	1412
chr12	107090749	107092536	0																														107091642	-893	894
chr12	108730023	108732143	0																														108731083	-1060	1060
chr12	109097137	109099121	0																														109098129	-992	992
chr12	109475268	109479058	0																														109477163	-1895	1895
chr12	109566086	109571129	1	-224.0																													109568607	-2521	2522
chr12	110124388	110127849	0																														110126118	-1730	1731
chr12	110280737	110283198	0																														110281967	-1230	1231
chr12	110451853	110453060	0																														110452456	-603	604
chr12	110741624	110743243	0																														110742433	-809	810
chr12	111597219	111602221	0																														111599720	-2501	2501
chr12	111840617	111844674	0																														111842645	-2028	2029
chr12	112009460	112011542	0																														112010501	-1041	1041
chr12	112415927	112420662	0																														112418294	-2367	2368
chr12	116276419	116279533	1	855.0																													116277976	-1557	1557
chr12	116913874	116915461	0																														116914667	-793	794
chr12	118059984	118063123	0																														118061553	-1569	1570
chr12	119171786	119174537	0																														119173161	-1375	1376
chr12	119987958	119991032	1	-701.0																													119989495	-1537	1537
chr12	120115637	120118170	0																														120116903	-1266	1267
chr12	120196260	120198087	3	352.0	-157.0	268.0																											120197173	-913	914
chr12	120578605	120581408	3	-1136.0	872.0	-1148.0																											120580006	-1401	1402
chr12	121292102	121298089	0																														121295095	-2993	2994
chr12	121627002	121631081	0																														121629041	-2039	2040
chr12	121796239	121802122	0																														121799180	-2941	2942
chr12	121802646	121805968	1	-504.0																													121804307	-1661	1661
chr12	121916545	121919734	0																														121918139	-1594	1595
chr12	121921283	121922523	0																														121921903	-620	620
chr12	122267530	122270059	0																														122268794	-1264	1265
chr12	122524837	122526923	1	-1039.0																													122525880	-1043	1043
chr12	122773960	122775532	0																														122774746	-786	786
chr12	123971860	123974675	0																														123973267	-1407	1408
chr12	124908910	124915502	11	-1278.0	500.0	-205.0	-1059.0	-1193.0	-433.0	283.0	-484.0	-311.0	356.0	-1198.0																			124912206	-3296	3296
chr12	130870304	130876197	3	166.0	-1351.0	-2683.0																											130873250	-2946	2947
chr12	131710994	131712861	1	494.0																													131711927	-933	934
chr12	131714027	131715222	1	342.0																													131714624	-597	598
chr12	131928220	131932422	0																														131930321	-2101	2101
chr12	132486928	132491380	0																														132489154	-2226	2226
chr12	132617879	132624092	10	-657.0	516.0	-621.0	-570.0	676.0	721.0	1272.0	-717.0	-328.0	-734.0																				132620985	-3106	3107
chr12	132682092	132685853	0																														132683972	-1880	1881
chr12	132708054	132712783	0																														132710418	-2364	2365
chr13	19861704	19865358	1	-628.0																													19863531	-1827	1827
chr13	19957269	19960339	0																														19958804	-1535	1535
chr13	20702456	20708425	0																														20705440	-2984	2985
chr13	20775151	20777593	0																														20776372	-1221	1221
chr13	21058902	21062964	0																														21060933	-2031	2031
chr13	26221458	26224808	0																														26223133	-1675	1675
chr13	27619883	27622605	2	-676.0	-663.0																												27621244	-1361	1361
chr13	28138047	28140237	0																														28139142	-1095	1095
chr13	28658683	28659905	0																														28659294	-611	611
chr13	29586765	29593479	0																														29590122	-3357	3357
chr13	29593798	29596426	0																														29595112	-1314	1314
chr13	33348743	33351069	0																														33349906	-1163	1163
chr13	33817922	33819278	0																														33818600	-678	678
chr13	36996802	37001223	3	-1674.0	-1726.0	-1619.0																											36999012	-2210	2211
chr13	42036198	42041422	0																														42038810	-2612	2612
chr13	43878087	43881335	1	-1600.0																													43879711	-1624	1624
chr13	45339960	45341935	1	944.0																													45340947	-987	988
chr13	49692659	49693860	0																														49693259	-600	601
chr13	49994715	49997932	0																														49996323	-1608	1609
chr13	50908114	50910959	0																														50909536	-1422	1423
chr13	51451223	51455296	3	802.0	1256.0	841.0																											51453259	-2036	2037
chr13	60396730	60398969	0																														60397849	-1119	1120
chr13	87671956	87675225	0																														87673590	-1634	1635
chr13	99199966	99201776	0																														99200871	-905	905
chr13	110711040	110716889	6	-1617.0	1074.0	-1454.0	-1628.0	-243.0	-1869.0																								110713964	-2924	2925
chr13	110913998	110916242	0																														110915120	-1122	1122
chr13	112688428	112692131	0																														112690279	-1851	1852
chr13	113160953	113166709	0																														113163831	-2878	2878
chr13	113208193	113210917	0																														113209555	-1362	1362
chr13	113586436	113589235	0																														113587835	-1399	1400
chr13	113971238	113977133	0																														113974185	-2947	2948
chr14	20455593	20460019	5	295.0	1876.0	702.0	2147.0	390.0																									20457806	-2213	2213
chr14	20460589	20462003	0																														20461296	-707	707
chr14	21265604	21267158	0																														21266381	-777	777
chr14	21268716	21271359	0																														21270037	-1321	1322
chr14	22832133	22835002	2	-832.0	109.0																												22833567	-1434	1435
chr14	22835374	22838984	0																														22837179	-1805	1805
chr14	22870968	22878539	2	-1200.0	2483.0																												22874753	-3785	3786
chr14	22880064	22883445	0																														22881754	-1690	1691
chr14	22928185	22930166	3	-156.0	564.0	-41.0																											22929175	-990	991
chr14	23028866	23032594	0																														23030730	-1864	1864
chr14	23300652	23304322	0																														23302487	-1835	1835
chr14	23550206	23554112	0																														23552159	-1953	1953
chr14	23554939	23558224	4	-283.0	-429.0	-693.0	-666.0																										23556581	-1642	1643
chr14	24121716	24124239	0																														24122977	-1261	1262
chr14	24136319	24139271	2	-1402.0	-974.0																												24137795	-1476	1476
chr14	24212069	24214183	1	-1008.0																													24213126	-1057	1057
chr14	24214375	24216409	3	-164.0	-269.0	834.0																											24215392	-1017	1017
chr14	24240191	24242010	0																														24241100	-909	910
chr14	24243037	24244654	0																														24243845	-808	809
chr14	24307134	24312575	1	-1754.0																													24309854	-2720	2721
chr14	24312737	24314646	0																														24313691	-954	955
chr14	24430387	24433297	1	213.0																													24431842	-1455	1455
chr14	30621247	30622428	1	-574.0																													30621837	-590	591
chr14	32075953	32078008	0																														32076980	-1027	1028
chr14	34872299	34873929	0																														34873114	-815	815
chr14	34874047	34875945	0																														34874996	-949	949
chr14	35118442	35120742	0																														35119592	-1150	1150
chr14	35121709	35122867	0																														35122288	-579	579
chr14	35125426	35126855	0																														35126140	-714	715
chr14	39173632	39176689	3	-214.0	-915.0	-1411.0																											39175160	-1528	1529
chr14	39177397	39183054	3	1127.0	763.0	2322.0																											39180225	-2828	2829
chr14	44896935	44897888	0																														44897411	-476	477
chr14	49599605	49600747	0																														49600176	-571	571
chr14	49618658	49619153	0																														49618905	-247	248
chr14	49620219	49622922	2	-542.0	-423.0																												49621570	-1351	1352
chr14	49633140	49638710	1	847.0																													49635925	-2785	2785
chr14	50416253	50417698	0																														50416975	-722	723
chr14	52706609	52708972	2	588.0	611.0																												52707790	-1181	1182
chr14	52790101	52793339	0																														52791720	-1619	1619
chr14	54396697	54399548	0																														54398122	-1425	1426
chr14	54438532	54440514	0																														54439523	-991	991
chr14	54565019	54568552	0																														54566785	-1766	1767
chr14	55049176	55049723	0																														55049449	-273	274
chr14	55051773	55052436	0																														55052104	-331	332
chr14	55271098	55272946	0																														55272022	-924	924
chr14	57388722	57391864	1	-1266.0																													57390293	-1571	1571
chr14	59188920	59191063	0																														59189991	-1071	1072
chr14	60720250	60724618	3	-1050.0	-933.0	-1205.0																											60722434	-2184	2184
chr14	64503127	64509507	0																														64506317	-3190	3190
chr14	65411591	65414608	2	1156.0	1197.0																												65413099	-1508	1509
chr14	67687421	67689059	0																														67688240	-819	819
chr14	68791266	68797194	4	-1050.0	1162.0	1325.0	1251.0																										68794230	-2964	2964
chr14	68968701	68976497	0																														68972599	-3898	3898
chr14	68976993	68979436	0																														68978214	-1221	1222
chr14	69400625	69401862	0																														69401243	-618	619
chr14	70810327	70812232	0																														70811279	-952	953
chr14	71318886	71322356	0																														71320621	-1735	1735
chr14	71931883	71935211	0																														71933547	-1664	1664
chr14	72925792	72926960	0																														72926376	-584	584
chr14	73058084	73059219	0																														73058651	-567	568
chr14	73135588	73139712	0																														73137650	-2062	2062
chr14	73711891	73715294	1	554.0																													73713592	-1701	1702
chr14	73717092	73722089	1	2010.0																													73719590	-2498	2499
chr14	73784723	73788879	0																														73786801	-2078	2078
chr14	73851779	73853044	0																														73852411	-632	633
chr14	75002191	75005988	4	1113.0	492.0	-813.0	522.0																										75004089	-1898	1899
chr14	75050716	75051996	0																														75051356	-640	640
chr14	75276674	75281886	6	407.0	287.0	-1314.0	-2342.0	-782.0	-2090.0																								75279280	-2606	2606
chr14	76154423	76155344	1	142.0																													76154883	-460	461
chr14	77319878	77323876	0																														77321877	-1999	1999
chr14	77460215	77461819	0																														77461017	-802	802
chr14	77709909	77711013	0																														77710461	-552	552
chr14	81218947	81221802	0																														81220374	-1427	1428
chr14	89956334	89958858	0																														89957596	-1262	1262
chr14	90396332	90398457	1	221.0																													90397394	-1062	1063
chr14	91249900	91255570	0																														91252735	-2835	2835
chr14	91509616	91512827	0																														91511221	-1605	1606
chr14	92039936	92043871	0																														92041903	-1967	1968
chr14	92915460	92921797	0																														92918628	-3168	3169
chr14	92922696	92926852	2	-1872.0	568.0																												92924774	-2078	2078
chr14	93113841	93117943	0																														93115892	-2051	2051
chr14	93183208	93186174	7	1374.0	1443.0	848.0	449.0	983.0	854.0	467.0																							93184691	-1483	1483
chr14	94078726	94079814	2	139.0	-204.0																												94079270	-544	544
chr14	95157816	95160839	0																														95159327	-1511	1512
chr14	95534328	95536356	0																														95535342	-1014	1014
chr14	96502381	96503589	0																														96502985	-604	604
chr14	96796390	96798727	0																														96797558	-1168	1169
chr14	99479022	99482089	0																														99480555	-1533	1534
chr14	99482934	99484160	0																														99483547	-613	613
chr14	100237548	100240706	0																														100239127	-1579	1579
chr14	101963194	101965794	0																														101964494	-1300	1300
chr14	102318992	102321135	0																														102320063	-1071	1072
chr14	102590696	102594007	0																														102592351	-1655	1656
chr14	102773661	102778929	0																														102776295	-2634	2634
chr14	103332519	103335710	0																														103334114	-1595	1596
chr14	103336379	103339025	2	942.0	488.0																												103337702	-1323	1323
chr14	103518305	103520885	0																														103519595	-1290	1290
chr14	103560475	103563773	4	73.0	48.0	1185.0	1410.0																										103562124	-1649	1649
chr14	104987207	104989077	0																														104988142	-935	935
chr14	105065471	105070526	0																														105067998	-2527	2528
chr14	105483101	105488801	0																														105485951	-2850	2850
chr15	25437712	25440886	0																														25439299	-1587	1587
chr15	38456462	38460402	0																														38458432	-1970	1970
chr15	38563795	38565939	0																														38564867	-1072	1072
chr15	40333280	40340843	6	-2896.0	1922.0	-2874.0	-1916.0	1538.0	-690.0																								40337061	-3781	3782
chr15	40379878	40383584	2	-1264.0	-1172.0																												40381731	-1853	1853
chr15	40383978	40386337	0																														40385157	-1179	1180
chr15	40465508	40469738	2	1602.0	1276.0																												40467623	-2115	2115
chr15	40469957	40475944	0																														40472950	-2993	2994
chr15	40692576	40694483	0																														40693529	-953	954
chr15	40871887	40874669	0																														40873278	-1391	1391
chr15	41115417	41118759	0																														41117088	-1671	1671
chr15	41773266	41776359	0																														41774812	-1546	1547
chr15	41968058	41970227	0																														41969142	-1084	1085
chr15	43772596	43775492	3	-633.0	969.0	-202.0																											43774044	-1448	1448
chr15	48332402	48333701	0																														48333051	-649	650
chr15	50353849	50355646	0																														50354747	-898	899
chr15	50356213	50358517	0																														50357365	-1152	1152
chr15	51946113	51950926	0																														51948519	-2406	2407
chr15	52191121	52192270	0																														52191695	-574	575
chr15	55195274	55196929	0																														55196101	-827	828
chr15	56242696	56244143	0																														56243419	-723	724
chr15	59370857	59372981	0																														59371919	-1062	1062
chr15	63042661	63044959	0																														63043810	-1149	1149
chr15	63503496	63506970	0																														63505233	-1737	1737
chr15	63594448	63598402	1	-1027.0																													63596425	-1977	1977
chr15	64074599	64076929	1	269.0																													64075764	-1165	1165
chr15	64160421	64162390	0																														64161405	-984	985
chr15	64459082	64461683	0																														64460382	-1300	1301
chr15	64702610	64705239	1	893.0																													64703924	-1314	1315
chr15	64818953	64825315	3	-157.0	-357.0	-1703.0																											64822134	-3181	3181
chr15	64838557	64842928	0																														64840742	-2185	2186
chr15	66503113	66504166	2	204.0	381.0																												66503639	-526	527
chr15	66504518	66506468	1	-7.0																													66505493	-975	975
chr15	69413885	69415085	0																														69414485	-600	600
chr15	69454687	69457250	0																														69455968	-1281	1282
chr15	70092664	70095717	0																														70094190	-1526	1527
chr15	70096189	70098303	2	423.0	544.0																												70097246	-1057	1057
chr15	72117370	72119321	1	580.0																													72118345	-975	976
chr15	72473804	72475475	2	-27.0	-336.0																												72474639	-835	836
chr15	74538267	74543121	0																														74540694	-2427	2427
chr15	74841742	74842714	1	17.0																													74842228	-486	486
chr15	74892307	74894485	2	621.0	672.0																												74893396	-1089	1089
chr15	75336467	75339381	4	-1075.0	-385.0	-1101.0	-352.0																										75337924	-1457	1457
chr15	75365167	75368432	0																														75366799	-1632	1633
chr15	75371185	75374734	1	1081.0																													75372959	-1774	1775
chr15	75449692	75456984	0																														75453338	-3646	3646
chr15	75842683	75844761	3	-446.0	-622.0	57.0																											75843722	-1039	1039
chr15	81000190	81003342	1	-1473.0																													81001766	-1576	1576
chr15	83010505	83016819	0																														83013662	-3157	3157
chr15	83062234	83064513	0																														83063373	-1139	1140
chr15	84648910	84651441	0																														84650175	-1265	1266
chr15	84652200	84653491	0																														84652845	-645	646
chr15	84656159	84660407	0																														84658283	-2124	2124
chr15	84981132	84983578	0																														84982355	-1223	1223
chr15	88622067	88624020	0																														88623043	-976	977
chr15	88634595	88640257	0																														88637426	-2831	2831
chr15	89575278	89579667	0																														89577472	-2194	2195
chr15	89999149	90003332	0																														90001240	-2091	2092
chr15	90100837	90103511	0																														90102174	-1337	1337
chr15	90227539	90231216	1	1375.0																													90229377	-1838	1839
chr15	90232565	90233626	0																														90233095	-530	531
chr15	90387857	90391645	0																														90389751	-1894	1894
