Chr	Start	End	Name	Score	Strand	Length
chr1	161135846	161147803	PPOX	0	+	11957
chr1	161475220	161493803	FCGR2A	0	+	18583
chr1	163080911	163291581	RGS5	0	-	210670
chr1	161284171	161332996	SDHC	0	+	48825
chr1	161070346	161087845	PFDN2	0	-	17499
chr1	161199456	161208034	NR1I3	0	-	8578
chr1	161129240	161135513	USP21	0	+	6273
chr1	156720402	156770607	PRCC	0	+	50205
chr1	157483167	157522305	FCRL5	0	-	39138
chr1	156698234	156706752	METTL25B	0	+	8518
chr1	156707095	156711382	MRPL24	0	-	4287
chr1	160160365	160171676	CASQ1	0	+	11311
chr1	156669398	156675608	CRABP2	0	-	6210
chr1	179068465	179198819	ABL2	0	-	130354
chr1	180601158	180859415	XPR1	0	+	258257
chr1	182567758	182573524	RGS16	0	-	5766
chr1	179851177	179889212	TOR1AIP1	0	+	38035
chr1	179712426	179785333	FAM163A	0	+	72907
chr1	185703523	186160081	HMCN1	0	+	456558
chr1	183605220	183897666	RGL1	0	+	292446
chr1	219347211	219386207	LYPLAL1	0	+	38996
chr1	197881032	197904608	LHX9	0	+	23576
chr1	150980896	151008189	PRUNE1	0	+	27293
chr1	151778547	151804321	RORC	0	-	25774
chr1	151512781	151556059	TUFT1	0	+	43278
chr1	149895209	149899695	SF3B4	0	-	4486
chr1	150480538	150486265	ECM1	0	+	5727
chr1	150459890	150480078	TARS2	0	+	20188
chr1	151482986	151511168	CGN	0	+	28182
chr1	151584482	151671567	SNX27	0	+	87085
chr1	150898739	150937220	SETDB1	0	+	38481
chr1	150533371	150552214	MCL1	0	-	18843
chr1	150767356	150782053	CTSK	0	-	14697
chr1	151313116	151319802	RFX5	0	-	6686
chr1	151264273	151300191	PI4KB	0	-	35918
chr1	151170425	151222012	PIP5K1A	0	+	51587
chr1	150190717	150208504	ANP32E	0	-	17787
chr1	150969025	150980852	MINDY1	0	-	11827
chr1	150954725	150968110	ANXA9	0	+	13385
chr1	151336780	151345183	SELENBP1	0	-	8403
chr1	150573327	150602088	ENSA	0	-	28761
chr1	151104161	151119107	SEMA6C	0	-	14946
chr1	150782189	150849184	ARNT	0	-	66995
chr1	151375200	151431970	POGZ	0	-	56770
chr1	150670536	150693371	HORMAD1	0	-	22835
chr1	150618706	150669630	GOLPH3L	0	-	50924
chr1	151043054	151098018	GABPB2	0	+	54964
chr1	206808881	206857764	DYRK3	0	+	48883
chr1	212113741	212208899	INTS7	0	-	95158
chr1	213123862	213165379	VASH2	0	+	41517
chr1	222731244	222763275	TAF1A	0	-	32031
chr1	214454445	214510474	SMYD2	0	+	56029
chr1	223394161	223537575	SUSD4	0	-	143414
chr1	221874766	221915431	DUSP10	0	-	40665
chr1	222695600	222721446	HHIPL2	0	-	25846
chr1	223967595	224033656	TP53BP2	0	-	66061
chr1	154298001	154323780	ATP8B2	0	+	25779
chr1	153954093	153958834	RAB13	0	-	4741
chr1	153362508	153363549	S100A8	0	-	1041
chr1	154127780	154167124	TPM3	0	-	39344
chr1	153965161	154127592	NUP210L	0	-	162431
chr1	153430220	153433127	S100A7	0	-	2907
chr1	154192655	154243986	UBAP2L	0	+	51331
chr1	154244831	154248351	HAX1	0	+	3520
chr1	154669931	154842757	KCNN3	0	-	172826
chr1	153761506	153895836	GATAD2B	0	-	134330
chr1	153634264	153643504	ILF2	0	-	9240
chr1	155867599	155881195	RIT1	0	-	13596
chr1	153700526	153747284	INTS3	0	+	46758
chr1	152274641	152297715	FLG	0	-	23074
chr1	229566112	229569851	ACTA1	0	-	3739
chr1	231359509	231376933	C1orf131	0	-	17424
chr1	230193737	230417868	GALNT2	0	+	224131
chr1	231041989	231114621	TTC13	0	-	72632
chr1	246887711	246931439	SCCPDH	0	+	43728
chr1	235824341	236047024	LYST	0	-	222683
chr1	233463470	233520894	MAP3K21	0	+	57424
chr1	243287730	243418650	CEP170	0	-	130920
chr1	227915901	227969527	SNAP47	0	+	53626
chr1	225965515	225978170	SRP9	0	+	12655
chr1	224415036	224517891	NVL	0	-	102855
chr1	226170403	226187044	SDE2	0	-	16641
chr1	224363458	224381143	DEGS1	0	+	17685
chr1	224301813	224349749	FBXO28	0	+	47936
chr1	228270409	228286913	ARF1	0	+	16504
chr1	226124298	226129083	LEFTY2	0	-	4785
chr1	224544560	224567161	CNIH4	0	+	22601
chr1	226819391	226927024	ITPKB	0	-	107633
chr1	228327663	228336685	GUK1	0	+	9022
chr1	227177566	227506193	CDC42BPA	0	-	328627
chr1	224622362	224928256	CNIH3	0	+	305894
chr1	228288427	228293112	C1orf35	0	-	4685
chr2	8992820	9143838	MBOAT2	0	-	151018
chr1	226547911	226595855	PARP1	0	-	47944
chr1	225589204	225616627	LBR	0	-	27423
chr1	228106357	228135633	WNT9A	0	-	29276
chr1	204123947	204159452	REN	0	-	35505
chr1	204042243	204096871	SOX13	0	+	54628
chr1	204100190	204121172	ETNK2	0	-	20982
chr1	202995619	203047868	PPFIA4	0	+	52249
chr1	204187981	204346793	PLEKHA6	0	-	158812
chr1	202116141	202130716	PTPN7	0	-	14575
chr1	202102532	202113871	ARL8A	0	-	11339
chr2	19551246	19558384	OSR1	0	-	7138
chr2	20646835	20649201	RHOB	0	+	2366
chr2	10861226	10925236	ATP6V1C2	0	+	64010
chr2	38789111	38830728	HNRNPLL	0	-	41617
chr2	38893223	38968379	GALM	0	+	75156
chr2	44589086	44999731	CAMKMT	0	+	410645
chr2	44059081	44110127	ABCG8	0	+	51046
chr2	42396493	42559688	EML4	0	+	163195
chr2	47387223	47404060	CALM2	0	-	16837
chr2	63346694	64054977	WDPCP	0	-	708283
chr2	64119280	64246562	VPS54	0	-	127282
chr2	25956622	26101356	ASXL2	0	-	144734
chr2	67624454	67639221	ETAA1	0	+	14767
chr2	70508494	70520872	SNRPG	0	-	12378
chr2	27346657	27353680	ABHD1	0	+	7023
chr2	66660584	66801001	MEIS1	0	+	140417
chr2	96257749	96265526	TRIM43	0	+	7777
chr2	96931897	96939911	CIAO1	0	+	8014
chr2	96940076	96987009	SNRNP200	0	-	46933
chr2	71205510	71212629	ANKRD53	0	+	7119
chr2	73956231	73964527	TPRKB	0	-	8296
chr2	73867850	73869549	NAT8	0	-	1699
chr2	72403113	73053170	EXOC6B	0	-	650057
chr2	73169165	73302747	SFXN5	0	-	133582
chr2	71213072	71222003	TEX261	0	-	8931
chr2	74745258	74753408	DQX1	0	-	8150
chr2	73988909	74007259	DUSP11	0	-	18350
chr2	107418056	107503564	ST6GAL2	0	-	85508
chr2	110879888	110962643	NPHP1	0	-	82755
chr2	110841447	110873599	MALL	0	-	32152
chr2	88469814	88486155	THNSL2	0	+	16341
chr2	120997640	121052286	RALB	0	+	54646
chr2	119913819	119916327	C1QL2	0	-	2508
chr2	120436743	120444083	TMEM177	0	+	7340
chr2	114384806	114400973	RABL2A	0	+	16167
chr2	113403516	113421402	SLC20A1	0	+	17886
chr2	112895962	112945795	FBLN7	0	+	49833
chr2	112969106	113012713	ZC3H8	0	-	43607
chr2	98962651	99015064	CNGA3	0	+	52413
chr2	97749320	97760619	FAHD2B	0	-	11299
chr2	100161881	100808890	AFF3	0	-	647009
chr2	136499304	136542626	UBXN4	0	+	43322
chr2	139426727	139537960	NXPH2	0	-	111233
chr2	139259340	139331117	SPOPL	0	+	71777
chr2	137523115	138435288	THSD7B	0	+	912173
chr2	128601127	128615729	POLR2D	0	-	14602
chr2	128619204	128643541	AMMECR1L	0	-	24337
chr2	154728435	155310491	GALNT13	0	+	582056
chr2	159313464	159539391	PKP4	0	+	225927
chr2	166841151	167005724	SCN1A	0	-	164573
chr2	162280843	162841792	SLC4A10	0	+	560949
chr2	175260458	175294303	SCRN3	0	+	33845
chr2	176788610	176867567	LNPK	0	-	78957
chr2	180306709	180726339	ZNF385B	0	-	419630
chr2	174219548	174233725	CDCA7	0	+	14177
chr2	172949468	172954405	DLX1	0	+	4937
chr2	170683964	170940641	UBR3	0	+	256677
chr2	189156396	189460658	GULP1	0	+	304262
chr2	187558787	187630686	FAM171B	0	+	71899
chr2	197504278	197628214	CCDC150	0	+	123936
chr2	210636556	210864024	UNC80	0	+	227468
chr2	209224438	209719227	PTH2R	0	+	494789
chr2	207804242	207834198	CPO	0	+	29956
chr2	203879331	204091101	NBEAL1	0	+	211770
chr2	210886145	211036133	KANSL1L	0	-	149988
chr2	214149113	215275225	SPAG16	0	+	1126112
chr2	215796266	216003349	ABCA12	0	-	207083
chr3	3742498	4508957	SUMF1	0	-	766459
chr2	227700297	227863931	RHBDD1	0	+	163634
chr2	237476430	237490997	ACKR3	0	+	14567
chr2	234826018	234928166	TRPM8	0	+	102148
chr2	239146908	239149303	HES6	0	-	2395
chr2	239008981	239041928	ESPNL	0	+	32947
chr2	241418839	241508626	ANKMY1	0	-	89787
chr2	232825955	233209060	DIS3L2	0	+	383105
chr3	9745510	9771592	CPNE9	0	+	26082
chr3	10068054	10143616	FANCD2	0	+	75562
chr3	11831916	11888393	TAMM41	0	-	56477
chr3	19988589	20026667	RAB5A	0	+	38078
chr2	220040947	220050197	RETREG2	0	+	9250
chr2	219262979	219270664	CTDSP1	0	+	7685
chr2	219433303	219461803	CNOT9	0	+	28500
chr2	217122588	217237206	MARCHF4	0	-	114618
chr2	220462579	220481173	STK11IP	0	+	18594
chr2	220363587	220378620	GMPPA	0	+	15033
chr3	2140497	3099643	CNTN4	0	+	959146
chr3	32567466	32612350	DYNC1LI1	0	-	44884
chr3	28616282	30051882	RBMS3	0	+	1435600
chr3	30767689	30936153	GADL1	0	-	168464
chr3	31699404	32119072	OSBPL10	0	-	419668
chr3	43120721	43147577	POMGNT2	0	-	26856
chr3	39183346	39196053	CSRNP1	0	-	12707
chr3	39424861	39438842	SLC25A38	0	+	13981
chr3	37493606	37864998	ITGA9	0	+	371392
chr3	38323785	38360066	SLC22A14	0	+	36281
chr3	37284682	37408370	GOLGA4	0	+	123688
chr3	37903371	38025960	CTDSPL	0	+	122589
chr3	36421995	36589499	STAC	0	+	167504
chr3	12938542	13324781	IQSEC1	0	-	386239
chr3	61547243	62283284	PTPRG	0	+	736041
chr3	57124010	57204334	IL17RD	0	-	80324
chr3	72798428	72911065	SHQ1	0	-	112637
chr3	66119285	66438540	SLC25A26	0	+	319255
chr3	69103881	69129559	UBA3	0	-	25678
chr3	69134088	69155243	ARL6IP5	0	+	21155
chr3	69068978	69101490	TMF1	0	-	32512
chr12	56679700	56709843	ENSG00000144785	0	-	30143
chr3	45596886	45727833	LIMD1	0	+	130947
chr3	99357319	99518070	COL8A1	0	+	160751
chr3	101498046	101547075	NXPE3	0	+	49029
chr3	100328445	100414323	ADGRG7	0	+	85878
chr3	108099215	108248169	MYH15	0	-	148954
chr3	111451344	111695364	PHLDB2	0	+	244020
chr3	111697857	111712215	ABHD10	0	+	14358
chr3	111717586	111732734	TAGLN3	0	+	15148
chr3	119316722	119348658	PLA1A	0	+	31936
chr3	120403785	120461840	RABL3	0	-	58055
chr3	119298115	119308792	ADPRH	0	+	10677
chr3	118619404	118864915	IGSF11	0	-	245511
chr3	112251357	112280893	ATG3	0	-	29536
chr3	132757235	133116619	TMEM108	0	+	359384
chr3	148415571	148460795	AGTR1	0	+	45224
chr3	150803073	151154860	MED12L	0	+	351787
chr3	125822405	125916837	ALDH1L1	0	-	94432
chr3	125247702	125314341	OSBPL11	0	-	66639
chr3	142442876	142526730	TRPC1	0	+	83854
chr3	172348039	172429008	NCEH1	0	-	80969
chr3	172607147	172859025	SPATA16	0	-	251878
chr8	12281920	12293915	FAM86B2	0	-	11995
chr3	187871072	188608460	LPP	0	+	737388
chr3	194308402	194354418	TMEM44	0	-	46016
chr3	197395738	197476598	RUBCN	0	-	80860
chr3	51433298	51534031	DCAF1	0	-	100733
chr3	51422722	51426828	MANF	0	+	4106
chr3	120626919	121143608	STXBP5L	0	+	516689
chr3	121554030	121605373	EAF2	0	+	51343
chr3	121706170	121741094	ILDR1	0	-	34924
chr3	196046213	196065374	TM4SF19	0	-	19161
chr3	195473636	195538844	MUC4	0	-	65208
chr4	20253528	20622184	SLIT2	0	+	368656
chr3	183852826	183863915	EIF2B5	0	+	11089
chr3	183947373	183960117	VWA5B2	0	+	12744
chr4	952675	980683	DGKQ	0	-	28008
chr4	4269428	4291881	LYAR	0	-	22453
chr4	68334480	68411221	CENPC	0	-	76741
chr4	66185281	66536213	EPHA5	0	-	350932
chr4	47596016	47840123	CORIN	0	-	244107
chr4	47487292	47595503	ATP10D	0	+	108211
chr4	48887036	48908954	OCIAD2	0	-	21918
chr4	48485360	48491543	SLC10A4	0	+	6183
chr4	87744621	87770537	SLC10A6	0	-	25916
chr4	83550692	83719949	SCD5	0	-	169257
chr4	84011201	84058228	PLAC8	0	-	47027
chr4	83351743	83382330	ENOPH1	0	+	30587
chr4	100467866	100485196	TRMT10A	0	-	17330
chr4	88081255	88161466	KLHL8	0	-	80211
chr4	90621496	90759466	SNCA	0	-	137970
chr4	89442149	89444927	PYURF	0	-	2778
chr4	106962756	107237840	TBCK	0	-	275084
chr4	114339210	114683083	CAMK2D	0	-	343873
chr4	101107027	101111939	DDIT4L	0	-	4912
chr4	113739188	114305377	ANK2	0	+	566189
chr4	123844225	124240588	SPATA5	0	+	396363
chr4	119606547	119636588	METTL14	0	+	30041
chr4	120133742	120216673	USP53	0	+	82931
chr4	140417095	140527853	SETD7	0	-	110758
chr4	164031225	164088042	NAF1	0	-	56817
chr4	164445450	165305202	MARCHF1	0	-	859752
chr4	154701743	154710235	SFRP2	0	-	8492
chr4	154631312	154681176	RNF175	0	-	49864
chr4	157681606	157892951	PDGFC	0	-	211345
chr4	175558071	175750398	GLRA3	0	-	192327
chr5	10441636	10472141	ROPN1L	0	+	30505
chr5	1801521	1816162	NDUFS6	0	+	14641
chr5	10353807	10440500	MARCHF6	0	+	86693
chr5	1008917	1039058	NKD2	0	+	30141
chr5	19471405	20575982	CDH18	0	-	1104577
chr5	5140443	5320417	ADAMTS16	0	+	179974
chr5	6633540	6674499	SRD5A1	0	+	40959
chr5	16662016	16936397	MYO10	0	-	274381
chr5	14581901	14616289	OTULINL	0	+	34388
chr5	40825364	40835324	RPL37	0	-	9960
chr5	57749809	57755966	PLK2	0	-	6157
chr5	54398474	54406080	GZMA	0	+	7606
chr5	67511568	67597649	PIK3R1	0	+	86081
chr5	82933624	83016674	HAPLN1	0	-	83050
chr5	77781038	78065844	LHFPL2	0	-	284806
chr5	80708623	81047616	SSBP2	0	-	338993
chr5	74364100	74532736	ANKRD31	0	-	168636
chr5	75699110	76003957	IQGAP2	0	+	304847
chr5	76248870	76276983	CRHBP	0	+	28113
chr5	86563700	86687748	RASA1	0	+	124048
chr5	102421704	102455842	GIN1	0	-	34138
chr5	102455853	102548500	PPIP5K2	0	+	92647
chr5	102089685	102365434	PAM	0	+	275749
chr5	70751478	70863647	BDP1	0	+	112169
chr5	70330843	70363516	GTF2H2	0	-	32673
chr5	68389818	68426896	SLC30A5	0	+	37078
chr5	72794233	72801492	BTF3	0	+	7259
chr5	107194736	107717799	FBXL17	0	-	523063
chr5	94987885	95034415	SPATA9	0	-	46530
chr5	110405760	110413724	TSLP	0	+	7964
chr5	118604387	118735383	TNFAIP8	0	+	130996
chr5	114856605	114880472	FEM1C	0	-	23867
chr5	115420713	115748459	COMMD10	0	+	327746
chr5	126626488	126801429	MEGF10	0	+	174941
chr5	128795974	129074376	ADAMTS19	0	+	278402
chr5	143537726	143550278	YIPF5	0	-	12552
chr5	142149942	142608576	ARHGAP26	0	+	458634
chr5	134812603	135225459	SLC25A48	0	+	412856
chr5	134094461	134190823	DDX46	0	+	96362
chr5	156346303	156390237	TIMD4	0	-	43934
chr5	158584417	158637061	RNF145	0	-	52644
chr5	159774761	159797648	C1QTNF2	0	-	22887
chr5	160715436	160976050	GABRB2	0	-	260614
chr5	147763498	147822399	FBXO38	0	+	58901
chr5	148737600	148749216	PCYOX1L	0	+	11616
chr5	150409506	150473138	TNIP1	0	-	63632
chr5	151150606	151192472	G3BP1	0	+	41866
chr5	177540533	177553082	N4BP3	0	+	12549
chr5	177557997	177577569	RMND5B	0	+	19572
chr5	173034148	173043662	BOD1	0	-	9514
chr5	166406034	167691162	TENM2	0	+	1285128
chr6	3849607	3851554	FAM50B	0	+	1947
chr6	2663863	2770564	MYLK4	0	-	106701
chr6	5261277	5829425	FARS2	0	+	568148
chr6	13358062	13487894	GFOD1	0	-	129832
chr6	20534688	21232635	CDKAL1	0	+	697947
chr5	139175393	139224051	PSD2	0	+	48658
chr5	140078265	140086271	ZMAT2	0	+	8006
chr5	137588069	137610310	GFRA3	0	-	22241
chr5	136953189	137071778	KLHL3	0	-	118589
chr6	24171983	24358287	DCDC2	0	-	186304
chr5	180620924	180632293	TRIM7	0	-	11369
chr5	180649499	180662808	TRIM41	0	+	13309
chr5	176946790	176981587	FAM193B	0	-	34797
chr6	46671938	46703430	PLA2G7	0	-	31492
chr6	47199268	47277641	TNFRSF21	0	-	78373
chr5	175953713	175965026	RNF44	0	-	11313
chr6	49398073	49430966	MMUT	0	-	32893
chr5	179527795	179636211	RASGEF1C	0	-	108416
chr5	176928905	176938275	DOK3	0	-	9370
chr6	26597181	26600967	ABT1	0	+	3786
chr6	30644166	30655672	PPP1R18	0	-	11506
chr6	39760074	39872653	DAAM2	0	+	112579
chr6	57179603	57513376	PRIM2	0	+	333773
chr6	53794780	54131078	MLIP	0	+	336298
chr6	55299171	55443995	HMGCLL1	0	-	144824
chr6	63985856	64029888	LGSN	0	-	44032
chr6	36973422	36996845	FGD2	0	+	23423
chr6	35181733	35220856	SCUBE3	0	+	39123
chr2	242127924	242165391	ANO7	0	+	37467
chr6	43211219	43255996	TTBK1	0	+	44777
chr6	42847354	42857663	RPL7L1	0	+	10309
chr6	44225903	44233525	NFKBIE	0	-	7622
chr6	46517317	46620567	CYP39A1	0	-	103250
chr6	83072923	83077137	TPBG	0	+	4214
chr6	79644136	79788004	PHIP	0	-	143868
chr6	84222253	84235423	PRSS35	0	+	13170
chr6	97590037	97731093	MMS22L	0	-	141056
chr6	99719044	99797938	FAXC	0	-	78894
chr6	89790470	89794879	PNRC1	0	+	4409
chr6	89855774	89875284	PM20D2	0	+	19510
chr6	88223177	88299746	RARS2	0	-	76569
chr6	108023358	108145521	SCML4	0	-	122163
chr6	121400640	121655891	TBC1D32	0	-	255251
chr6	110299459	110301923	GPR6	0	+	2464
chr6	125283583	125413779	RNF217	0	+	130196
chr6	127439816	127520626	RSPO3	0	+	80810
chr6	129897277	130031322	ARHGAP18	0	-	134045
chr6	139349882	139364439	ABRACL	0	+	14557
chr6	133090509	133134478	SLC18B1	0	-	43969
chr6	136552162	136571473	MTFR2	0	-	19311
chr6	134308719	134373762	SLC2A12	0	-	65043
chr6	146185381	146285559	SHPRH	0	-	100178
chr6	143381633	143662195	AIG1	0	+	280562
chr6	159057506	159065775	DYNLT1	0	-	8269
chr6	155153831	155578857	TIAM2	0	+	425026
chr6	158957468	159056461	TMEM181	0	+	98993
chr6	160221281	160241736	PNLDC1	0	+	20455
chr6	153071932	153080900	VIP	0	+	8968
chr6	151773393	151791236	ARMT1	0	+	17843
chr6	160769410	160873609	SLC22A3	0	+	104199
chr7	12370511	12443567	VWDE	0	-	73056
chr7	2767739	2883942	GNA12	0	-	116203
chr7	1036622	1177896	C7orf50	0	-	141274
chr7	3340884	4308632	SDK1	0	+	967748
chr7	6629652	6648357	INTS15	0	+	18705
chr7	28338940	28865511	CREB5	0	+	526571
chr7	55086710	55279321	EGFR	0	+	192611
chr11	64833772	64851636	CDCA5	0	-	17864
chr7	45951844	45961473	IGFBP3	0	-	9629
chr7	44915898	44925129	PURB	0	-	9231
chr7	45927959	45933259	IGFBP1	0	+	5300
chr7	75677369	75696826	MDH2	0	+	19457
chr7	76239303	76256596	POMZP3	0	-	17293
chr7	56119378	56131682	CCT6A	0	+	12304
chr7	56078744	56119297	PSPH	0	-	40553
chr7	72726532	72742085	TRIM50	0	-	15553
chr7	64838712	64866049	ZNF92	0	+	27337
chr7	105245219	105517045	ATXN7L1	0	-	271826
chr7	112402432	112430478	TMEM168	0	-	28046
chr7	100424442	100464632	SLC12A9	0	+	40190
chr7	100277130	100291873	GIGYF1	0	-	14743
chr7	99474581	99517154	TRIM4	0	-	42573
chr7	100331218	100395419	ZAN	0	+	64201
chr7	129804553	129847610	TMEM209	0	-	43057
chr7	134671259	134832715	AGBL3	0	+	161456
chr7	134916731	134943415	STRA8	0	+	26684
chr7	138710452	138720788	ZC3HAV1L	0	-	10336
chr7	134832824	134850967	TMEM140	0	+	18143
chr17	60536019	60692842	TLK2	0	+	156823
chr7	143087382	143105949	EPHA1	0	-	18567
chr7	156742406	156765870	NOM1	0	+	23464
chr7	158423861	158497495	NCAPG2	0	-	73634
chrX	5758678	6146908	NLGN4X	0	-	388230
chrX	9754469	9917483	SHROOM2	0	+	163014
chr7	139025105	139108203	LUC7L2	0	+	83098
chr7	140218220	140373793	DENND2A	0	-	155573
chrX	19552095	19905718	SH3KBP1	0	-	353623
chrX	34645192	34675402	TMEM47	0	-	30210
chrX	41374187	41782807	CASK	0	-	408620
chrX	44732434	44972024	KDM6A	0	+	239590
chrX	57160963	57163956	SPIN2A	0	-	2993
chrX	64808257	64961793	MSN	0	+	153536
chrX	49967364	50094913	CCNB3	0	+	127549
chrX	73641328	73753752	SLC16A2	0	+	112424
chrX	45007618	45060146	DIPK2B	0	-	52528
chrX	47229977	47273897	ZNF157	0	+	43920
chrX	46433200	46457931	CHST7	0	+	24731
chrX	46306727	46356857	KRBOX4	0	+	50130
chrX	47304577	47342621	ZNF41	0	-	38044
chrX	69501943	69504852	RAB41	0	+	2909
chrX	70586072	70752224	TAF1	0	+	166152
chrX	78400185	78430815	GPR174	0	+	30630
chrX	70474664	70521372	NONO	0	+	46708
chrX	48911101	48927509	CCDC120	0	+	16408
chrX	78003206	78014211	LPAR4	0	+	11005
chrX	69260392	69269788	AWAT2	0	-	9396
chrX	70752937	70795742	OGT	0	+	42805
chrX	70276182	70293276	SNX12	0	-	17094
chrX	70521600	70525221	ITGB1BP2	0	+	3621
chrX	70798287	70833433	GCNA	0	+	35146
chrX	84498997	84528368	ZNF711	0	+	29371
chrX	95939711	96859996	DIAPH2	0	+	920285
chrX	102330738	102348071	NXF3	0	-	17333
chrX	106871658	106895223	PRPS1	0	+	23565
chrX	105855160	105922669	RADX	0	+	67509
chrX	106692882	106848485	FRMPD3	0	+	155603
chrX	113818551	114144624	HTR2C	0	+	326073
chrX	117629778	117820126	DOCK11	0	+	190348
chrX	130407480	130712873	IGSF1	0	-	305393
chrX	130192320	130223859	ARHGAP36	0	+	31539
chrX	132669773	133121127	GPC3	0	-	451354
chrX	135930163	135962923	RBMX	0	-	32760
chr8	6264113	6506029	MCPH1	0	+	241916
chr8	8640864	8751140	MFHAS1	0	-	110276
chr8	356428	427967	FBXO25	0	+	71539
chrX	150884507	150891666	FATE1	0	+	7159
chrX	151080967	151093643	MAGEA4	0	+	12676
chrX	151999511	152038273	NSDHL	0	+	38762
chrX	152066611	152142025	ZNF185	0	+	75414
chrX	151995538	151999301	CETN2	0	-	3763
chrX	153618315	153637504	RPL10	0	+	19189
chr8	19261672	19615540	CSGALNACT1	0	-	353868
chr8	20054892	20084330	ATP6V1B2	0	+	29438
chr8	28747912	28922281	HMBOX1	0	+	174369
chr8	42607763	42651535	CHRNA6	0	-	43772
chr8	25276774	25282170	GNRH1	0	-	5396
chr8	22477931	22526661	BIN3	0	-	48730
chr8	21766384	21771201	DOK2	0	-	4817
chr8	23386469	23432976	SLC25A37	0	+	46507
chr8	23101150	23119513	CHMP7	0	+	18363
chr8	25042204	25275598	DOCK5	0	+	233394
chr8	37620113	37637286	PLPBP	0	+	17173
chr8	37594119	37615940	ERLIN2	0	+	21821
chr8	52232137	52722005	PXDNL	0	-	489868
chr8	54764355	54871863	RGS20	0	+	107508
chr8	38585704	38710546	TACC1	0	+	124842
chr8	41345719	41368614	GOLGA7	0	+	22895
chr8	41386737	41402549	GINS4	0	+	15812
chr8	38127222	38239790	NSD3	0	-	112568
chr8	66933788	67013480	DNAJC5B	0	+	79692
chr8	67039131	67087720	TRIM55	0	+	48589
chr8	71547553	71581420	LACTB2	0	-	33867
chr8	73921091	73960358	TERF1	0	+	39267
chr8	92221722	92410383	SLC26A7	0	+	188661
chr8	86999552	87166454	ATP6V0D2	0	+	166902
chr8	110586207	110704020	SYBU	0	-	117813
chr8	105342552	105479283	DPYS	0	-	136731
chr8	98656412	98742488	MTDH	0	+	86076
chr8	105501459	105601486	LRP12	0	-	100027
chr8	110551940	110582301	EBAG9	0	+	30361
chr8	101162851	101166231	POLR2K	0	+	3380
chr8	120177273	120257913	MAL2	0	+	80640
chr8	117654369	117779164	EIF3H	0	-	124795
chr8	125500726	125551699	TATDN1	0	-	50973
chr8	124191200	124222319	FAM83A	0	+	31119
chr8	130760442	130798870	GSDMC	0	-	38428
chr8	146052903	146072894	ZNF7	0	+	19991
chr8	145754563	145911231	ARHGAP39	0	-	156668
chr8	145635126	145642228	SLC39A4	0	-	7102
chr8	144656955	144660819	NAPRT	0	-	3864
chr9	2621182	2660056	VLDLR	0	+	38874
chr9	4709556	4742043	AK3	0	-	32487
chr9	6413151	6507054	UHRF2	0	+	93903
chr9	14081842	14398982	NFIB	0	-	317140
chr9	19108373	19149288	PLIN2	0	-	40915
chr9	19053139	19102902	HAUS6	0	-	49763
chr9	22002902	22009304	CDKN2B	0	-	6402
chr9	21967751	21995300	CDKN2A	0	-	27549
chr9	27535638	27573864	C9orf72	0	-	38226
chr9	37120571	37358146	ZCCHC7	0	+	237575
chr9	34634719	34637841	SIGMAR1	0	-	3122
chr9	70432004	70497240	KNOWN	0	-	65236
chr9	80850978	80894606	CEP78	0	+	43628
chr9	87283290	87710666	NTRK2	0	+	427376
chr9	86237964	86259045	IDNK	0	+	21081
chr9	91620686	91793733	SHC3	0	-	173047
chr9	93976097	94124200	AUH	0	-	148103
chr9	97136851	97223324	MFSD14B	0	+	86473
chr9	97488981	97849441	AOPEP	0	+	360460
chr9	103791009	104087417	PLPPR1	0	+	296408
chr9	109625447	109775915	ZNF462	0	+	150468
chr9	115446206	115480429	INIP	0	-	34223
chr9	114659094	114697649	UGCG	0	+	38555
chr9	115513040	115643951	SNX30	0	+	130911
chr9	124101265	124132582	STOM	0	-	31317
chr9	123970072	124095121	GSN	0	+	125049
chr9	125026882	125093616	MRRF	0	+	66734
chr9	127279554	127533590	NR6A1	0	-	254036
chr9	116148592	116163570	ALAD	0	-	14978
chr9	119185391	120177348	ASTN2	0	-	991957
chr9	116075502	116102578	WDR31	0	-	27076
chr9	136228326	136243037	SURF4	0	-	14711
chr9	136218613	136223552	SURF1	0	-	4939
chr9	136195612	136203025	SURF6	0	-	7413
chr9	136205149	136214986	MED22	0	-	9837
chr9	136215073	136218281	RPL7A	0	+	3208
chr9	135906062	135933890	GTF3C5	0	+	27828
chr9	130882972	130890741	PTGES2	0	-	7769
chr9	132371163	132398414	NTMT1	0	+	27251
chr9	130830480	130871524	SLC25A25	0	+	41044
chr9	131798900	131834361	MIGA2	0	+	35461
chr9	132500610	132515321	PTGES	0	-	14711
chr9	130911350	130915732	LCN2	0	+	4382
chr9	130213768	130265778	LRSAM1	0	+	52010
chr9	133046882	133309510	KNOWN	0	+	262628
chr9	132815705	132902448	GPR107	0	+	86743
chr9	139886874	139888436	PAXX	0	+	1562
chr9	139323071	139334297	INPP5E	0	-	11226
chr9	139334548	139378211	SEC16A	0	-	43663
chr9	140448896	140473377	DPH7	0	-	24481
chr9	139388885	139440500	NOTCH1	0	-	51615
chr9	140772234	141019076	CACNA1B	0	+	246842
chr9	138898383	138987135	NACC2	0	-	88752
chr10	11865338	11914276	PROSER2	0	+	48938
