Chr	Start	End	Name	Score	Strand	ID
chr18	63364228	63370228	KDSR	0	-	ENSG00000119537
chr18	63419483	63425483	VPS4B	0	-	ENSG00000119541
chr18	63502085	63508085	SERPINB5	0	+	ENSG00000206075
chr18	63641256	63647256	SERPINB4	0	-	ENSG00000206073
chr18	63658893	63664893	SERPINB3	0	-	ENSG00000057149
chr18	63802376	63808376	SERPINB7	0	+	ENSG00000166396
chr18	64016779	64022779	SERPINB8	0	+	ENSG00000166401
chr18	65887337	65893337	CDH7	0	+	ENSG00000081138
chr18	66601138	66607138	CDH19	0	-	ENSG00000071991
chr18	67513720	67519720	DSEL	0	-	ENSG00000171451
chr18	68712108	68718108	TMX3	0	-	ENSG00000166479
chr18	69052189	69058189	CCDC102B	0	+	ENSG00000150636
chr18	69846087	69852087	DOK6	0	+	ENSG00000206052
chr18	69958803	69964803	CD226	0	-	ENSG00000150637
chr18	70202726	70208726	RTTN	0	-	ENSG00000176225
chr18	70327199	70333199	SOCS6	0	+	ENSG00000170677
chr18	72635521	72641521	CBLN2	0	-	ENSG00000141668
chr18	74144843	74150843	FBXO15	0	-	ENSG00000141665
chr18	74157531	74163531	TIMM21	0	+	ENSG00000075336
chr18	74288973	74294973	CYB5A	0	-	ENSG00000166347
chr18	74520454	74526454	CNDP2	0	+	ENSG00000133313
chr18	75062671	75068671	ZNF407	0	+	ENSG00000215421
chr18	75206139	75212139	ZADH2	0	-	ENSG00000180011
chr18	75286950	75292950	TSHZ1	0	+	ENSG00000179981
chr18	76492242	76498242	ZNF516	0	-	ENSG00000101493
chr18	76969901	76975901	ZNF236	0	+	ENSG00000130856
chr18	77130683	77136683	MBP	0	-	ENSG00000197971
chr18	79375287	79381287	ATP9B	0	+	ENSG00000166377
chr18	79526325	79532325	NFATC1	0	+	ENSG00000131196
chr18	79751503	79757503	CTDP1	0	+	ENSG00000060069
chr18	79948657	79954657	SLC66A2	0	-	ENSG00000122490
chr18	79967822	79973822	HSBP1L1	0	+	ENSG00000226742
chr18	80030949	80036949	TXNL4A	0	-	ENSG00000141759
chr18	80094088	80100088	ENSG00000267127	0	+	ENSG00000267127
chr18	80144523	80150523	ADNP2	0	+	ENSG00000101544
chr18	80244514	80250514	PARD6G	0	-	ENSG00000178184
chr19	288403	294403	PLPP2	0	-	ENSG00000141934
chr19	341815	347815	MIER2	0	-	ENSG00000105556
chr19	406147	412147	C2CD4C	0	-	ENSG00000183186
chr19	458033	464033	SHC2	0	-	ENSG00000129946
chr19	516654	522654	TPGS1	0	+	ENSG00000141933
chr19	539092	545092	CDC34	0	+	ENSG00000099804
chr19	546924	552924	GZMM	0	+	ENSG00000197540
chr19	580494	586494	BSG	0	+	ENSG00000172270
chr19	614159	620159	HCN2	0	+	ENSG00000099822
chr19	630537	636537	POLRMT	0	-	ENSG00000099821
chr19	660233	666233	RNF126	0	-	ENSG00000070423
chr19	680392	686392	FSTL3	0	+	ENSG00000070404
chr19	745329	751329	PALM	0	+	ENSG00000099864
chr19	761318	767318	MISP	0	+	ENSG00000099812
chr19	809327	815327	PTBP1	0	+	ENSG00000011304
chr19	818955	824955	PLPPR3	0	-	ENSG00000129951
chr19	860641	866641	CFD	0	+	ENSG00000197766
chr19	890218	896218	MED16	0	-	ENSG00000175221
chr19	910245	916245	R3HDM4	0	-	ENSG00000198858
chr19	918005	924005	KISS1R	0	+	ENSG00000116014
chr19	972939	978939	ARID3A	0	+	ENSG00000116017
chr19	995438	1001438	WDR18	0	+	ENSG00000065268
chr19	1018179	1024179	TMEM259	0	-	ENSG00000182087
chr19	1036068	1042068	CNN2	0	+	ENSG00000064666
chr19	1062572	1068572	ABCA7	0	+	ENSG00000064687
chr19	1083628	1089628	ARHGAP45	0	+	ENSG00000180448
chr19	1092380	1098380	POLR2E	0	-	ENSG00000099817
chr19	1103791	1109791	GPX4	0	+	ENSG00000167468
chr19	1171268	1177268	SBNO2	0	-	ENSG00000064932
chr19	1225431	1231431	STK11	0	+	ENSG00000118046
chr19	1235027	1241027	CBARP	0	-	ENSG00000099625
chr19	1241825	1247825	ATP5F1D	0	+	ENSG00000099624
chr19	1256143	1262143	MIDN	0	+	ENSG00000167470
chr19	1271880	1277880	CIRBP	0	+	ENSG00000099622
chr19	1276244	1282244	FAM174C	0	+	ENSG00000228300
chr19	1375431	1381431	PWWP3A	0	+	ENSG00000160953
chr19	1392589	1398589	NDUFS7	0	+	ENSG00000115286
chr19	1398570	1404570	GAMT	0	-	ENSG00000130005
chr19	1432687	1438687	DAZAP1	0	+	ENSG00000071626
chr19	1437495	1443495	RPS15	0	+	ENSG00000115268
chr19	1470244	1476244	APC2	0	+	ENSG00000115266
chr19	1476219	1482219	C19orf25	0	-	ENSG00000119559
chr19	1487752	1493752	PCSK4	0	-	ENSG00000115257
chr19	1494927	1500927	REEP6	0	+	ENSG00000115255
chr19	1510604	1516604	ADAMTSL5	0	-	ENSG00000185761
chr19	1565325	1571325	MEX3D	0	-	ENSG00000181588
chr19	1602445	1608445	ENSG00000267059	0	-	ENSG00000267059
chr19	1649615	1655615	TCF3	0	-	ENSG00000071564
chr19	1809276	1815276	ATP8B3	0	-	ENSG00000130270
chr19	1845483	1851483	REXO1	0	-	ENSG00000079313
chr19	1860579	1866579	KLF16	0	-	ENSG00000129911
chr19	1882496	1888496	ABHD17A	0	-	ENSG00000129968
chr19	1923013	1929013	SCAMP4	0	+	ENSG00000227500
chr19	1978338	1984338	CSNK1G2	0	+	ENSG00000133275
chr19	2031881	2037881	BTBD2	0	-	ENSG00000133243
chr19	2048244	2054244	MKNK2	0	-	ENSG00000099875
chr19	2093673	2099673	MOB3A	0	-	ENSG00000172081
chr19	2096593	2102593	IZUMO4	0	+	ENSG00000099840
chr19	2161468	2167468	AP3D1	0	-	ENSG00000065000
chr19	2229578	2235578	DOT1L	0	+	ENSG00000104885
chr19	2234704	2240704	PLEKHJ1	0	-	ENSG00000104886
chr19	2245655	2251655	SF3A2	0	+	ENSG00000104897
chr19	2249073	2255073	AMH	0	+	ENSG00000104899
chr19	2266759	2272759	JSRP1	0	-	ENSG00000167476
chr19	2325611	2331611	LSM7	0	-	ENSG00000130332
chr19	2338172	2344172	ENSG00000273734	0	+	ENSG00000273734
chr19	2423239	2429239	TMPRSS9	0	+	ENSG00000178297
chr19	2424586	2430586	TIMM13	0	-	ENSG00000099800
chr19	2453959	2459959	LMNB2	0	-	ENSG00000176619
chr19	2475259	2481259	GADD45B	0	+	ENSG00000099860
chr19	2699694	2705694	GNG7	0	-	ENSG00000176533
chr19	2737048	2743048	ENSG00000267001	0	-	ENSG00000267001
chr19	2780362	2786362	SGTA	0	-	ENSG00000104969
chr19	2812807	2818807	THOP1	0	+	ENSG00000172009
chr19	2833735	2839735	ZNF554	0	+	ENSG00000172006
chr19	2857471	2863471	ZNF555	0	+	ENSG00000186300
chr19	2915473	2921473	ZNF57	0	+	ENSG00000171970
chr19	2941971	2947971	ZNF77	0	-	ENSG00000175691
chr19	2992179	2998179	TLE6	0	+	ENSG00000104953
chr19	3044635	3050635	TLE2	0	-	ENSG00000065717
chr19	3060107	3066107	TLE5	0	-	ENSG00000104964
chr19	3120999	3126999	GNA11	0	+	ENSG00000088256
chr19	3160749	3166749	GNA15	0	+	ENSG00000060558
chr19	3177332	3183332	S1PR4	0	+	ENSG00000125910
chr19	3206575	3212575	NCLN	0	+	ENSG00000125912
chr19	3294076	3300076	CELF5	0	+	ENSG00000161082
chr19	3466217	3472217	NFIC	0	+	ENSG00000141905
chr19	3497674	3503674	DOHH	0	-	ENSG00000129932
chr19	3535334	3541334	FZR1	0	+	ENSG00000105325
chr19	3541030	3547030	C19orf71	0	+	ENSG00000183397
chr19	3571290	3577290	MFSD12	0	-	ENSG00000161091
chr19	3576088	3582088	HMG20B	0	+	ENSG00000064961
chr19	3590541	3596541	GIPC3	0	+	ENSG00000179855
chr19	3603875	3609875	TBXA2R	0	-	ENSG00000006638
chr19	3623815	3629815	CACTIN	0	-	ENSG00000105298
chr19	3697468	3703468	PIP5K1C	0	-	ENSG00000186111
chr19	3747813	3753813	TJP3	0	+	ENSG00000105289
chr19	3758692	3764692	APBA3	0	-	ENSG00000011132
chr19	3765575	3771575	MRPL54	0	+	ENSG00000183617
chr19	3799129	3805129	MATK	0	-	ENSG00000007264
chr19	3968123	3974123	DAPK3	0	-	ENSG00000167657
chr19	3982463	3988463	EEF2	0	-	ENSG00000167658
chr19	4036386	4042386	PIAS4	0	+	ENSG00000105229
chr19	4063899	4069899	ZBTB7A	0	-	ENSG00000178951
chr19	4121122	4127122	MAP2K2	0	-	ENSG00000126934
chr19	4179566	4185566	SIRT6	0	-	ENSG00000077463
chr19	4221814	4227814	ANKRD24	0	+	ENSG00000089847
chr19	4234528	4240528	EBI3	0	+	ENSG00000105246
chr19	4266088	4272088	YJU2	0	+	ENSG00000105248
chr19	4339786	4345786	STAP2	0	-	ENSG00000178078
chr19	4357086	4363086	MPND	0	+	ENSG00000008382
chr19	4397547	4403547	SH3GL1	0	-	ENSG00000141985
chr19	4442018	4448018	CHAF1A	0	+	ENSG00000167670
chr19	4454794	4460794	UBXN6	0	-	ENSG00000167671
chr19	4499208	4505208	HDGFL2	0	+	ENSG00000167674
chr19	4515486	4521486	PLIN4	0	-	ENSG00000167676
chr19	4532224	4538224	PLIN5	0	-	ENSG00000214456
chr19	4537036	4543036	LRG1	0	-	ENSG00000171236
chr19	4578776	4584776	SEMA6B	0	-	ENSG00000167680
chr19	4652568	4658568	TNFAIP8L1	0	+	ENSG00000185361
chr19	4667362	4673362	MYDGF	0	-	ENSG00000074842
chr19	4721673	4727673	DPP9	0	-	ENSG00000142002
chr19	4798273	4804273	FEM1A	0	+	ENSG00000141965
chr19	4828712	4834712	TICAM1	0	-	ENSG00000127666
chr19	4864694	4870694	PLIN3	0	-	ENSG00000105355
chr19	4959154	4965154	UHRF1	0	+	ENSG00000276043
chr19	5150598	5156598	KDM4B	0	+	ENSG00000127663
chr19	5337812	5343812	PTPRS	0	-	ENSG00000105426
chr19	5575349	5581349	TINCR	0	-	ENSG00000223573
chr19	5621046	5627046	SAFB2	0	-	ENSG00000130254
chr19	5665478	5671478	SAFB	0	+	ENSG00000160633
chr19	5677516	5683516	MICOS13	0	-	ENSG00000174917
chr19	5688875	5694875	RPL36	0	+	ENSG00000130255
chr19	5717572	5723572	LONP1	0	-	ENSG00000196365
chr19	5781746	5787746	PRR22	0	-	ENSG00000212123
chr19	5788225	5794225	DUS3L	0	-	ENSG00000141994
chr19	5825324	5831324	NRTN	0	+	ENSG00000171119
chr19	5836722	5842722	FUT6	0	-	ENSG00000156413
chr19	5848471	5854471	FUT3	0	-	ENSG00000171124
chr19	5900787	5906787	ENSG00000267740	0	-	ENSG00000267740
chr19	5911707	5917707	ENSG00000267314	0	+	ENSG00000267314
chr19	5975142	5981142	RANBP3	0	-	ENSG00000031823
chr19	6196572	6202572	RFX2	0	-	ENSG00000087903
chr19	6276975	6282975	MLLT1	0	-	ENSG00000130382
chr19	6367242	6373242	CLPP	0	+	ENSG00000125656
chr19	6372250	6378250	ALKBH7	0	+	ENSG00000125652
chr19	6376058	6382058	PSPN	0	-	ENSG00000125650
chr19	6390981	6396981	GTF2F1	0	-	ENSG00000125651
chr19	6421811	6427811	KHSRP	0	-	ENSG00000088247
chr19	6462203	6468203	SLC25A23	0	-	ENSG00000125648
chr19	6464221	6470221	CRB3	0	+	ENSG00000130545
chr19	6479557	6485557	DENND1C	0	-	ENSG00000205744
chr19	6499848	6505848	TUBB4A	0	-	ENSG00000104833
chr19	6532924	6538924	TNFSF9	0	+	ENSG00000125657
chr19	6667588	6673588	TNFSF14	0	-	ENSG00000125735
chr19	6727562	6733562	C3	0	-	ENSG00000125730
chr19	6748530	6754530	TRIP10	0	+	ENSG00000125733
chr19	6764463	6770463	SH2D3A	0	-	ENSG00000125731
chr19	6854366	6860366	VAV1	0	+	ENSG00000141968
chr19	6937459	6943459	ADGRE1	0	+	ENSG00000174837
chr19	7084968	7090968	ZNF557	0	+	ENSG00000130544
chr19	7291414	7297414	INSR	0	-	ENSG00000171105
chr19	7469485	7475485	ARHGEF18	0	+	ENSG00000104880
chr19	7494449	7500449	PEX11G	0	-	ENSG00000104883
chr19	7518025	7524025	ZNF358	0	+	ENSG00000198816
chr19	7558764	7564764	PNPLA6	0	+	ENSG00000032444
chr19	7615304	7621304	CAMSAP3	0	+	ENSG00000076826
chr19	7626545	7632545	XAB2	0	-	ENSG00000076924
chr19	7630719	7636719	PCP2	0	-	ENSG00000174788
chr19	7640048	7646048	ENSG00000268400	0	+	ENSG00000268400
chr19	7684703	7690703	TRAPPC5	0	+	ENSG00000181029
chr19	7699146	7705146	FCER2	0	-	ENSG00000104921
chr19	7861976	7867976	EVI5L	0	+	ENSG00000142459
chr19	7871390	7877390	PRR36	0	-	ENSG00000183248
chr19	7899021	7905021	LRRC8E	0	+	ENSG00000171017
chr19	7911478	7917478	MAP2K7	0	+	ENSG00000076984
chr19	7920250	7926250	SNAPC2	0	+	ENSG00000104976
chr19	7923135	7929135	CTXN1	0	-	ENSG00000178531
chr19	7940667	7946667	TIMM44	0	-	ENSG00000104980
chr19	8002659	8008659	ELAVL1	0	-	ENSG00000066044
chr19	8146592	8152592	FBN3	0	-	ENSG00000142449
chr19	8259421	8265421	CERS4	0	+	ENSG00000090661
chr19	8318379	8324379	ENSG00000167774	0	-	ENSG00000167774
chr19	8320340	8326340	RPS28	0	+	ENSG00000233927
chr19	8340262	8346262	KANK3	0	-	ENSG00000186994
chr19	8371370	8377370	ANGPTL4	0	+	ENSG00000167772
chr19	8401434	8407434	RAB11B	0	+	ENSG00000185236
chr19	8436017	8442017	MARCHF2	0	+	ENSG00000099785
chr19	8486114	8492114	HNRNPM	0	+	ENSG00000099783
chr19	8499640	8505640	PRAM1	0	-	ENSG00000133246
chr19	8511167	8517167	ZNF414	0	-	ENSG00000133250
chr19	8574577	8580577	MYO1F	0	-	ENSG00000142347
chr19	8607735	8613735	ADAMTS10	0	-	ENSG00000142303
chr19	8829314	8835314	ZNF558	0	-	ENSG00000167785
chr19	8978342	8984342	MUC16	0	-	ENSG00000181143
chr19	9160424	9166424	ZNF317	0	+	ENSG00000130803
chr19	9306838	9312838	ZNF699	0	-	ENSG00000196110
chr19	9379617	9385617	ZNF559-ZNF177	0	+	ENSG00000270011
chr19	9432573	9438573	ZNF266	0	-	ENSG00000174652
chr19	9535645	9541645	ZNF426	0	-	ENSG00000130818
chr19	9581504	9587504	ZNF121	0	-	ENSG00000197961
chr19	9618236	9624236	ZNF561	0	-	ENSG00000171469
chr19	9672100	9678100	ZNF562	0	-	ENSG00000171466
chr19	9790180	9796180	ZNF846	0	-	ENSG00000196605
chr19	9824816	9830816	FBXL12	0	-	ENSG00000127452
chr19	9827115	9833115	UBL5	0	+	ENSG00000198258
chr19	9846689	9852689	PIN1	0	+	ENSG00000127445
chr19	9933515	9939515	OLFM2	0	-	ENSG00000105088
chr19	10007504	10013504	COL5A3	0	-	ENSG00000080573
chr19	10090252	10096252	SHFL	0	+	ENSG00000130813
chr19	10099678	10105678	ANGPTL6	0	-	ENSG00000130812
chr19	10111780	10117780	PPAN-P2RY11	0	+	ENSG00000243207
chr19	10116918	10122918	EIF3G	0	-	ENSG00000130811
chr19	10228286	10234286	DNMT1	0	-	ENSG00000130816
chr19	10257055	10263055	MRPL4	0	+	ENSG00000105364
chr19	10283615	10289615	ICAM1	0	+	ENSG00000090339
chr19	10313009	10319009	ENSG00000167807	0	-	ENSG00000167807
chr19	10330638	10336638	RAVER1	0	-	ENSG00000161847
chr19	10336661	10342661	ICAM3	0	-	ENSG00000076662
chr19	10377572	10383572	TYK2	0	-	ENSG00000105397
chr19	10417121	10423121	CDC37	0	-	ENSG00000105401
chr19	10466630	10472630	PDE4A	0	+	ENSG00000065989
chr19	10500558	10506558	KEAP1	0	-	ENSG00000079999
chr19	10514931	10520931	S1PR5	0	-	ENSG00000180739
chr19	10550418	10556418	ATG4D	0	+	ENSG00000130734
chr19	10563031	10569031	KRI1	0	-	ENSG00000129347
chr19	10566059	10572059	CDKN2D	0	-	ENSG00000129355
chr19	10584315	10590315	AP1M2	0	-	ENSG00000129354
chr19	10641557	10647557	SLC44A2	0	+	ENSG00000129353
chr19	10689417	10695417	ILF3	0	+	ENSG00000129351
chr19	10710437	10716437	QTRT1	0	+	ENSG00000213339
chr19	10830488	10836488	DNM2	0	+	ENSG00000079805
chr19	10833318	10839318	TMED1	0	-	ENSG00000099203
chr19	10866790	10872790	C19orf38	0	+	ENSG00000214212
chr19	10920075	10926075	CARM1	0	+	ENSG00000142453
chr19	10925681	10931681	YIPF2	0	-	ENSG00000130733
chr19	10930535	10936535	TIMM29	0	+	ENSG00000142444
chr19	11076426	11082426	SMARCA4	0	+	ENSG00000127616
chr19	11130820	11136820	LDLR	0	+	ENSG00000130164
chr19	11152807	11158807	SPC24	0	-	ENSG00000161888
chr19	11194791	11200791	KANK2	0	-	ENSG00000197256
chr19	11238943	11244943	ANGPTL8	0	+	ENSG00000130173
chr19	11259524	11265524	DOCK6	0	-	ENSG00000130158
chr19	11343270	11349270	RAB3D	0	-	ENSG00000105514
chr19	11351944	11357944	CCDC159	0	+	ENSG00000183401
chr19	11362698	11368698	PLPPR2	0	+	ENSG00000105520
chr19	11373951	11379951	SWSAP1	0	+	ENSG00000173928
chr19	11416328	11422328	RGL3	0	-	ENSG00000205517
chr19	11432782	11438782	ODAD3	0	-	ENSG00000198003
chr19	11447968	11453968	PRKCSH	0	+	ENSG00000130175
chr19	11526172	11532172	ECSIT	0	-	ENSG00000130159
chr19	11547323	11553323	CNN1	0	+	ENSG00000130176
chr19	11556236	11562236	ELOF1	0	-	ENSG00000130165
chr19	11576008	11582008	ACP5	0	-	ENSG00000102575
chr19	11616161	11622161	ZNF627	0	+	ENSG00000198551
chr19	11736009	11742009	ZNF823	0	-	ENSG00000197933
chr19	11781078	11787078	ZNF441	0	+	ENSG00000197044
chr19	11806622	11812622	ZNF491	0	+	ENSG00000177599
chr19	11832216	11838216	ZNF440	0	+	ENSG00000171295
chr19	11880750	11886750	ZNF439	0	+	ENSG00000171291
chr19	11911329	11917329	ZNF69	0	+	ENSG00000198429
chr19	11976290	11982290	ENSG00000267179	0	+	ENSG00000267179
chr19	12137355	12143355	ZNF20	0	-	ENSG00000132010
chr19	12153734	12159734	ZNF625	0	-	ENSG00000257591
chr19	12186871	12192871	ZNF136	0	+	ENSG00000196646
chr19	12291883	12297883	ZNF44	0	-	ENSG00000197857
chr19	12330720	12336720	ZNF563	0	-	ENSG00000188868
chr19	12362905	12368905	ZNF442	0	-	ENSG00000198342
chr19	12548474	12554474	ENSG00000196826	0	-	ENSG00000196826
chr19	12630840	12636840	ZNF791	0	+	ENSG00000173875
chr19	12637098	12643098	ZNF490	0	-	ENSG00000188033
chr19	12663742	12669742	MAN2B1	0	-	ENSG00000104774
chr19	12672832	12678832	WDR83	0	+	ENSG00000123154
chr19	12693631	12699631	FBXW9	0	-	ENSG00000132004
chr19	12721011	12727011	TNPO2	0	-	ENSG00000105576
chr19	12731684	12737684	TRIR	0	-	ENSG00000123144
chr19	12745323	12751323	GET3	0	+	ENSG00000198356
chr19	12790315	12796315	JUNB	0	+	ENSG00000171223
chr19	12869740	12875740	HOOK2	0	-	ENSG00000095066
chr19	12871952	12877952	MAST1	0	+	ENSG00000105613
chr19	12878466	12884466	DNASE2	0	-	ENSG00000105612
chr19	12911207	12917207	GCDH	0	+	ENSG00000105607
chr19	12916293	12922293	SYCE2	0	-	ENSG00000161860
chr19	12931037	12937037	FARSA	0	-	ENSG00000179115
chr19	12941489	12947489	CALR	0	+	ENSG00000179218
chr19	12950642	12956642	RAD23A	0	+	ENSG00000179262
chr19	12954223	12960223	GADD45GIP1	0	-	ENSG00000179271
chr19	13095796	13101796	NFIX	0	+	ENSG00000008441
chr19	13100161	13106161	LYL1	0	-	ENSG00000104903
chr19	13114567	13120567	TRMT1	0	-	ENSG00000104907
chr19	13138147	13144147	NACC1	0	+	ENSG00000160877
chr19	13147383	13153383	STX10	0	-	ENSG00000104915
chr19	13151911	13157911	IER2	0	+	ENSG00000160888
chr19	13630025	13636025	CACNA1A	0	-	ENSG00000141837
chr19	13760296	13766296	YJU2B	0	+	ENSG00000104957
chr19	13771282	13777282	MRI1	0	+	ENSG00000037757
chr19	13775773	13781773	C19orf53	0	+	ENSG00000104979
chr19	13829254	13835254	ZSWIM4	0	+	ENSG00000132003
chr19	13903452	13909452	BRME1	0	-	ENSG00000132016
chr19	13927879	13933879	CC2D1A	0	+	ENSG00000132024
chr19	13950392	13956392	PODNL1	0	-	ENSG00000132000
chr19	13958449	13964449	DCAF15	0	+	ENSG00000132017
chr19	14004039	14010039	RFX1	0	-	ENSG00000132005
chr19	14050218	14056218	IL27RA	0	+	ENSG00000104998
chr19	14059076	14065076	PALM3	0	-	ENSG00000187867
chr19	14072062	14078062	MISP3	0	+	ENSG00000141854
chr19	14088036	14094036	SAMD1	0	-	ENSG00000141858
chr19	14115084	14121084	PRKACA	0	-	ENSG00000072062
chr19	14133613	14139613	ASF1B	0	-	ENSG00000105011
chr19	14203187	14209187	ADGRL1	0	-	ENSG00000072071
chr19	14405725	14411725	ADGRE5	0	+	ENSG00000123146
chr19	14416383	14422383	DDX39A	0	-	ENSG00000123136
chr19	14468867	14474867	PKN1	0	+	ENSG00000123143
chr19	14493149	14499149	GIPC1	0	-	ENSG00000123159
chr19	14557391	14563391	DNAJB1	0	-	ENSG00000132002
chr19	14562980	14568980	TECR	0	+	ENSG00000099797
chr19	14569066	14575066	NDUFB7	0	-	ENSG00000099795
chr19	14730746	14736746	ZNF333	0	+	ENSG00000160961
chr19	14775560	14781560	ADGRE2	0	-	ENSG00000127507
chr19	15019990	15025990	SLC1A6	0	-	ENSG00000105143
chr19	15055293	15061293	CASP14	0	+	ENSG00000105141
chr19	15111985	15117985	SYDE1	0	+	ENSG00000105137
chr19	15122786	15128786	ILVBL	0	-	ENSG00000105135
chr19	15197995	15203995	NOTCH3	0	-	ENSG00000074181
chr19	15230435	15236435	EPHX3	0	-	ENSG00000105131
chr19	15329545	15335545	BRD4	0	-	ENSG00000141867
chr19	15376815	15382815	AKAP8	0	-	ENSG00000105127
chr19	15416141	15422141	AKAP8L	0	-	ENSG00000011243
chr19	15446956	15452956	WIZ	0	-	ENSG00000011451
chr19	15461544	15467544	RASAL3	0	-	ENSG00000105122
chr19	15495956	15501956	PGLYRP2	0	-	ENSG00000161031
chr19	15549317	15555317	CYP4F22	0	+	ENSG00000171954
chr19	15627639	15633639	CYP4F8	0	+	ENSG00000186526
chr19	15659825	15665825	CYP4F3	0	+	ENSG00000186529
chr19	15694174	15700174	CYP4F12	0	+	ENSG00000186204
chr19	15931867	15937867	CYP4F11	0	-	ENSG00000171903
chr19	16100002	16106002	TPM4	0	+	ENSG00000167460
chr19	16155575	16161575	HSH2D	0	+	ENSG00000196684
chr19	16189046	16195046	FAM32A	0	+	ENSG00000105058
chr19	16242906	16248906	AP1M1	0	+	ENSG00000072958
chr19	16325685	16331685	KLF2	0	+	ENSG00000127528
chr19	16469085	16475085	EPS15L1	0	-	ENSG00000127527
chr19	16518352	16524352	C19orf44	0	+	ENSG00000105072
chr19	16625204	16631204	ENSG00000141979	0	-	ENSG00000141979
chr19	16657442	16663442	SMIM7	0	-	ENSG00000214046
chr19	16687023	16693023	TMEM38A	0	+	ENSG00000072954
chr19	16814963	16820963	NWD1	0	+	ENSG00000188039
chr19	16877353	16883353	SIN3B	0	+	ENSG00000127511
chr19	16889606	16895606	F2RL3	0	+	ENSG00000127533
chr19	17023815	17029815	CPAMD8	0	-	ENSG00000160111
chr19	17072625	17078625	HAUS8	0	-	ENSG00000131351
chr19	17211537	17217537	MYO9B	0	+	ENSG00000099331
chr19	17216829	17222829	USE1	0	+	ENSG00000053501
chr19	17226219	17232219	OCEL1	0	+	ENSG00000099330
chr19	17279786	17285786	USHBP1	0	-	ENSG00000130307
chr19	17279966	17285966	ENSG00000269307	0	+	ENSG00000269307
chr19	17303843	17309843	MRPL34	0	+	ENSG00000130312
chr19	17307236	17313236	ABHD8	0	-	ENSG00000127220
chr19	17320298	17326298	DDA1	0	+	ENSG00000130311
chr19	17331855	17337855	ANO8	0	-	ENSG00000074855
chr19	17339731	17345731	GTPBP3	0	+	ENSG00000130299
chr19	17374342	17380342	PLVAP	0	-	ENSG00000130300
chr19	17402630	17408630	BST2	0	-	ENSG00000130303
chr19	17430724	17436724	MVB12A	0	+	ENSG00000141971
chr19	17503168	17509168	SLC27A1	0	+	ENSG00000130304
chr19	17518288	17524288	PGLS	0	+	ENSG00000130313
chr19	17550839	17556839	NIBAN3	0	+	ENSG00000167483
chr19	17580162	17586162	COLGALT1	0	+	ENSG00000130309
chr19	17685365	17691365	UNC13A	0	-	ENSG00000130477
chr19	17731513	17737513	MAP1S	0	+	ENSG00000130479
chr19	17785568	17791568	FCHO1	0	+	ENSG00000130475
chr19	17810576	17816576	B3GNT3	0	+	ENSG00000179913
chr19	17845071	17851071	JAK3	0	-	ENSG00000105639
chr19	17861153	17867153	RPL18A	0	+	ENSG00000105640
chr19	17940991	17946991	CCDC124	0	+	ENSG00000007080
chr19	18011102	18017102	ARRDC2	0	+	ENSG00000105643
chr19	18095944	18101944	IL12RB1	0	-	ENSG00000096996
chr19	18148692	18154692	MAST3	0	+	ENSG00000099308
chr19	18175117	18181117	ENSG00000268173	0	+	ENSG00000268173
chr19	18193948	18199948	MPV17L2	0	+	ENSG00000254858
chr19	18201042	18207042	RAB3A	0	-	ENSG00000105649
chr19	18271500	18277500	IQCN	0	-	ENSG00000130518
chr19	18278622	18284622	JUND	0	-	ENSG00000130522
chr19	18320112	18326112	LSM4	0	-	ENSG00000130520
chr19	18366950	18372950	PGPEP1	0	+	ENSG00000130517
chr19	18386176	18392176	GDF15	0	+	ENSG00000130513
chr19	18394622	18400622	LRRC25	0	-	ENSG00000175489
chr19	18431562	18437562	SSBP4	0	+	ENSG00000130511
chr19	18435167	18441167	ISYNA1	0	-	ENSG00000105655
chr19	18519116	18525116	ELL	0	-	ENSG00000105656
chr19	18541077	18547077	FKBP8	0	-	ENSG00000105701
chr19	18566387	18572387	KXD1	0	+	ENSG00000105700
chr19	18574550	18580550	UBA52	0	+	ENSG00000221983
chr19	18589337	18595337	REX1BD	0	+	ENSG00000006015
chr19	18604741	18610741	CRLF1	0	-	ENSG00000006016
chr19	18618039	18624039	TMEM59L	0	+	ENSG00000105696
chr19	18668721	18674721	KLHL26	0	+	ENSG00000167487
chr19	18779333	18785333	CRTC1	0	+	ENSG00000105662
chr19	18788305	18794305	COMP	0	-	ENSG00000105664
chr19	18865230	18871230	UPF1	0	+	ENSG00000005007
chr19	18893727	18899727	CERS1	0	-	ENSG00000223802
chr19	18926189	18932189	DDX49	0	+	ENSG00000105671
chr19	18931397	18937397	ENSG00000268193	0	-	ENSG00000268193
chr19	19031023	19037023	SUGP2	0	-	ENSG00000064607
chr19	19057311	19063311	ARMC6	0	+	ENSG00000105676
chr19	19110030	19116030	SLC25A42	0	+	ENSG00000181035
chr19	19135513	19141513	TMEM161A	0	-	ENSG00000064545
chr19	19189158	19195158	BORCS8-MEF2B	0	-	ENSG00000064489
chr19	19198869	19204869	RFXANK	0	+	ENSG00000064490
chr19	19200414	19206414	NR2C2AP	0	-	ENSG00000184162
chr19	19249233	19255233	NCAN	0	+	ENSG00000130287
chr19	19317509	19323509	SUGP1	0	-	ENSG00000105705
chr19	19355754	19361754	MAU2	0	+	ENSG00000129933
chr19	19505932	19511932	GATAD2A	0	+	ENSG00000167491
chr19	19512548	19518548	TSSK6	0	-	ENSG00000178093
