Chr	Start	End	Name	Score	Strand	ID
chr2	26576532	26582532	FAM166C	0	+	ENSG00000173557
chr2	26638366	26644366	CIB4	0	-	ENSG00000157884
chr2	27136410	27142410	PRR30	0	-	ENSG00000186143
chr2	27153974	27159974	TCF23	0	+	ENSG00000163792
chr2	27272817	27278817	SLC30A3	0	-	ENSG00000115194
chr2	27278499	27284499	DNAJC5G	0	+	ENSG00000163793
chr2	27304439	27310439	TRIM54	0	+	ENSG00000138100
chr2	27305445	27311445	UCN	0	-	ENSG00000163794
chr2	27520684	27526684	GCKR	0	+	ENSG00000084734
chr2	29049230	29055230	TOGARAM2	0	+	ENSG00000189350
chr2	29071523	29077523	PCARE	0	-	ENSG00000179270
chr2	29918586	29924586	ALK	0	-	ENSG00000171094
chr2	31230858	31236858	CAPN14	0	-	ENSG00000214711
chr2	31577938	31583938	SRD5A2	0	-	ENSG00000277893
chr2	37193598	37199598	SULT6B1	0	-	ENSG00000138068
chr2	38972454	38978454	ARHGEF33	0	+	ENSG00000214694
chr2	39240957	39246957	CDKL4	0	-	ENSG00000205111
chr2	42490982	42496982	KCNG3	0	-	ENSG00000171126
chr2	43673429	43679429	C1GALT1C1L	0	-	ENSG00000223658
chr2	43835865	43841865	ABCG5	0	-	ENSG00000138075
chr2	43879988	43885988	ABCG8	0	+	ENSG00000143921
chr2	47567985	47573985	KCNK12	0	-	ENSG00000184261
chr2	48752724	48758724	ENSG00000279956	0	-	ENSG00000279956
chr2	49151527	49157527	FSHR	0	-	ENSG00000170820
chr2	54253229	54259229	TSPYL6	0	-	ENSG00000178021
chr2	54380742	54386742	C2orf73	0	+	ENSG00000177994
chr2	68868397	68874397	BMP10	0	-	ENSG00000163217
chr2	68949893	68955893	GKN2	0	-	ENSG00000183607
chr2	68977980	68983980	GKN1	0	+	ENSG00000169605
chr2	70787643	70793643	FIGLA	0	-	ENSG00000183733
chr2	70817599	70823599	CLEC4F	0	-	ENSG00000152672
chr2	70982499	70988499	ANKRD53	0	+	ENSG00000144031
chr2	73209513	73215513	NOTO	0	+	ENSG00000214513
chr2	73290701	73296701	EGR4	0	-	ENSG00000135625
chr2	73639422	73645422	NAT8	0	-	ENSG00000144035
chr2	73814147	73820147	C2orf78	0	+	ENSG00000187833
chr2	74514148	74520148	TLX2	0	+	ENSG00000115297
chr2	77590319	77596319	LRRTM4	0	-	ENSG00000176204
chr2	79025505	79031505	REG3G	0	+	ENSG00000143954
chr2	79085019	79091019	REG1B	0	-	ENSG00000172023
chr2	79120409	79126409	REG1A	0	+	ENSG00000115386
chr2	79156753	79162753	REG3A	0	-	ENSG00000172016
chr2	80301752	80307752	LRRTM1	0	-	ENSG00000162951
chr2	80645861	80651861	CTNNA2	0	+	ENSG00000066032
chr2	85434029	85440029	SH2D6	0	+	ENSG00000152292
chr2	88125062	88131062	FABP1	0	-	ENSG00000163586
chr2	88449693	88455693	FOXI3	0	-	ENSG00000214336
chr2	88526585	88532585	TEX37	0	+	ENSG00000172073
chr2	94601573	94607573	ENSG00000259916	0	+	ENSG00000259916
chr2	94873823	94879823	TEKT4	0	+	ENSG00000163060
chr2	95256774	95262774	ENSG00000233757	0	+	ENSG00000233757
chr2	95481731	95487731	TRIM43B	0	-	ENSG00000144010
chr2	95596778	95602778	TRIM43	0	+	ENSG00000144015
chr2	96135502	96141502	ASTL	0	-	ENSG00000188886
chr2	96701887	96707887	FER1L5	0	+	ENSG00000249715
chr2	98310299	98316299	VWA3B	0	+	ENSG00000168658
chr2	98395601	98401601	CNGA3	0	+	ENSG00000144191
chr2	99252666	99258666	LYG2	0	-	ENSG00000185674
chr2	99301742	99307742	LYG1	0	-	ENSG00000144214
chr2	100480280	100486280	NMS	0	+	ENSG00000204640
chr2	101384503	101390503	CREG2	0	-	ENSG00000175874
chr2	101472112	101478112	RFX8	0	-	ENSG00000196460
chr2	102449565	102455565	IL18RAP	0	+	ENSG00000115607
chr2	102530972	102536972	SLC9A4	0	+	ENSG00000180251
chr2	104855574	104861574	POU3F3	0	+	ENSG00000198914
chr2	105240467	105246467	GPR45	0	+	ENSG00000135973
chr2	106541297	106547297	CD8B2	0	+	ENSG00000254126
chr2	108010994	108016994	SLC5A7	0	+	ENSG00000115665
chr2	108986372	108992372	EDAR	0	-	ENSG00000135960
chr2	111117610	111123610	ACOXL	0	+	ENSG00000153093
chr2	112739879	112745879	NT5DC4	0	+	ENSG00000144130
chr2	112781493	112787493	IL1A	0	-	ENSG00000115008
chr2	112915882	112921882	IL37	0	+	ENSG00000125571
chr2	112982658	112988658	IL36G	0	+	ENSG00000136688
chr2	113005044	113011044	IL36A	0	+	ENSG00000136694
chr2	113049867	113055867	IL36B	0	-	ENSG00000136696
chr2	113062382	113068382	IL36RN	0	+	ENSG00000136695
chr2	113072843	113078843	IL1F10	0	+	ENSG00000136697
chr2	113498155	113504155	FOXD4L1	0	+	ENSG00000184492
chr2	115842780	115848780	DPP10	0	+	ENSG00000175497
chr2	119155751	119161751	C1QL2	0	-	ENSG00000144119
chr2	119522301	119528301	SCTR	0	-	ENSG00000080293
chr2	124918219	124924219	CNTNAP5	0	+	ENSG00000155052
chr2	126899097	126905097	TEX51	0	+	ENSG00000237524
chr2	127426242	127432242	PROC	0	+	ENSG00000115718
chr2	127634729	127640729	MYO7B	0	+	ENSG00000169994
chr2	127649639	127655639	GPR17	0	+	ENSG00000144230
chr2	130525604	130531604	CFC1B	0	+	ENSG00000152093
chr2	130596575	130602575	CFC1	0	-	ENSG00000136698
chr2	130727336	130733336	GPR148	0	+	ENSG00000173302
chr2	130765134	130771134	AMER3	0	+	ENSG00000178171
chr2	132254969	132260969	ANKRD30BL	0	-	ENSG00000163046
chr2	135044468	135050468	MAP3K19	0	-	ENSG00000176601
chr2	135834184	135840184	LCT	0	-	ENSG00000115850
chr2	138777390	138783390	NXPH2	0	-	ENSG00000144227
chr2	153475762	153481762	RPRM	0	-	ENSG00000177519
chr2	158133154	158139154	UPP2	0	+	ENSG00000007001
chr2	162149404	162155404	GCG	0	-	ENSG00000115263
chr2	162835767	162841767	KCNH7	0	-	ENSG00000184611
chr2	167871045	167877045	B3GALT1	0	+	ENSG00000172318
chr2	168907000	168913000	G6PC2	0	+	ENSG00000152254
chr2	169028324	169034324	ABCB11	0	-	ENSG00000073734
chr2	169691405	169697405	CCDC173	0	-	ENSG00000154479
chr2	174335500	174341500	SP9	0	+	ENSG00000217236
chr2	176080962	176086962	EVX2	0	-	ENSG00000174279
chr2	176092944	176098944	HOXD13	0	+	ENSG00000128714
chr2	176099489	176105489	HOXD12	0	+	ENSG00000170178
chr2	176187907	176193907	HOXD1	0	+	ENSG00000128645
chr2	182128398	182134398	PPP1R1C	0	+	ENSG00000150722
chr2	184936492	184942492	ZNF804A	0	+	ENSG00000170396
chr2	186846208	186852208	ZSWIM2	0	-	ENSG00000163012
chr2	190059729	190065729	MSTN	0	-	ENSG00000138379
chr2	192191933	192197933	TMEFF2	0	-	ENSG00000144339
chr2	196806355	196812355	C2orf66	0	-	ENSG00000187944
chr2	197783762	197789762	BOLL	0	-	ENSG00000152430
chr2	201354398	201360398	FLACC1	0	-	ENSG00000155749
chr2	201616178	201622178	C2CD6	0	-	ENSG00000155754
chr2	201695694	201701694	MPP4	0	-	ENSG00000082126
chr2	202202188	202208188	KIAA2012	0	+	ENSG00000182329
chr2	206646365	206652365	FAM237A	0	+	ENSG00000235118
chr2	206718570	206724570	DYTN	0	-	ENSG00000232125
chr2	206966474	206972474	CPO	0	+	ENSG00000144410
chr2	208121524	208127524	CRYGD	0	-	ENSG00000118231
chr2	208126828	208132828	CRYGC	0	-	ENSG00000163254
chr2	208143158	208149158	CRYGB	0	-	ENSG00000182187
chr2	208160589	208166589	CRYGA	0	-	ENSG00000168582
chr2	208187030	208193030	C2orf80	0	-	ENSG00000188674
chr2	209996300	210002300	UNC80	0	+	ENSG00000144406
chr2	214575976	214581976	VWC2L	0	+	ENSG00000174453
chr2	216099783	216105783	TMEM169	0	+	ENSG00000163449
chr2	216369483	216375483	MARCHF4	0	-	ENSG00000144583
chr2	216857064	216863064	TNP1	0	-	ENSG00000118245
chr2	218134251	218140251	CXCR2	0	+	ENSG00000180871
chr2	218163962	218169962	CXCR1	0	-	ENSG00000163464
chr2	218260861	218266861	GPBAR1	0	+	ENSG00000179921
chr2	218365099	218371099	CATIP	0	+	ENSG00000158428
chr2	218829086	218835086	PRKAG3	0	-	ENSG00000115592
chr2	218959155	218965155	CDK5R2	0	+	ENSG00000171450
chr2	218982184	218988184	FEV	0	-	ENSG00000163497
chr2	218990422	218996422	CRYBA2	0	-	ENSG00000163499
chr2	219038527	219044527	CFAP65	0	-	ENSG00000181378
chr2	219057921	219063921	IHH	0	-	ENSG00000163501
chr2	219269197	219275197	TUBA4B	0	+	ENSG00000243910
chr2	219330177	219336177	RESP18	0	-	ENSG00000182698
chr2	219535772	219541772	ASIC4	0	+	ENSG00000072182
chr2	222295998	222301998	PAX3	0	-	ENSG00000135903
chr2	222706930	222712930	MOGAT1	0	+	ENSG00000124003
chr2	224713365	224719365	CCDC195	0	-	ENSG00000283428
chr2	225651018	225657018	NYAP2	0	+	ENSG00000144460
chr2	227378995	227384995	TM4SF20	0	-	ENSG00000168955
chr2	227921344	227927344	DAW1	0	+	ENSG00000123977
chr2	228178687	228184687	SPHKAP	0	-	ENSG00000153820
chr2	230958066	230964066	GPR55	0	-	ENSG00000135898
chr2	231022055	231028055	SPATA3	0	+	ENSG00000173699
chr2	231527445	231533445	NMUR1	0	-	ENSG00000171596
chr2	231591276	231597276	TEX44	0	+	ENSG00000177673
chr2	231923396	231929396	NPPC	0	-	ENSG00000163273
chr2	232379889	232385889	ALPP	0	+	ENSG00000163283
chr2	232407714	232413714	ALPG	0	+	ENSG00000163286
chr2	232457753	232463753	ALPI	0	+	ENSG00000163295
chr2	232522716	232528716	PRSS56	0	+	ENSG00000237412
chr2	232533667	232539667	CHRND	0	+	ENSG00000135902
chr2	232545115	232551115	CHRNG	0	+	ENSG00000196811
chr2	232773565	232779565	KCNJ13	0	-	ENSG00000115474
chr2	233032057	233038057	NEU2	0	+	ENSG00000115488
chr2	233344055	233350055	SAG	0	+	ENSG00000130561
chr2	233830423	233836423	MROH2A	0	+	ENSG00000185038
chr2	234074134	234080134	SPP2	0	+	ENSG00000072080
chr2	236165386	236171386	GBX2	0	-	ENSG00000168505
chr2	236261409	236267409	ASB18	0	-	ENSG00000182177
chr2	237564175	237570175	PRLH	0	+	ENSG00000071677
chr2	238130287	238136287	ESPNL	0	+	ENSG00000144488
chr2	238149947	238155947	KLHL30	0	+	ENSG00000168427
chr2	238165900	238171900	ERFE	0	+	ENSG00000178752
chr2	240027429	240033429	OR6B2	0	-	ENSG00000182083
chr2	240044027	240050027	OR6B3	0	-	ENSG00000178586
chr2	240141562	240147562	OTOS	0	-	ENSG00000178602
chr2	240679906	240685906	AQP12B	0	-	ENSG00000185176
chr2	240695483	240701483	AQP12A	0	+	ENSG00000184945
chr2	240877502	240883502	AGXT	0	+	ENSG00000172482
chr2	240990311	240996311	CROCC2	0	+	ENSG00000226321
chr2	241801287	241807287	GAL3ST2	0	+	ENSG00000154252
chr2	241814413	241820413	NEU4	0	+	ENSG00000204099
chr2	241870823	241876823	RTP5	0	+	ENSG00000188011
chr2	241899551	241905551	FAM240C	0	-	ENSG00000216921
chr20	94094	100094	DEFB125	0	+	ENSG00000178591
chr20	142751	148751	DEFB126	0	+	ENSG00000125788
chr20	156163	162163	DEFB127	0	+	ENSG00000088782
chr20	186711	192711	DEFB128	0	-	ENSG00000185982
chr20	226886	232886	DEFB129	0	+	ENSG00000125903
chr20	607309	613309	TCF15	0	-	ENSG00000125878
chr20	913334	919334	ANGPT4	0	-	ENSG00000101280
chr20	1206076	1212076	C20orf202	0	+	ENSG00000215595
chr20	1293421	1299421	RAD21L1	0	+	ENSG00000244588
chr20	1617009	1623009	ENSG00000260861	0	-	ENSG00000260861
chr20	1991285	1997285	PDYN	0	-	ENSG00000101327
chr20	2429753	2435753	TGM6	0	+	ENSG00000166948
chr20	2640580	2646580	TMC2	0	+	ENSG00000149488
chr20	2817284	2823284	TMEM239	0	+	ENSG00000198326
chr20	3042747	3048747	GNRH2	0	+	ENSG00000125787
chr20	3069517	3075517	OXT	0	+	ENSG00000101405
chr20	3081724	3087724	AVP	0	-	ENSG00000101200
chr20	3660399	3666399	GFRA4	0	-	ENSG00000125861
chr20	4246287	4252287	ADRA1D	0	-	ENSG00000171873
chr20	5313954	5319954	PROKR2	0	-	ENSG00000101292
chr20	6051060	6057060	LRRN4	0	-	ENSG00000125872
chr20	7937458	7943458	HAO1	0	-	ENSG00000101323
chr20	9836076	9842076	PAK5	0	-	ENSG00000101349
chr20	13993443	13999443	SEL1L2	0	-	ENSG00000101251
chr20	16767062	16773062	OTOR	0	+	ENSG00000125879
chr20	17732871	17738871	BANF2	0	+	ENSG00000125888
chr20	18811378	18817378	SCP2D1	0	+	ENSG00000132631
chr20	21394526	21400526	NKX2-4	0	-	ENSG00000125816
chr20	21511064	21517064	NKX2-2	0	-	ENSG00000125820
chr20	21715481	21721481	PAX1	0	+	ENSG00000125813
chr20	22582455	22588455	FOXA2	0	-	ENSG00000125798
chr20	23036237	23042237	SSTR4	0	+	ENSG00000132671
chr20	23441930	23447930	CSTL1	0	+	ENSG00000125823
chr20	23449876	23455876	CST11	0	-	ENSG00000125831
chr20	23493010	23499010	CST8	0	+	ENSG00000125815
chr20	23565484	23571484	CST9L	0	-	ENSG00000101435
chr20	23985779	23991779	GGTLC1	0	-	ENSG00000149435
chr20	25079141	25085141	VSX1	0	-	ENSG00000100987
chr20	31256632	31262632	DEFB115	0	+	ENSG00000215547
chr20	31305585	31311585	DEFB116	0	-	ENSG00000215545
chr20	31370923	31376923	DEFB118	0	+	ENSG00000131068
chr20	31387590	31393590	DEFB119	0	-	ENSG00000180483
chr20	31409838	31415838	DEFB121	0	-	ENSG00000204548
chr20	31447257	31453257	DEFB123	0	+	ENSG00000180424
chr20	31473757	31479757	DEFB124	0	-	ENSG00000180383
chr20	31831689	31837689	MYLK2	0	+	ENSG00000101306
chr20	32958845	32964845	EFCAB8	0	+	ENSG00000215529
chr20	33001433	33007433	SUN5	0	-	ENSG00000167098
chr20	33041047	33047047	BPIFB6	0	+	ENSG00000167104
chr20	33070628	33076628	BPIFB3	0	+	ENSG00000186190
chr20	33108751	33114751	BPIFB4	0	+	ENSG00000186191
chr20	33178412	33184412	BPIFA2	0	+	ENSG00000131050
chr20	33224806	33230806	BPIFA3	0	+	ENSG00000131059
chr20	33662619	33668619	C20orf144	0	+	ENSG00000149609
chr20	34266344	34272344	ASIP	0	+	ENSG00000101440
chr20	35289425	35295425	FAM83C	0	-	ENSG00000125998
chr20	35526652	35532652	C20orf173	0	-	ENSG00000125975
chr20	37258819	37264819	GHRH	0	-	ENSG00000118702
chr20	38585463	38591463	ADIG	0	+	ENSG00000182035
chr20	38726372	38732372	SLC32A1	0	+	ENSG00000101438
chr20	43724002	43730002	GTSF1L	0	-	ENSG00000124196
chr20	44277947	44283947	GDAP1L1	0	+	ENSG00000124194
chr20	44348238	44354238	R3HDML	0	+	ENSG00000101074
chr20	44429845	44435845	HNF4A	0	+	ENSG00000101076
chr20	45112172	45118172	WFDC5	0	-	ENSG00000175121
chr20	45121465	45127465	WFDC12	0	-	ENSG00000168703
chr20	45206768	45212768	SEMG1	0	+	ENSG00000124233
chr20	45221458	45227458	SEMG2	0	+	ENSG00000124157
chr20	45305529	45311529	MATN4	0	-	ENSG00000124159
chr20	45314824	45320824	RBPJL	0	+	ENSG00000124232
chr20	45512622	45518622	SPINT3	0	-	ENSG00000101446
chr20	45544662	45550662	EPPIN-WFDC6	0	-	ENSG00000249139
chr20	45576326	45582326	WFDC8	0	-	ENSG00000158901
chr20	45628196	45634196	WFDC10A	0	+	ENSG00000180305
chr20	45628284	45634284	WFDC9	0	-	ENSG00000180205
chr20	45667270	45673270	WFDC11	0	-	ENSG00000180083
chr20	45702019	45708019	WFDC10B	0	-	ENSG00000182931
chr20	45705817	45711817	WFDC13	0	+	ENSG00000168634
chr20	45722830	45728830	SPINT4	0	+	ENSG00000149651
chr20	45788932	45794932	WFDC3	0	-	ENSG00000124116
chr20	45884622	45890622	SPATA25	0	-	ENSG00000149634
chr20	46305498	46311498	CDH22	0	-	ENSG00000149654
chr20	46547654	46553654	OCSTAMP	0	-	ENSG00000149635
chr20	56246815	56252815	MC3R	0	+	ENSG00000124089
chr20	56522925	56528925	GCNT7	0	-	ENSG00000124091
chr20	56533520	56539520	FAM209B	0	+	ENSG00000213714
chr20	57340994	57346994	SPO11	0	+	ENSG00000054796
chr20	57356498	57362498	MTRNR2L3	0	-	ENSG00000256222
chr20	57522652	57528652	CTCFL	0	-	ENSG00000124092
chr20	58158150	58164150	C20orf85	0	+	ENSG00000124237
chr20	58225653	58231653	ANKRD60	0	-	ENSG00000124227
chr20	59844711	59850711	PHACTR3	0	+	ENSG00000087495
chr20	60031011	60037011	CDH26	0	+	ENSG00000124215
chr20	62217278	62223278	HRH3	0	-	ENSG00000101180
chr20	62472995	62478995	GATA5	0	-	ENSG00000130700
chr20	62759771	62765771	NTSR1	0	+	ENSG00000101188
chr20	63004035	63010035	BHLHE23	0	-	ENSG00000125533
chr20	63237495	63243495	BIRC7	0	+	ENSG00000101197
chr20	63269694	63275694	NKAIN4	0	-	ENSG00000101198
chr20	63331851	63337851	COL20A1	0	+	ENSG00000101203
chr20	63375401	63381401	CHRNA4	0	-	ENSG00000101204
chr20	63469677	63475677	KCNQ2	0	-	ENSG00000075043
chr20	63553695	63559695	FNDC11	0	+	ENSG00000125531
chr20	64081398	64087398	LKAAEAR1	0	-	ENSG00000171695
chr20	64104565	64110565	NPBWR2	0	-	ENSG00000125522
chr21	5014145	5020145	ENSG00000279493	0	+	ENSG00000279493
chr21	6561489	6567489	CRYAA2	0	+	ENSG00000276076
chr21	7767548	7773548	FAM243B	0	-	ENSG00000277277
chr21	7790954	7796954	SMIM34B	0	-	ENSG00000278961
chr21	7826926	7832926	KCNE1B	0	-	ENSG00000276289
chr21	10603140	10609140	TPTE	0	+	ENSG00000274391
chr21	13642823	13648823	POTED	0	+	ENSG00000166351
chr21	14207955	14213955	LIPI	0	-	ENSG00000188992
chr21	18482879	18488879	TMPRSS15	0	-	ENSG00000154646
chr21	30163805	30169805	CLDN17	0	-	ENSG00000156282
chr21	30279950	30285950	KRTAP24-1	0	-	ENSG00000188694
chr21	30286514	30292514	KRTAP25-1	0	-	ENSG00000232263
chr21	30317315	30323315	KRTAP26-1	0	-	ENSG00000197683
chr21	30334694	30340694	KRTAP27-1	0	-	ENSG00000206107
chr21	30345606	30351606	KRTAP23-1	0	-	ENSG00000186980
chr21	30369271	30375271	KRTAP13-2	0	-	ENSG00000182816
chr21	30393822	30399822	KRTAP13-1	0	+	ENSG00000198390
chr21	30422968	30428968	KRTAP13-3	0	-	ENSG00000240432
chr21	30428026	30434026	KRTAP13-4	0	+	ENSG00000186971
chr21	30437869	30443869	KRTAP15-1	0	+	ENSG00000186970
chr21	30477367	30483367	KRTAP19-1	0	-	ENSG00000184351
chr21	30484436	30490436	KRTAP19-2	0	-	ENSG00000186965
chr21	30489013	30495013	KRTAP19-3	0	-	ENSG00000244025
chr21	30494165	30500165	KRTAP19-4	0	-	ENSG00000186967
chr21	30499141	30505141	KRTAP19-5	0	-	ENSG00000186977
chr21	30538864	30544864	KRTAP19-6	0	-	ENSG00000186925
chr21	30558314	30564314	KRTAP19-7	0	-	ENSG00000244362
chr21	30587397	30593397	KRTAP22-2	0	-	ENSG00000206106
chr21	30590075	30596075	KRTAP6-3	0	+	ENSG00000212938
chr21	30595902	30601902	KRTAP6-2	0	-	ENSG00000186930
chr21	30598382	30604382	KRTAP22-1	0	+	ENSG00000186924
chr21	30610930	30616930	KRTAP6-1	0	-	ENSG00000184724
chr21	30613699	30619699	KRTAP20-1	0	+	ENSG00000244624
chr21	30617850	30623850	KRTAP20-4	0	+	ENSG00000206105
chr21	30632619	30638619	KRTAP20-2	0	+	ENSG00000184032
chr21	30640136	30646136	KRTAP20-3	0	+	ENSG00000206104
chr21	30715777	30721777	KRTAP21-3	0	-	ENSG00000231068
chr21	30744259	30750259	KRTAP21-2	0	-	ENSG00000187026
chr21	30752428	30758428	KRTAP21-1	0	-	ENSG00000187005
chr21	30810274	30816274	KRTAP8-1	0	-	ENSG00000183640
chr21	30826759	30832759	KRTAP7-1	0	-	ENSG00000274749
chr21	30878580	30884580	KRTAP11-1	0	-	ENSG00000182591
chr21	31035476	31041476	KRTAP19-8	0	-	ENSG00000206102
chr21	32810743	32816743	C21orf62	0	-	ENSG00000205929
chr21	33026196	33032196	OLIG2	0	+	ENSG00000205927
chr21	33069413	33075413	OLIG1	0	+	ENSG00000184221
chr21	34368381	34374381	KCNE2	0	+	ENSG00000159197
chr21	34398072	34404072	FAM243A	0	-	ENSG00000222018
chr21	34420951	34426951	SMIM34A	0	-	ENSG00000243627
chr21	36573569	36579569	CLDN14	0	-	ENSG00000159261
chr21	38118345	38124345	KCNJ6	0	-	ENSG00000157542
chr21	39799081	39805081	IGSF5	0	+	ENSG00000183067
chr21	40844158	40850158	DSCAM	0	-	ENSG00000171587
chr21	42347997	42353997	TFF2	0	-	ENSG00000160181
chr21	42922630	42928630	ERVH48-1	0	-	ENSG00000233056
chr21	43169805	43175805	CRYAA	0	+	ENSG00000160202
chr21	44259216	44265216	DNMT3L	0	-	ENSG00000142182
chr21	44295648	44301648	AIRE	0	+	ENSG00000160224
chr21	44572371	44578371	KRTAP10-4	0	+	ENSG00000215454
chr21	44599174	44605174	KRTAP10-7	0	+	ENSG00000272804
chr21	44609954	44615954	KRTAP10-8	0	+	ENSG00000187766
chr21	44625378	44631378	KRTAP10-9	0	+	ENSG00000221837
chr21	44635455	44641455	KRTAP10-10	0	+	ENSG00000221859
chr21	44644650	44650650	KRTAP10-11	0	+	ENSG00000243489
chr21	44655341	44661341	KRTAP12-3	0	+	ENSG00000205439
chr21	44695044	44701044	KRTAP10-12	0	+	ENSG00000189169
chr21	44708572	44714572	TSPEAR	0	-	ENSG00000175894
chr21	46152579	46158579	FTCD	0	-	ENSG00000160282
chr22	15526139	15532139	OR11H1	0	+	ENSG00000130538
chr22	15718631	15724631	POTEH	0	+	ENSG00000198062
chr22	16589810	16595810	CCT8L2	0	-	ENSG00000198445
chr22	16822411	16828411	XKR3	0	-	ENSG00000172967
chr22	17005222	17011222	GAB4	0	-	ENSG00000215568
chr22	18515161	18521161	GGTLC3	0	-	ENSG00000274252
chr22	18527573	18533573	TMEM191B	0	+	ENSG00000278558
chr22	18608919	18614919	RIMBP3	0	-	ENSG00000275793
chr22	19147292	19153292	GSC2	0	-	ENSG00000063515
chr22	20148055	20154055	CCDC188	0	-	ENSG00000234409
chr22	20784720	20790720	SERPIND1	0	+	ENSG00000099937
chr22	21025013	21031013	P2RX6	0	+	ENSG00000099957
chr22	21061168	21067168	LRRC74B	0	+	ENSG00000187905
chr22	21386478	21392478	RIMBP3B	0	+	ENSG00000274600
chr22	21548461	21554461	RIMBP3C	0	-	ENSG00000183246
chr22	21634329	21640329	CCDC116	0	+	ENSG00000161180
chr22	22242515	22248515	VPREB1	0	+	ENSG00000169575
chr22	22517270	22523270	ZNF280A	0	-	ENSG00000169548
chr22	23577302	23583302	IGLL1	0	-	ENSG00000128322
chr22	23629321	23635321	DRICH1	0	-	ENSG00000189269
chr22	23751425	23757425	VPREB3	0	-	ENSG00000128218
chr22	23762863	23768863	C22orf15	0	+	ENSG00000169314
chr22	24002453	24008453	GSTT4	0	-	ENSG00000276950
chr22	24525390	24531390	UPB1	0	+	ENSG00000100024
chr22	24771720	24777720	PIWIL3	0	-	ENSG00000184571
chr22	24943695	24949695	TMEM211	0	-	ENSG00000206069
chr22	25204359	25210359	CRYBB3	0	+	ENSG00000100053
chr22	25228870	25234870	CRYBB2	0	+	ENSG00000244752
chr22	26615027	26621027	CRYBB1	0	-	ENSG00000100122
chr22	26627669	26633669	CRYBA4	0	+	ENSG00000196431
chr22	29058831	29064831	C22orf31	0	-	ENSG00000100249
chr22	29316679	29322679	RASL10A	0	-	ENSG00000100276
chr22	29439455	29445455	RFPL1	0	+	ENSG00000128250
chr22	30174075	30180075	HORMAD2	0	+	ENSG00000176635
chr22	30469017	30475017	SEC14L3	0	-	ENSG00000100012
chr22	30502711	30508711	SEC14L4	0	-	ENSG00000133488
chr22	30543741	30549741	SEC14L6	0	-	ENSG00000214491
chr22	30571665	30577665	GAL3ST1	0	-	ENSG00000128242
chr22	32156322	32162322	C22orf42	0	-	ENSG00000205856
chr22	32202073	32208073	RFPL2	0	-	ENSG00000128253
chr22	32252347	32258347	SLC5A4	0	-	ENSG00000100191
chr22	32358161	32364161	RFPL3	0	+	ENSG00000128276
chr22	32461484	32467484	BPIFC	0	-	ENSG00000184459
chr22	33055381	33061381	SYN3	0	-	ENSG00000185666
chr22	35084387	35090387	ISX	0	+	ENSG00000175329
chr22	35726483	35732483	APOL5	0	+	ENSG00000128313
chr22	36700752	36706752	CACNG2	0	-	ENSG00000166862
chr22	37004851	37010851	TEX33	0	-	ENSG00000185264
chr22	37209477	37215477	SSTR3	0	-	ENSG00000278195
chr22	37822485	37828485	GALR3	0	+	ENSG00000128310
chr22	38081184	38087184	SLC16A8	0	-	ENSG00000100156
chr22	38452199	38458199	KCNJ4	0	-	ENSG00000168135
chr22	38567204	38573204	DMC1	0	-	ENSG00000100206
chr22	39101067	39107067	APOBEC3H	0	+	ENSG00000100298
chr22	39890864	39896864	ENTHD1	0	-	ENSG00000176177
chr22	41912074	41918074	SHISA8	0	-	ENSG00000234965
chr22	41955933	41961933	LINC00634	0	+	ENSG00000205704
chr22	43504848	43510848	MPPED1	0	+	ENSG00000186732
chr22	43889013	43895013	PNPLA5	0	-	ENSG00000100341
chr22	46260343	46266343	PKDREJ	0	-	ENSG00000130943
chr22	50009659	50015659	IL17REL	0	-	ENSG00000188263
chr22	50053935	50059935	TTLL8	0	-	ENSG00000138892
chr22	50158690	50164690	MOV10L1	0	+	ENSG00000073146
chr22	50487648	50493648	MIOX	0	+	ENSG00000100253
chr22	50559919	50565919	SYCE3	0	-	ENSG00000217442
chr22	50742339	50748339	ACR	0	+	ENSG00000100312
chr3	1401217	1407217	CNTN6	0	+	ENSG00000134115
chr3	3123613	3129613	IL5RA	0	-	ENSG00000091181
chr3	7738533	7744533	GRM7	0	+	ENSG00000196277
chr3	8742040	8748040	SSUH2	0	-	ENSG00000125046
chr3	8838808	8844808	CAV3	0	+	ENSG00000182533
chr3	9550822	9556822	LHFPL4	0	-	ENSG00000156959
chr3	9726908	9732908	CPNE9	0	+	ENSG00000144550
chr3	10289947	10295947	GHRL	0	-	ENSG00000157017
chr3	13877071	13883071	WNT7A	0	-	ENSG00000154764
chr3	14770036	14776036	C3orf20	0	+	ENSG00000131379
chr3	16667306	16673306	DAZL	0	-	ENSG00000092345
chr3	19532642	19538642	KCNH8	0	+	ENSG00000183960
chr3	19944025	19950025	EFHB	0	-	ENSG00000163576
chr3	26714537	26720537	LRRC3B	0	+	ENSG00000179796
chr3	30891661	30897661	GADL1	0	-	ENSG00000144644
chr3	32894824	32900824	TRIM71	0	+	ENSG00000206557
chr3	35791496	35797496	ARPP21	0	+	ENSG00000172995
chr3	36761553	36767553	DCLK3	0	-	ENSG00000163673
chr3	38275757	38281757	SLC22A13	0	+	ENSG00000172940
chr3	38315575	38321575	SLC22A14	0	+	ENSG00000144671
chr3	38646687	38652687	SCN5A	0	-	ENSG00000183873
chr3	38813286	38819286	SCN10A	0	-	ENSG00000185313
chr3	39049157	39055157	SCN11A	0	-	ENSG00000168356
