Chr	Start	End	Name	Score	Strand	ID
chr16	88450280	88456280	ZFPM1	0	+	ENSG00000179588
chr16	88567403	88573403	ZC3H18	0	+	ENSG00000158545
chr16	88640289	88646289	CYBA	0	-	ENSG00000051523
chr16	88648935	88654935	MVD	0	-	ENSG00000167508
chr16	88674688	88680688	SNAI3	0	-	ENSG00000185669
chr16	88693499	88699499	RNF166	0	-	ENSG00000158717
chr16	88703483	88709483	CTU2	0	+	ENSG00000174177
chr16	88712338	88718338	PIEZO1	0	-	ENSG00000103335
chr16	88800789	88806789	CDT1	0	+	ENSG00000167513
chr16	88806339	88812339	APRT	0	-	ENSG00000198931
chr16	88810734	88816734	GALNS	0	-	ENSG00000141012
chr16	88853220	88859220	TRAPPC2L	0	+	ENSG00000167515
chr16	88871858	88877858	CBFA2T3	0	-	ENSG00000129993
chr16	89085375	89091375	ACSF3	0	+	ENSG00000176715
chr16	89214703	89220703	ZNF778	0	+	ENSG00000170100
chr16	89264630	89270630	ANKRD11	0	-	ENSG00000167522
chr16	89487719	89493719	SPG7	0	+	ENSG00000197912
chr16	89557677	89563677	RPL13	0	+	ENSG00000167526
chr16	89572758	89578758	CPNE7	0	+	ENSG00000178773
chr16	89610308	89616308	DPEP1	0	+	ENSG00000015413
chr16	89637816	89643816	CHMP1A	0	-	ENSG00000131165
chr16	89654740	89660740	SPATA33	0	+	ENSG00000167523
chr16	89677737	89683737	CDK10	0	+	ENSG00000185324
chr16	89693357	89699357	SPATA2L	0	-	ENSG00000158792
chr16	89704134	89710134	VPS9D1	0	-	ENSG00000075399
chr16	89717400	89723400	ZNF276	0	+	ENSG00000158805
chr16	89734549	89740549	FANCA	0	-	ENSG00000187741
chr16	89815179	89821179	SPIRE2	0	+	ENSG00000204991
chr16	89870570	89876570	TCF25	0	+	ENSG00000141002
chr16	89918392	89924392	TUBB3	0	+	ENSG00000258947
chr16	89945697	89951697	DEF8	0	+	ENSG00000140995
chr16	90001871	90007871	DBNDD1	0	-	ENSG00000003249
chr16	90016629	90022629	GAS8	0	+	ENSG00000141013
chr17	139789	145789	DOC2B	0	-	ENSG00000272636
chr17	209389	215389	RPH3AL	0	-	ENSG00000181031
chr17	407325	413325	C17orf97	0	+	ENSG00000187624
chr17	436978	442978	RFLNB	0	-	ENSG00000183688
chr17	505503	511503	VPS53	0	-	ENSG00000141252
chr17	729412	735412	TLCD3A	0	+	ENSG00000167695
chr17	741421	747421	GEMIN4	0	-	ENSG00000179409
chr17	754097	760097	GLOD4	0	-	ENSG00000167699
chr17	779353	785353	MRM3	0	+	ENSG00000171861
chr17	796310	802310	NXN	0	-	ENSG00000167693
chr17	994129	1000129	TIMM22	0	+	ENSG00000177370
chr17	1000519	1006519	ABR	0	-	ENSG00000159842
chr17	1341275	1347275	YWHAE	0	-	ENSG00000108953
chr17	1417689	1423689	CRK	0	-	ENSG00000167193
chr17	1461186	1467186	MYO1C	0	-	ENSG00000197879
chr17	1491577	1497577	INPP5K	0	-	ENSG00000132376
chr17	1514718	1520718	PITPNA	0	-	ENSG00000174238
chr17	1566268	1572268	SLC43A2	0	-	ENSG00000167703
chr17	1630858	1636858	SCARF1	0	-	ENSG00000074660
chr17	1643145	1649145	RILP	0	-	ENSG00000167705
chr17	1647629	1653629	PRPF8	0	-	ENSG00000174231
chr17	1699816	1705816	TLCD2	0	-	ENSG00000185561
chr17	1713523	1719523	WDR81	0	+	ENSG00000167716
chr17	1739836	1745836	SERPINF2	0	+	ENSG00000167711
chr17	1759029	1765029	SERPINF1	0	+	ENSG00000132386
chr17	1776485	1782485	SMYD4	0	-	ENSG00000186532
chr17	1826702	1832702	RPA1	0	+	ENSG00000132383
chr17	1931677	1937677	RTN4RL1	0	-	ENSG00000185924
chr17	2027137	2033137	DPH1	0	+	ENSG00000108963
chr17	2051154	2057154	HIC1	0	+	ENSG00000177374
chr17	2056839	2062839	SMG6	0	-	ENSG00000070366
chr17	2300383	2306383	SRR	0	+	ENSG00000167720
chr17	2319396	2325396	TSR1	0	-	ENSG00000167721
chr17	2334498	2340498	SGSM2	0	+	ENSG00000141258
chr17	2381073	2387073	MNT	0	-	ENSG00000070444
chr17	2402562	2408562	METTL16	0	-	ENSG00000127804
chr17	2590210	2596210	PAFAH1B1	0	+	ENSG00000007168
chr17	2686386	2692386	CLUH	0	-	ENSG00000132361
chr17	2752705	2758705	RAP1GAP2	0	+	ENSG00000132359
chr17	3469374	3475374	ASPA	0	+	ENSG00000108381
chr17	3582149	3588149	ENSG00000262304	0	-	ENSG00000262304
chr17	3633459	3639459	CTNS	0	+	ENSG00000040531
chr17	3660063	3666063	P2RX5-TAX1BP3	0	-	ENSG00000257950
chr17	3665812	3671812	EMC6	0	+	ENSG00000127774
chr17	3711628	3717628	ITGAE	0	-	ENSG00000083457
chr17	3720903	3726903	HASPIN	0	+	ENSG00000177602
chr17	3799158	3805158	NCBP3	0	-	ENSG00000074356
chr17	3857315	3863315	CAMKK1	0	-	ENSG00000004660
chr17	3893592	3899592	P2RX1	0	-	ENSG00000108405
chr17	3920870	3926870	ATP2A3	0	-	ENSG00000074370
chr17	4001445	4007445	ZZEF1	0	-	ENSG00000074755
chr17	4140168	4146168	CYB5D2	0	+	ENSG00000167740
chr17	4160821	4166821	ANKFY1	0	-	ENSG00000185722
chr17	4266259	4272259	UBE2G1	0	-	ENSG00000132388
chr17	4430940	4436940	SPNS3	0	+	ENSG00000182557
chr17	4495881	4501881	SPNS2	0	+	ENSG00000183018
chr17	4535897	4541897	MYBBP1A	0	-	ENSG00000132382
chr17	4553927	4559927	GGT6	0	-	ENSG00000167741
chr17	4580999	4586999	SMTNL2	0	+	ENSG00000188176
chr17	4627919	4633919	ALOX15	0	-	ENSG00000161905
chr17	4666774	4672774	PELP1	0	-	ENSG00000141456
chr17	4707596	4713596	ARRB2	0	+	ENSG00000141480
chr17	4728428	4734428	MED11	0	+	ENSG00000161920
chr17	4730533	4736533	CXCL16	0	-	ENSG00000161921
chr17	4736833	4742833	ZMYND15	0	+	ENSG00000141497
chr17	4782285	4788285	VMO1	0	-	ENSG00000182853
chr17	4793144	4799144	PSMB6	0	+	ENSG00000142507
chr17	4804152	4810152	PLD2	0	+	ENSG00000129219
chr17	4830340	4836340	MINK1	0	+	ENSG00000141503
chr17	4894771	4900771	CHRNE	0	-	ENSG00000108556
chr17	4896418	4902418	C17orf107	0	+	ENSG00000205710
chr17	4934130	4940130	SLC25A11	0	-	ENSG00000108528
chr17	4937008	4943008	RNF167	0	+	ENSG00000108523
chr17	4942652	4948652	PFN1	0	-	ENSG00000108518
chr17	4945092	4951092	ENO3	0	+	ENSG00000108515
chr17	4956226	4962226	SPAG7	0	-	ENSG00000091640
chr17	4964992	4970992	CAMTA2	0	-	ENSG00000108509
chr17	4985130	4991130	INCA1	0	-	ENSG00000196388
chr17	4994950	5000950	KIF1C	0	+	ENSG00000129250
chr17	5029600	5035600	SLC52A1	0	-	ENSG00000132517
chr17	5075467	5081467	ZFP3	0	+	ENSG00000180787
chr17	5102541	5108541	ZNF232	0	-	ENSG00000167840
chr17	5113032	5119032	USP6	0	+	ENSG00000129204
chr17	5176535	5182535	ZNF594	0	-	ENSG00000180626
chr17	5205920	5211920	SCIMP	0	-	ENSG00000161929
chr17	5279265	5285265	RABEP1	0	+	ENSG00000029725
chr17	5357963	5363963	NUP88	0	-	ENSG00000108559
chr17	5416641	5422641	RPAIN	0	+	ENSG00000129197
chr17	5437917	5443917	DHX33	0	-	ENSG00000005100
chr17	5468254	5474254	DERL2	0	-	ENSG00000072849
chr17	5483285	5489285	MIS12	0	+	ENSG00000167842
chr17	5496427	5502427	NLRP1	0	-	ENSG00000091592
chr17	6441441	6447441	PIMREG	0	+	ENSG00000129195
chr17	6448263	6454263	PITPNM3	0	-	ENSG00000091622
chr17	6575147	6581147	KIAA0753	0	-	ENSG00000198920
chr17	6637985	6643985	TXNDC17	0	+	ENSG00000129235
chr17	6640311	6646311	MED31	0	-	ENSG00000108590
chr17	6648762	6654762	C17orf100	0	+	ENSG00000256806
chr17	6752447	6758447	XAF1	0	+	ENSG00000132530
chr17	6993049	6999049	ALOX12	0	+	ENSG00000108839
chr17	7009635	7015635	RNASEK-C17orf49	0	+	ENSG00000161939
chr17	7020050	7026050	BCL6B	0	+	ENSG00000161940
chr17	7033015	7039015	SLC16A13	0	+	ENSG00000174327
chr17	7071537	7077537	CLEC10A	0	-	ENSG00000132514
chr17	7170431	7176431	ASGR1	0	-	ENSG00000141505
chr17	7184187	7190187	DLG4	0	-	ENSG00000132535
chr17	7214125	7220125	ACADVL	0	+	ENSG00000072778
chr17	7222342	7228342	DVL2	0	-	ENSG00000004975
chr17	7232029	7238029	PHF23	0	-	ENSG00000040633
chr17	7243829	7249829	ENSG00000262302	0	-	ENSG00000262302
chr17	7248416	7254416	ELP5	0	+	ENSG00000170291
chr17	7278718	7284718	SLC2A4	0	+	ENSG00000181856
chr17	7285263	7291263	YBX2	0	-	ENSG00000006047
chr17	7303999	7309999	EIF5A	0	+	ENSG00000132507
chr17	7312628	7318628	NEURL4	0	-	ENSG00000215041
chr17	7333529	7339529	ACAP1	0	+	ENSG00000072818
chr17	7348889	7354889	KCTD11	0	+	ENSG00000213859
chr17	7377534	7383534	TNK1	0	+	ENSG00000174292
chr17	7386734	7392734	TMEM256-PLSCR3	0	-	ENSG00000262481
chr17	7401874	7407874	NLGN2	0	+	ENSG00000169992
chr17	7435273	7441273	FGF11	0	+	ENSG00000161958
chr17	7442061	7448061	CHRNB1	0	+	ENSG00000170175
chr17	7456366	7462366	ZBTB4	0	-	ENSG00000174282
chr17	7481366	7487366	POLR2A	0	+	ENSG00000181222
chr17	7546099	7552099	TNFSF12-TNFSF13	0	+	ENSG00000248871
chr17	7560287	7566287	SENP3-EIF4A1	0	+	ENSG00000277957
chr17	7576491	7582491	CD68	0	+	ENSG00000129226
chr17	7580529	7586529	MPDU1	0	+	ENSG00000129255
chr17	7585178	7591178	SOX15	0	-	ENSG00000129194
chr17	7588230	7594230	FXR2	0	-	ENSG00000129245
chr17	7623234	7629234	SAT2	0	-	ENSG00000141504
chr17	7643627	7649627	ATP1B2	0	+	ENSG00000129244
chr17	7658779	7664779	TP53	0	-	ENSG00000141510
chr17	7683071	7689071	WRAP53	0	+	ENSG00000141499
chr17	7702202	7708202	EFNB3	0	+	ENSG00000108947
chr17	7714744	7720744	DNAH2	0	+	ENSG00000183914
chr17	7831217	7837217	KDM6B	0	+	ENSG00000132510
chr17	7852066	7858066	TMEM88	0	+	ENSG00000167874
chr17	7853685	7859685	NAA38	0	-	ENSG00000183011
chr17	7854746	7860746	CYB5D1	0	+	ENSG00000182224
chr17	7881796	7887796	CHD3	0	+	ENSG00000170004
chr17	7910339	7916339	RNF227	0	-	ENSG00000179859
chr17	7918859	7924859	KCNAB3	0	-	ENSG00000170049
chr17	7927345	7933345	TRAPPC1	0	-	ENSG00000170043
chr17	7929101	7935101	CNTROB	0	+	ENSG00000170037
chr17	8036034	8042034	ALOX15B	0	+	ENSG00000179593
chr17	8069636	8075636	ALOX12B	0	-	ENSG00000179477
chr17	8092900	8098900	ALOXE3	0	-	ENSG00000179148
chr17	8137472	8143472	PER1	0	-	ENSG00000179094
chr17	8156149	8162149	VAMP2	0	-	ENSG00000220205
chr17	8169457	8175457	TMEM107	0	-	ENSG00000179029
chr17	8185345	8191345	BORCS6	0	-	ENSG00000196544
chr17	8201733	8207733	AURKB	0	-	ENSG00000178999
chr17	8221815	8227815	CTC1	0	-	ENSG00000178971
chr17	8244618	8250618	PFAS	0	+	ENSG00000178921
chr17	8284763	8290763	SLC25A35	0	-	ENSG00000125434
chr17	8285654	8291654	RANGRF	0	+	ENSG00000108961
chr17	8307241	8313241	ARHGEF15	0	+	ENSG00000198844
chr17	8353902	8359902	KRBA2	0	-	ENSG00000184619
chr17	8374516	8380516	RPL26	0	-	ENSG00000161970
chr17	8410131	8416131	NDEL1	0	+	ENSG00000166579
chr17	8471207	8477207	MYH10	0	-	ENSG00000133026
chr17	8794110	8800110	MFSD6L	0	-	ENSG00000185156
chr17	8799722	8805722	PIK3R6	0	-	ENSG00000276231
chr17	8875911	8881911	PIK3R5	0	-	ENSG00000141506
chr17	9018510	9024510	NTN1	0	+	ENSG00000065320
chr17	9247471	9253471	STX8	0	-	ENSG00000170310
chr17	9641698	9647698	USP43	0	+	ENSG00000154914
chr17	9819206	9825206	GLP2R	0	+	ENSG00000065325
chr17	9907606	9913606	GAS7	0	-	ENSG00000007237
chr17	10625526	10631526	MYH3	0	-	ENSG00000109063
chr17	10669474	10675474	SCO1	0	-	ENSG00000133028
chr17	10694594	10700594	ADPRM	0	+	ENSG00000170222
chr17	10696015	10702015	TMEM220	0	-	ENSG00000187824
chr17	10791913	10797913	TMEM238L	0	-	ENSG00000263429
chr17	11974439	11980439	ZNF18	0	-	ENSG00000154957
chr17	12017829	12023829	MAP2K4	0	+	ENSG00000065559
chr17	12662890	12668890	MYOCD	0	+	ENSG00000141052
chr17	12786498	12792498	ARHGAP44	0	+	ENSG00000006740
chr17	12988612	12994612	ELAC2	0	-	ENSG00000006744
chr17	13491032	13497032	HS3ST3A1	0	-	ENSG00000153976
chr17	14066490	14072490	COX10	0	+	ENSG00000006695
chr17	14298081	14304081	HS3ST3B1	0	+	ENSG00000125430
chr17	15226773	15232773	PMP22	0	-	ENSG00000109099
chr17	15433021	15439021	TVP23C-CDRT4	0	-	ENSG00000259024
chr17	15568491	15574491	ENSG00000251537	0	-	ENSG00000251537
chr17	15696552	15702552	ZNF286A-TBC1D26	0	+	ENSG00000255104
chr17	15942130	15948130	ADORA2B	0	+	ENSG00000170425
chr17	15973560	15979560	ZSWIM7	0	-	ENSG00000214941
chr17	15996784	16002784	TTC19	0	+	ENSG00000011295
chr17	16026157	16032157	NCOR1	0	-	ENSG00000141027
chr17	16214191	16220191	PIGL	0	+	ENSG00000108474
chr17	16339534	16345534	CENPV	0	-	ENSG00000166582
chr17	16377798	16383798	UBB	0	+	ENSG00000170315
chr17	16412571	16418571	TRPV2	0	+	ENSG00000187688
chr17	16438577	16444577	LRRC75A	0	-	ENSG00000181350
chr17	16543954	16549954	ZNF287	0	-	ENSG00000141040
chr17	16617734	16623734	ZNF624	0	-	ENSG00000197566
chr17	16687261	16693261	ENSG00000266302	0	+	ENSG00000266302
chr17	17039457	17045457	MPRIP	0	+	ENSG00000133030
chr17	17199649	17205649	ENSG00000264187	0	-	ENSG00000264187
chr17	17243616	17249616	COPS3	0	-	ENSG00000141030
chr17	17300335	17306335	NT5M	0	+	ENSG00000205309
chr17	17473994	17479994	MED9	0	+	ENSG00000141026
chr17	17491437	17497437	RASD1	0	-	ENSG00000108551
chr17	17502563	17508563	PEMT	0	-	ENSG00000133027
chr17	17678458	17684458	RAI1	0	+	ENSG00000108557
chr17	17807399	17813399	SREBF1	0	-	ENSG00000072310
chr17	17840511	17846511	TOM1L2	0	-	ENSG00000175662
chr17	17969813	17975813	DRC3	0	+	ENSG00000171962
chr17	17974409	17980409	ATPAF2	0	-	ENSG00000171953
chr17	18036408	18042408	GID4	0	+	ENSG00000141034
chr17	18084892	18090892	DRG2	0	+	ENSG00000108591
chr17	18105756	18111756	MYO15A	0	+	ENSG00000091536
chr17	18180078	18186078	ALKBH5	0	+	ENSG00000091542
chr17	18222635	18228635	LLGL1	0	+	ENSG00000131899
chr17	18241815	18247815	FLII	0	-	ENSG00000177731
chr17	18257597	18263597	MIEF2	0	+	ENSG00000177427
chr17	18268428	18274428	TOP3A	0	-	ENSG00000177302
chr17	18312293	18318293	SMCR8	0	+	ENSG00000176994
chr17	18324860	18330860	SHMT1	0	-	ENSG00000176974
chr17	18374778	18380778	EVPLL	0	+	ENSG00000214860
chr17	18473737	18479737	LGALS9C	0	+	ENSG00000171916
chr17	18664629	18670629	FOXO3B	0	-	ENSG00000240445
chr17	18778111	18784111	TVP23B	0	+	ENSG00000171928
chr17	18837085	18843085	PRPSAP2	0	+	ENSG00000141127
chr17	18947345	18953345	SLC5A10	0	+	ENSG00000154025
chr17	18965789	18971789	FAM83G	0	-	ENSG00000188522
chr17	19017656	19023656	GRAP	0	-	ENSG00000154016
chr17	19212615	19218615	EPN2	0	+	ENSG00000072134
chr17	19331308	19337308	B9D1	0	-	ENSG00000108641
chr17	19374721	19380721	MAPK7	0	+	ENSG00000166484
chr17	19380442	19386442	MFAP4	0	-	ENSG00000166482
chr17	19408125	19414125	RNF112	0	+	ENSG00000128482
chr17	19492385	19498385	SLC47A1	0	+	ENSG00000142494
chr17	19645136	19651136	ALDH3A2	0	+	ENSG00000072210
chr17	19675288	19681288	SLC47A2	0	-	ENSG00000180638
chr17	19734984	19740984	ALDH3A1	0	-	ENSG00000108602
chr17	19767829	19773829	ULK2	0	-	ENSG00000083290
chr17	19901302	19907302	AKAP10	0	-	ENSG00000108599
chr17	20005865	20011865	SPECC1	0	+	ENSG00000128487
chr17	20446395	20452395	LGALS9B	0	-	ENSG00000170298
chr17	20996596	21002596	USP22	0	-	ENSG00000124422
chr17	21120364	21126364	DHRS7B	0	+	ENSG00000109016
chr17	21194954	21200954	TMEM11	0	-	ENSG00000178307
chr17	21235870	21241870	NATD1	0	-	ENSG00000274180
chr17	21281672	21287672	MAP2K3	0	+	ENSG00000034152
chr17	21373357	21379357	KCNJ12	0	+	ENSG00000184185
chr17	22520415	22526415	MTRNR2L1	0	+	ENSG00000256618
chr17	27291076	27297076	WSB1	0	+	ENSG00000109046
chr17	27453448	27459448	KSR1	0	+	ENSG00000141068
chr17	27626798	27632798	LGALS9	0	+	ENSG00000168961
chr17	28038737	28044737	NLK	0	+	ENSG00000087095
chr17	28316200	28322200	TMEM97	0	+	ENSG00000109084
chr17	28325325	28331325	IFT20	0	-	ENSG00000109083
chr17	28332602	28338602	TNFAIP1	0	+	ENSG00000109079
chr17	28343633	28349633	POLDIP2	0	-	ENSG00000004142
chr17	28354642	28360642	TMEM199	0	+	ENSG00000244045
chr17	28361356	28367356	SARM1	0	+	ENSG00000004139
chr17	28364284	28370284	VTN	0	-	ENSG00000109072
chr17	28391642	28397642	SLC46A1	0	-	ENSG00000076351
chr17	28452752	28458752	ENSG00000258472	0	-	ENSG00000258472
chr17	28503243	28509243	FOXN1	0	+	ENSG00000109101
chr17	28611446	28617446	KIAA0100	0	-	ENSG00000007202
chr17	28645346	28651346	SDF2	0	-	ENSG00000132581
chr17	28659198	28665198	SUPT6H	0	+	ENSG00000109111
chr17	28700197	28706197	PROCA1	0	-	ENSG00000167525
chr17	28711281	28717281	RAB34	0	-	ENSG00000109113
chr17	28716985	28722985	RPL23A	0	+	ENSG00000198242
chr17	28721348	28727348	TLCD1	0	-	ENSG00000160606
chr17	28722897	28728897	NEK8	0	+	ENSG00000160602
chr17	28741011	28747011	TRAF4	0	+	ENSG00000076604
chr17	28752980	28758980	FAM222B	0	-	ENSG00000173065
chr17	28852010	28858010	ERAL1	0	+	ENSG00000132591
chr17	28876335	28882335	FLOT2	0	-	ENSG00000132589
chr17	28894781	28900781	DHRS13	0	-	ENSG00000167536
chr17	28902250	28908250	PHF12	0	-	ENSG00000109118
chr17	28947513	28953513	PIPOX	0	+	ENSG00000179761
chr17	29068122	29074122	MYO18A	0	-	ENSG00000196535
chr17	29252839	29258839	NUFIP2	0	-	ENSG00000108256
chr17	29387363	29393363	TAOK1	0	+	ENSG00000160551
chr17	29557547	29563547	ABHD15	0	-	ENSG00000168792
chr17	29563052	29569052	TP53I13	0	+	ENSG00000167543
chr17	29570475	29576475	GIT1	0	-	ENSG00000108262
chr17	29586769	29592769	ANKRD13B	0	+	ENSG00000198720
chr17	29611756	29617756	CORO6	0	-	ENSG00000167549
chr17	29622938	29628938	SSH2	0	-	ENSG00000141298
chr17	30112521	30118521	NSRP1	0	+	ENSG00000126653
chr17	30191319	30197319	SLC6A4	0	-	ENSG00000108576
chr17	30245203	30251203	BLMH	0	-	ENSG00000108578
chr17	30375927	30381927	CPD	0	+	ENSG00000108582
chr17	30474362	30480362	GOSR1	0	+	ENSG00000108587
chr17	30766388	30772388	CRLF3	0	-	ENSG00000176390
chr17	30828966	30834966	ATAD5	0	+	ENSG00000176208
chr17	30894336	30900336	TEFM	0	-	ENSG00000172171
chr17	30903344	30909344	ADAP2	0	+	ENSG00000184060
chr17	30967984	30973984	RNF135	0	+	ENSG00000181481
chr17	31091927	31097927	NF1	0	+	ENSG00000196712
chr17	31302213	31308213	ENSG00000265118	0	-	ENSG00000265118
chr17	31388675	31394675	RAB11FIP4	0	+	ENSG00000131242
chr17	31848871	31854871	COPRS	0	-	ENSG00000172301
chr17	31857904	31863904	UTP6	0	-	ENSG00000108651
chr17	31934007	31940007	SUZ12	0	+	ENSG00000178691
chr17	32004872	32010872	LRRC37B	0	+	ENSG00000185158
chr17	32139454	32145454	RHOT1	0	+	ENSG00000126858
chr17	32262832	32268832	RHBDL3	0	+	ENSG00000141314
chr17	32321565	32327565	C17orf75	0	-	ENSG00000108666
chr17	32347132	32353132	ZNF207	0	+	ENSG00000010244
chr17	32441379	32447379	PSMD11	0	+	ENSG00000108671
chr17	32483993	32489993	CDK5R1	0	+	ENSG00000176749
chr17	32489522	32495522	MYO1D	0	-	ENSG00000176658
chr17	32924910	32930910	TMEM98	0	+	ENSG00000006042
chr17	34252218	34258218	CCL2	0	+	ENSG00000108691
chr17	34282742	34288742	CCL11	0	+	ENSG00000172156
chr17	34316435	34322435	CCL8	0	+	ENSG00000108700
chr17	34353480	34359480	CCL13	0	+	ENSG00000181374
chr17	34924859	34930859	CCT6B	0	-	ENSG00000132141
chr17	34958540	34964540	ZNF830	0	+	ENSG00000198783
chr17	34977512	34983512	LIG3	0	+	ENSG00000005156
chr17	35008349	35014349	ENSG00000267618	0	-	ENSG00000267618
chr17	35125730	35131730	NLE1	0	-	ENSG00000073536
chr17	35240071	35246071	SLFN5	0	+	ENSG00000166750
chr17	35347305	35353305	SLFN11	0	-	ENSG00000172716
chr17	35407922	35413922	SLFN12	0	-	ENSG00000172123
chr17	35432096	35438096	SLFN13	0	-	ENSG00000154760
chr17	35571795	35577795	PEX12	0	-	ENSG00000108733
chr17	35575046	35581046	AP2B1	0	+	ENSG00000006125
chr17	35728639	35734639	RASL10B	0	+	ENSG00000270885
chr17	35753249	35759249	MMP28	0	-	ENSG00000271447
chr17	35806482	35812482	TAF15	0	+	ENSG00000270647
chr17	35868491	35874491	CCL5	0	-	ENSG00000271503
chr17	35915066	35921066	RDM1	0	-	ENSG00000278023
chr17	35980656	35986656	CCL15-CCL14	0	-	ENSG00000275688
chr17	36061272	36067272	CCL18	0	+	ENSG00000275385
chr17	36085256	36091256	CCL3	0	-	ENSG00000277632
chr17	36100827	36106827	CCL4	0	+	ENSG00000275302
chr17	36162683	36168683	TBC1D3B	0	-	ENSG00000274808
chr17	36191869	36197869	CCL3L3	0	-	ENSG00000276085
chr17	36207924	36213924	CCL4L2	0	+	ENSG00000276070
chr17	36250456	36256456	TBC1D3I	0	-	ENSG00000274933
chr17	36320884	36326884	TBC1D3G	0	+	ENSG00000260287
chr17	36374531	36380531	TBC1D3H	0	-	ENSG00000274226
chr17	36425618	36431618	TBC1D3F	0	-	ENSG00000275954
chr17	36483629	36489629	ZNHIT3	0	+	ENSG00000273611
chr17	36492636	36498636	MYO19	0	-	ENSG00000278259
chr17	36531987	36537987	PIGW	0	+	ENSG00000277161
chr17	36541912	36547912	GGNBP2	0	+	ENSG00000278311
chr17	36588879	36594879	DHRS11	0	+	ENSG00000278535
chr17	36598583	36604583	MRM1	0	+	ENSG00000278619
chr17	36933785	36939785	LHX1	0	+	ENSG00000273706
chr17	36945925	36951925	AATF	0	+	ENSG00000275700
chr17	37081992	37087992	ACACA	0	-	ENSG00000278540
chr17	37403886	37409886	TADA2A	0	+	ENSG00000276234
chr17	37486891	37492891	DUSP14	0	+	ENSG00000276023
chr17	37511807	37517807	SYNRG	0	-	ENSG00000275066
chr17	37606739	37612739	DDX52	0	-	ENSG00000278053
chr17	37683431	37689431	HNF1B	0	-	ENSG00000275410
chr17	37921415	37927415	TBC1D3K	0	+	ENSG00000273513
chr17	37975155	37981155	TBC1D3L	0	-	ENSG00000274512
chr17	38000976	38006976	TBC1D3D	0	+	ENSG00000274419
chr17	38054693	38060693	TBC1D3C	0	-	ENSG00000278299
chr17	38124951	38130951	TBC1D3E	0	+	ENSG00000278599
chr17	38178659	38184659	TBC1D3	0	-	ENSG00000274611
chr17	38294023	38300023	MRPL45	0	+	ENSG00000278845
chr17	38348844	38354844	SOCS7	0	+	ENSG00000274211
chr17	38416280	38422280	ARHGAP23	0	+	ENSG00000275832
chr17	38527031	38533031	SRCIN1	0	-	ENSG00000277363
chr17	38668703	38674703	EPOP	0	-	ENSG00000273604
chr17	38702273	38708273	MLLT6	0	+	ENSG00000275023
chr17	38727341	38733341	CISD3	0	+	ENSG00000277972
chr17	38730898	38736898	PCGF2	0	-	ENSG00000277258
chr17	38749741	38755741	PSMB3	0	+	ENSG00000277791
chr17	38762691	38768691	PIP4K2B	0	-	ENSG00000276293
chr17	38797441	38803441	CWC25	0	-	ENSG00000273559
chr17	38844860	38850860	RPL23	0	-	ENSG00000125691
chr17	38866859	38872859	LASP1	0	+	ENSG00000002834
chr17	38922168	38928168	LINC00672	0	+	ENSG00000263874
chr17	39060313	39066313	PLXDC1	0	-	ENSG00000161381
chr17	39170453	39176453	CACNB1	0	-	ENSG00000067191
chr17	39197283	39203283	RPL19	0	+	ENSG00000108298
chr17	39249663	39255663	FBXL20	0	-	ENSG00000108306
chr17	39401285	39407285	MED1	0	-	ENSG00000125686
chr17	39458486	39464486	CDK12	0	+	ENSG00000167258
chr17	39623740	39629740	PPP1R1B	0	+	ENSG00000131771
chr17	39634090	39640090	STARD3	0	+	ENSG00000131748
chr17	39662349	39668349	TCAP	0	+	ENSG00000173991
chr17	39664981	39670981	PNMT	0	+	ENSG00000141744
chr17	39668122	39674122	PGAP3	0	-	ENSG00000161395
chr17	39684914	39690914	ERBB2	0	+	ENSG00000141736
chr17	39725496	39731496	MIEN1	0	-	ENSG00000141741
chr17	39734927	39740927	GRB7	0	+	ENSG00000141738
chr17	39754718	39760718	IKZF3	0	-	ENSG00000161405
chr17	39901595	39907595	GSDMB	0	-	ENSG00000073605
chr17	39918041	39924041	ORMDL3	0	-	ENSG00000172057
chr17	39950263	39956263	GSDMA	0	+	ENSG00000167914
chr17	39977807	39983807	PSMD3	0	+	ENSG00000108344
chr17	40012361	40018361	CSF3	0	+	ENSG00000108342
chr17	40016097	40022097	MED24	0	-	ENSG00000008838
chr17	40055290	40061290	THRA	0	+	ENSG00000126351
chr17	40089793	40095793	NR1D1	0	-	ENSG00000126368
chr17	40118971	40124971	MSL1	0	+	ENSG00000188895
chr17	40137318	40143318	CASC3	0	+	ENSG00000108349
chr17	40174010	40180010	RAPGEFL1	0	+	ENSG00000108352
chr17	40216304	40222304	WIPF2	0	+	ENSG00000171475
chr17	40284879	40290879	CDC6	0	+	ENSG00000094804
chr17	40306180	40312180	RARA	0	+	ENSG00000131759
chr17	40357652	40363652	GJD3	0	-	ENSG00000183153
chr17	40385525	40391525	TOP2A	0	-	ENSG00000131747
chr17	40440450	40446450	IGFBP4	0	+	ENSG00000141753
chr17	40472828	40478828	TNS4	0	-	ENSG00000131746
chr17	40550769	40556769	CCR7	0	-	ENSG00000126353
chr17	40624356	40630356	ENSG00000264058	0	-	ENSG00000264058
chr17	40694991	40700991	KRT24	0	-	ENSG00000167916
chr17	40815117	40821117	KRT10	0	-	ENSG00000186395
chr17	40872889	40878889	KRT20	0	-	ENSG00000171431
chr17	40919700	40925700	KRT23	0	-	ENSG00000108244
chr17	41005521	41011521	KRTAP3-1	0	-	ENSG00000212901
