0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	Middle	Start	End
chr10	119656727	119658654	0																																													119657690	-963	964
chr10	119660701	119663961	0																																													119662331	-1630	1630
chr10	119667448	119671103	1	-684.0																																												119669275	-1827	1828
chr10	119671690	119679074	1	3062.0																																												119675382	-3692	3692
chr10	119679582	119682754	0																																													119681168	-1586	1586
chr10	121927387	121929787	0																																													121928587	-1200	1200
chr10	121933739	121936429	0																																													121935084	-1345	1345
chr10	123153882	123155905	1	-193.0																																												123154893	-1011	1012
chr10	123995482	123997346	0																																													123996414	-932	932
chr10	123997389	123999386	0																																													123998387	-998	999
chr10	124005277	124007738	0																																													124006507	-1230	1231
chr10	124034238	124037502	0																																													124035870	-1632	1632
chr10	124055822	124060697	0																																													124058259	-2437	2438
chr10	124079925	124082611	0																																													124081268	-1343	1343
chr10	124083573	124085056	0																																													124084314	-741	742
chr10	124087658	124090160	0																																													124088909	-1251	1251
chr10	124090209	124094218	0																																													124092213	-2004	2005
chr10	124467150	124469110	0																																													124468130	-980	980
chr10	124480637	124484930	0																																													124482783	-2146	2147
chr10	124524030	124531175	0																																													124527602	-3572	3573
chr10	124610007	124615696	0																																													124612851	-2844	2845
chr10	124616429	124619312	0																																													124617870	-1441	1442
chr10	124620090	124623135	2	-1137.0	-361.0																																											124621612	-1522	1523
chr10	124630694	124632300	0																																													124631497	-803	803
chr10	124730883	124734283	0																																													124732583	-1700	1700
chr10	124741487	124745330	0																																													124743408	-1921	1922
chr10	124901729	124901900	0																																													124901814	-85	86
chr10	124915288	124918625	0																																													124916956	-1668	1669
chr10	124983256	124984125	1	150.0																																												124983690	-434	435
chr10	124984429	124985509	2	6.0	92.0																																											124984969	-540	540
chr10	124989144	124990561	0																																													124989852	-708	709
chr10	124990989	124992550	0																																													124991769	-780	781
chr10	124993101	124994244	1	-275.0																																												124993672	-571	572
chr10	124994819	125001160	0																																													124997989	-3170	3171
chr10	125020924	125024168	0																																													125022546	-1622	1622
chr10	125134429	125137704	0																																													125136066	-1637	1638
chr10	125147403	125148449	0																																													125147926	-523	523
chr10	125158527	125163076	0																																													125160801	-2274	2275
chr10	125731646	125733491	0																																													125732568	-922	923
chr10	125743187	125744792	0																																													125743989	-802	803
chr10	125745025	125745753	0																																													125745389	-364	364
chr10	125761541	125762565	0																																													125762053	-512	512
chr10	125834483	125836027	0																																													125835255	-772	772
chr10	125837054	125839817	2	-580.0	-665.0																																											125838435	-1381	1382
chr10	125890472	125890621	0																																													125890546	-74	75
chr10	127128882	127131763	0																																													127130322	-1440	1441
chr10	127410874	127413710	0																																													127412292	-1418	1418
chr10	129771877	129777780	0																																													129774828	-2951	2952
chr10	130185654	130191968	0																																													130188811	-3157	3157
chr10	130208600	130211034	0																																													130209817	-1217	1217
chr10	131916422	131921230	0																																													131918826	-2404	2404
chr10	131950065	131953858	0																																													131951961	-1896	1897
chr10	131954358	131955938	1	-613.0																																												131955148	-790	790
chr10	131960747	131967361	0																																													131964054	-3307	3307
chr10	131968838	131970875	1	-892.0																																												131969856	-1018	1019
chr10	131975979	131978282	0																																													131977130	-1151	1152
chr10	131981464	131983984	0																																													131982724	-1260	1260
chr10	132195179	132199284	0																																													132197231	-2052	2053
chr10	132201497	132205546	0																																													132203521	-2024	2025
chr10	132357758	132365746	0																																													132361752	-3994	3994
chr10	132385653	132391283	0																																													132388468	-2815	2815
chr10	132415084	132418916	0																																													132417000	-1916	1916
chr10	132419315	132424657	0																																													132421986	-2671	2671
chr10	132427132	132431030	0																																													132429081	-1949	1949
chr10	132431799	132434460	0																																													132433129	-1330	1331
chr10	132549015	132552551	0																																													132550783	-1768	1768
chr10	132706436	132713238	3	-525.0	-572.0	1501.0																																										132709837	-3401	3401
chr10	132783128	132790105	1	1698.0																																												132786616	-3488	3489
chr10	133262574	133265861	3	1117.0	995.0	1195.0																																										133264217	-1643	1644
chr10	133301561	133304689	1	164.0																																												133303125	-1564	1564
chr10	133311937	133313862	1	-35.0																																												133312899	-962	963
chr10	133314290	133320750	0																																													133317520	-3230	3230
chr10	133348995	133354196	1	-816.0																																												133351595	-2600	2601
chr10	133413604	133415363	0																																													133414483	-879	880
chr10	133417926	133425328	2	1466.0	2043.0																																											133421627	-3701	3701
chr10	133425371	133428772	0																																													133427071	-1700	1701
chr10	133429032	133431058	0																																													133430045	-1013	1013
chr11	378381	382101	3	76.0	-607.0	303.0																																										380241	-1860	1860
chr11	505463	509207	0																																													507335	-1872	1872
chr11	526957	534085	3	-2929.0	-3266.0	-2121.0																																										530521	-3564	3564
chr11	538749	542841	0																																													540795	-2046	2046
chr11	588797	592412	2	-801.0	-832.0																																											590604	-1807	1808
chr11	636398	638772	0																																													637585	-1187	1187
chr11	639184	645283	2	1662.0	1744.0																																											642233	-3049	3050
chr11	656496	661922	0																																													659209	-2713	2713
chr11	704129	709843	0																																													706986	-2857	2857
chr11	726716	733188	0																																													729952	-3236	3236
chr11	760240	767848	0																																													764044	-3804	3804
chr11	812545	815675	1	1348.0																																												814110	-1565	1565
chr11	865739	871044	1	2627.0																																												868391	-2652	2653
chr11	886086	892753	0																																													889419	-3333	3334
chr11	1269564	1272708	0																																													1271136	-1572	1572
chr11	1277926	1280212	0																																													1279069	-1143	1143
chr11	1301204	1304324	0																																													1302764	-1560	1560
chr11	1549425	1553817	0																																													1551621	-2196	2196
chr11	1580517	1582397	0																																													1581457	-940	940
chr11	1583608	1585427	1	-231.0																																												1584517	-909	910
chr11	1596299	1598659	3	43.0	-176.0	-776.0																																										1597479	-1180	1180
chr11	1760258	1764693	0																																													1762475	-2217	2218
chr11	1943664	1948349	0																																													1946006	-2342	2343
chr11	1954973	1960307	0																																													1957640	-2667	2667
chr11	2256230	2264154	0																																													2260192	-3962	3962
chr11	2268746	2273709	0																																													2271227	-2481	2482
chr11	2376851	2383206	0																																													2380028	-3177	3178
chr11	2651152	2653426	0																																													2652289	-1137	1137
chr11	2661252	2664864	1	1051.0																																												2663058	-1806	1806
chr11	2901007	2903975	2	-879.0	-771.0																																											2902491	-1484	1484
chr11	2910347	2913100	0																																													2911723	-1376	1377
chr11	2917875	2920727	0																																													2919301	-1426	1426
chr11	2923523	2925038	0																																													2924280	-757	758
chr11	2927177	2934956	0																																													2931066	-3889	3890
chr11	2937493	2941562	0																																													2939527	-2034	2035
chr11	2942497	2944080	0																																													2943288	-791	792
chr11	2954631	2956024	1	679.0																																												2955327	-696	697
chr11	2964864	2966630	0																																													2965747	-883	883
chr11	2995938	3001124	1	-2527.0																																												2998531	-2593	2593
chr11	3025785	3027171	0																																													3026478	-693	693
chr11	3089033	3094249	3	-1963.0	1022.0	981.0																																										3091641	-2608	2608
chr11	3117270	3121563	1	-159.0																																												3119416	-2146	2147
chr11	3124137	3128605	2	-191.0	-132.0																																											3126371	-2234	2234
chr11	3701192	3702370	0																																													3701781	-589	589
chr11	3796635	3799013	4	-265.0	-186.0	-125.0	-96.0																																									3797824	-1189	1189
chr11	3822916	3824712	4	-270.0	-254.0	-257.0	-146.0																																									3823814	-898	898
chr11	3826310	3829595	1	93.0																																												3827952	-1642	1643
chr11	6449442	6452328	0																																													6450885	-1443	1443
chr11	6475398	6476231	0																																													6475814	-416	417
chr11	6476336	6477964	0																																													6477150	-814	814
chr11	6480507	6482315	1	-80.0																																												6481411	-904	904
chr11	6596634	6598504	0																																													6597569	-935	935
chr11	6606944	6613110	7	883.0	-3013.0	-9.0	257.0	-138.0	1914.0	950.0																																						6610027	-3083	3083
chr11	6680696	6683979	1	159.0																																												6682337	-1641	1642
chr11	7574050	7577862	0																																													7575956	-1906	1906
chr11	7663311	7666553	1	-1615.0																																												7664932	-1621	1621
chr11	7994925	7996248	1	573.0																																												7995586	-661	662
chr11	8683187	8688512	0																																													8685849	-2662	2663
chr11	9264654	9266252	0																																													9265453	-799	799
chr11	9384277	9385788	0																																													9385032	-755	756
chr11	9571981	9576014	0																																													9573997	-2016	2017
chr11	9613729	9616096	0																																													9614912	-1183	1184
chr11	9661010	9665245	0																																													9663127	-2117	2118
chr11	9756604	9759679	0																																													9758141	-1537	1538
chr11	9764895	9769729	0																																													9767312	-2417	2417
chr11	10303568	10305874	0																																													10304721	-1153	1153
chr11	10307093	10308606	0																																													10307849	-756	757
chr11	10756754	10758632	0																																													10757693	-939	939
chr11	10807868	10809882	0																																													10808875	-1007	1007
chr11	10857188	10858074	0																																													10857631	-443	443
chr11	11884696	11886925	0																																													11885810	-1114	1115
chr11	11926121	11927080	0																																													11926600	-479	480
chr11	12672152	12675768	0																																													12673960	-1808	1808
chr11	12708826	12711906	0																																													12710366	-1540	1540
chr11	12868967	12875029	0																																													12871998	-3031	3031
chr11	12960818	12960912	0																																													12960865	-47	47
chr11	13703556	13704772	0																																													13704164	-608	608
chr11	14260585	14262406	0																																													14261495	-910	911
chr11	14270518	14274067	0																																													14272292	-1774	1775
chr11	14498987	14500657	0																																													14499822	-835	835
chr11	14503690	14504977	0																																													14504333	-643	644
chr11	14508003	14510279	0																																													14509141	-1138	1138
chr11	16818186	16823500	0																																													16820843	-2657	2657
chr11	17012269	17017287	0																																													17014778	-2509	2509
chr11	17075554	17078275	0																																													17076914	-1360	1361
chr11	18321171	18322721	0																																													18321946	-775	775
chr11	18522739	18524132	0																																													18523435	-696	697
chr11	22411287	22411461	0																																													22411374	-87	87
chr11	25389945	25390124	0																																													25390034	-89	90
chr11	27216530	27221408	0																																													27218969	-2439	2439
chr11	27492072	27494976	0																																													27493524	-1452	1452
chr11	32088435	32093565	2	-380.0	-324.0																																											32091000	-2565	2565
chr11	32097386	32100488	2	497.0	527.0																																											32098937	-1551	1551
chr11	33357974	33358634	0																																													33358304	-330	330
chr11	33731776	33735711	0																																													33733743	-1967	1968
chr11	34051294	34053643	1	71.0																																												34052468	-1174	1175
chr11	34102798	34104109	0																																													34103453	-655	656
chr11	34151342	34155769	2	1133.0	1109.0																																											34153555	-2213	2214
chr11	34161571	34165542	2	-1148.0	826.0																																											34163556	-1985	1986
chr11	34355330	34359644	1	723.0																																												34357487	-2157	2157
chr11	35662318	35664013	0																																													35663165	-847	848
chr11	43335508	43337426	1	551.0																																												43336467	-959	959
chr11	43923262	43926451	0																																													43924856	-1594	1595
chr11	44077125	44080767	4	-480.0	1216.0	-554.0	-47.0																																									44078946	-1821	1821
chr11	44641607	44642104	0																																													44641855	-248	249
chr11	44926389	44928298	0																																													44927343	-954	955
chr11	44930624	44932474	1	768.0																																												44931549	-925	925
chr11	44933525	44935588	1	-220.0																																												44934556	-1031	1032
chr11	44948285	44952529	0																																													44950407	-2122	2122
chr11	44981036	44983583	0																																													44982309	-1273	1274
chr11	45803786	45808534	0																																													45806160	-2374	2374
chr11	45809387	45812715	3	95.0	265.0	-122.0																																										45811051	-1664	1664
chr11	45861609	45865443	0																																													45863526	-1917	1917
chr11	45869169	45872371	1	1073.0																																												45870770	-1601	1601
chr11	45880101	45883210	0																																													45881655	-1554	1555
chr11	45883804	45885251	0																																													45884527	-723	724
chr11	45920272	45926469	2	-135.0	-859.0																																											45923370	-3098	3099
chr11	46370878	46375416	1	1663.0																																												46373147	-2269	2269
chr11	46375539	46377637	2	39.0	647.0																																											46376588	-1049	1049
chr11	46377936	46383449	2	1681.0	-1406.0																																											46380692	-2756	2757
chr11	46387354	46392895	0																																													46390124	-2770	2771
chr11	46395872	46401244	4	1063.0	819.0	902.0	1243.0																																									46398558	-2686	2686
chr11	46676404	46681354	1	-2452.0																																												46678879	-2475	2475
chr11	46703637	46709031	1	1723.0																																												46706334	-2697	2697
chr11	46772371	46776823	0																																													46774597	-2226	2226
chr11	47150952	47152564	0																																													47151758	-806	806
chr11	47153340	47156160	0																																													47154750	-1410	1410
chr11	47157024	47158597	0																																													47157810	-786	787
chr11	47171073	47175930	4	1790.0	-1475.0	2010.0	-1601.0																																									47173501	-2428	2429
chr11	47177460	47179317	2	-24.0	-832.0																																											47178388	-928	929
chr11	47227775	47230399	0																																													47229087	-1312	1312
chr11	47235726	47241595	4	957.0	494.0	722.0	-1343.0																																									47238660	-2934	2935
chr11	47267926	47271655	1	1813.0																																												47269790	-1864	1865
chr11	47282607	47285218	2	1295.0	-559.0																																											47283912	-1305	1306
chr11	47321428	47328300	2	1189.0	1145.0																																											47324864	-3436	3436
chr11	47411298	47416455	7	-1451.0	438.0	-1414.0	-1208.0	-602.0	-741.0	-1471.0																																						47413876	-2578	2579
chr11	47416484	47421318	1	83.0																																												47418901	-2417	2417
chr11	47437654	47440940	0																																													47439297	-1643	1643
chr11	47448285	47451711	2	984.0	992.0																																											47449998	-1713	1713
chr11	47466484	47468600	0																																													47467542	-1058	1058
chr11	47471655	47474223	1	-239.0																																												47472939	-1284	1284
chr11	47572424	47575600	4	599.0	748.0	1124.0	718.0																																									47574012	-1588	1588
chr11	47746378	47749627	0																																													47748002	-1624	1625
chr11	47756027	47760653	0																																													47758340	-2313	2313
chr11	48168624	48170735	0																																													48169679	-1055	1056
chr11	57296000	57297904	0																																													57296952	-952	952
chr11	57302017	57307999	1	2372.0																																												57305008	-2991	2991
chr11	57308068	57309784	2	524.0	344.0																																											57308926	-858	858
chr11	57310112	57313715	3	-680.0	-1133.0	-1046.0																																										57311913	-1801	1802
chr11	57314566	57319816	0																																													57317191	-2625	2625
chr11	57321490	57325061	2	1477.0	1353.0																																											57323275	-1785	1786
chr11	57524766	57526454	0																																													57525610	-844	844
chr11	57527187	57527906	0																																													57527546	-359	360
chr11	57688859	57691757	2	260.0	57.0																																											57690308	-1449	1449
chr11	57696805	57698403	0																																													57697604	-799	799
chr11	57699499	57700408	2	-17.0	-52.0																																											57699953	-454	455
chr11	57736464	57740504	1	-1999.0																																												57738484	-2020	2020
chr11	57768262	57771349	0																																													57769805	-1543	1544
chr11	57775158	57776393	0																																													57775775	-617	618
chr11	57795413	57798006	3	-117.0	233.0	8.0																																										57796709	-1296	1297
chr11	57823519	57826326	0																																													57824922	-1403	1404
chr11	58578278	58580336	1	-259.0																																												58579307	-1029	1029
chr11	58611532	58612582	0																																													58612057	-525	525
chr11	58616739	58618178	6	248.0	673.0	158.0	694.0	24.0	-97.0																																							58617458	-719	720
chr11	59144449	59145804	0																																													59145126	-677	678
chr11	59575969	59577447	2	197.0	519.0																																											59576708	-739	739
chr11	59614309	59616775	0																																													59615542	-1233	1233
chr11	59644095	59645436	0																																													59644765	-670	671
chr11	59753393	59757544	0																																													59755468	-2075	2076
chr11	59788463	59791343	0																																													59789903	-1440	1440
chr11	60850951	60854746	1	-486.0																																												60852848	-1897	1898
chr11	60886664	60890031	0																																													60888347	-1683	1684
chr11	61135539	61136668	0																																													61136103	-564	565
chr11	61149764	61152462	0																																													61151113	-1349	1349
chr11	61291005	61296265	0																																													61293635	-2630	2630
chr11	61298631	61302019	0																																													61300325	-1694	1694
chr11	61302498	61305113	1	-170.0																																												61303805	-1307	1308
chr11	61332264	61336293	0																																													61334278	-2014	2015
chr11	61349100	61350945	0																																													61350022	-922	923
chr11	61402686	61405178	1	760.0																																												61403932	-1246	1246
chr11	61407699	61410872	0																																													61409285	-1586	1587
chr11	61419417	61420697	1	90.0																																												61420057	-640	640
chr11	61428610	61430608	0																																													61429609	-999	999
chr11	61474011	61481381	0																																													61477696	-3685	3685
chr11	61515711	61521372	1	2537.0																																												61518541	-2830	2831
chr11	61523247	61526106	0																																													61524676	-1429	1430
chr11	61530528	61534403	0																																													61532465	-1937	1938
chr11	61577108	61583363	0																																													61580235	-3127	3128
chr11	61733507	61738977	1	-80.0																																												61736242	-2735	2735
chr11	61964171	61969736	1	-1293.0																																												61966953	-2782	2783
chr11	62528104	62530139	9	647.0	-11.0	-186.0	-742.0	266.0	702.0	-592.0	134.0	698.0																																				62529121	-1017	1018
chr11	62531653	62533331	7	109.0	-285.0	556.0	-835.0	-575.0	-123.0	-638.0																																						62532492	-839	839
chr11	62554427	62556566	0																																													62555496	-1069	1070
chr11	62574123	62576539	3	-612.0	-574.0	-715.0																																										62575331	-1208	1208
chr11	62598883	62605203	3	-1984.0	-1173.0	-2146.0																																										62602043	-3160	3160
chr11	62621176	62622685	0																																													62621930	-754	755
chr11	62624916	62632527	8	-1524.0	1603.0	2099.0	-2376.0	-889.0	-573.0	1611.0	-101.0																																					62628721	-3805	3806
chr11	62645684	62649727	4	-358.0	678.0	-983.0	-1290.0																																									62647705	-2021	2022
chr11	62660241	62666599	2	-3083.0	-2032.0																																											62663420	-3179	3179
chr11	62676500	62683117	3	3171.0	891.0	2156.0																																										62679808	-3308	3309
chr11	62690078	62693132	4	-798.0	942.0	743.0	471.0																																									62691605	-1527	1527
chr11	62697476	62702795	0																																													62700135	-2659	2660
chr11	62706962	62709222	0																																													62708092	-1130	1130
chr11	62715108	62717077	1	518.0																																												62716092	-984	985
chr11	62735693	62740158	3	-404.0	-392.0	-503.0																																										62737925	-2232	2233
chr11	62740196	62742108	0																																													62741152	-956	956
chr11	62779012	62782605	0																																													62780808	-1796	1797
chr11	62784799	62792273	7	-495.0	-3605.0	1977.0	1908.0	2219.0	-3186.0	-2096.0																																						62788536	-3737	3737
chr11	62804927	62807252	2	702.0	703.0																																											62806089	-1162	1163
chr11	62810735	62812417	0																																													62811576	-841	841
chr11	62812729	62813932	0																																													62813330	-601	602
chr11	62816121	62822474	0																																													62819297	-3176	3177
chr11	62824837	62826967	1	482.0																																												62825902	-1065	1065
chr11	62831816	62833151	0																																													62832483	-667	668
chr11	62839689	62843001	0																																													62841345	-1656	1656
chr11	62877709	62882383	0																																													62880046	-2337	2337
chr11	62884779	62890157	1	1973.0																																												62887468	-2689	2689
chr11	62908128	62912016	3	-858.0	51.0	-43.0																																										62910072	-1944	1944
chr11	63761174	63765606	0																																													63763390	-2216	2216
chr11	63824414	63829841	1	147.0																																												63827127	-2713	2714
chr11	63901412	63903099	3	-418.0	-423.0	-27.0																																										63902255	-843	844
chr11	63911228	63917655	5	1762.0	444.0	-1135.0	-47.0	121.0																																								63914441	-3213	3214
chr11	63958249	63962468	0																																													63960358	-2109	2110
chr11	63974782	63981729	0																																													63978255	-3473	3474
chr11	63996914	64002113	3	2331.0	-729.0	2591.0																																										63999513	-2599	2600
chr11	64002799	64006559	0																																													64004679	-1880	1880
chr11	64038735	64043315	0																																													64041025	-2290	2290
chr11	64123722	64130422	0																																													64127072	-3350	3350
chr11	64175771	64179240	0																																													64177505	-1734	1735
chr11	64179970	64182021	0																																													64180995	-1025	1026
chr11	64201600	64203728	1	-544.0																																												64202664	-1064	1064
chr11	64205593	64207897	1	-655.0																																												64206745	-1152	1152
chr11	64216964	64223381	4	424.0	258.0	396.0	822.0																																									64220172	-3208	3209
chr11	64223872	64227729	4	-65.0	1232.0	-1403.0	-1839.0																																									64225800	-1928	1929
chr11	64229816	64237784	3	3511.0	-3397.0	3924.0																																										64233800	-3984	3984
chr11	64264301	64270834	0																																													64267567	-3266	3267
chr11	64271351	64275589	1	1830.0																																												64273470	-2119	2119
chr11	64303510	64307796	1	1087.0																																												64305653	-2143	2143
chr11	64310996	64316646	1	-1089.0																																												64313821	-2825	2825
chr11	64316793	64322457	7	-218.0	2703.0	2511.0	1379.0	2713.0	2533.0	-142.0																																						64319625	-2832	2832
chr11	64367067	64372248	1	100.0																																												64369657	-2590	2591
chr11	64768857	64769612	2	-5.0	-63.0																																											64769234	-377	378
chr11	64777354	64780416	0																																													64778885	-1531	1531
chr11	64803868	64807066	3	-284.0	1206.0	1102.0																																										64805467	-1599	1599
chr11	64851624	64852730	0																																													64852177	-553	553
chr11	65083790	65084990	0																																													65084390	-600	600
chr11	65086044	65089150	4	1153.0	246.0	827.0	537.0																																									65087597	-1553	1553
chr11	65089414	65091980	0																																													65090697	-1283	1283
chr11	65105007	65110555	6	252.0	-131.0	-1985.0	-1981.0	-521.0	-2106.0																																							65107781	-2774	2774
chr11	65111174	65113466	2	913.0	316.0																																											65112320	-1146	1146
chr11	65114207	65118729	1	561.0																																												65116468	-2261	2261
chr11	65118993	65122566	5	-1601.0	-207.0	-69.0	-1364.0	-420.0																																								65120779	-1786	1787
chr11	65124683	65126041	1	-605.0																																												65125362	-679	679
chr11	65127336	65129091	0																																													65128213	-877	878
chr11	65133245	65136097	0																																													65134671	-1426	1426
chr11	65140172	65140341	0																																													65140256	-84	85
chr11	65204574	65209713	5	627.0	617.0	590.0	507.0	2322.0																																								65207143	-2569	2570
chr11	65318920	65324008	1	408.0																																												65321464	-2544	2544
chr11	65343887	65348080	1	-334.0																																												65345983	-2096	2097
chr11	65353721	65354349	0																																													65354035	-314	314
chr11	65392412	65396560	0																																													65394486	-2074	2074
chr11	65407591	65412687	0																																													65410139	-2548	2548
chr11	65414595	65418784	0																																													65416689	-2094	2095
chr11	65420416	65426464	0																																													65423440	-3024	3024
chr11	65426829	65428145	0																																													65427487	-658	658
chr11	65439310	65441219	0																																													65440264	-954	955
chr11	65441812	65443467	0																																													65442639	-827	828
chr11	65498034	65498908	0																																													65498471	-437	437
chr11	65498987	65501167	5	-110.0	927.0	-450.0	1003.0	-889.0																																								65500077	-1090	1090
chr11	65501854	65504991	4	-1392.0	875.0	1439.0	-1052.0																																									65503422	-1568	1569
chr11	65505028	65509115	3	1698.0	1366.0	610.0																																										65507071	-2043	2044
chr11	65538670	65541843	0																																													65540256	-1586	1587
chr11	65600714	65603271	0																																													65601992	-1278	1279
chr11	65605023	65605645	0																																													65605334	-311	311
chr11	65616459	65619083	3	445.0	791.0	485.0																																										65617771	-1312	1312
chr11	65711560	65719441	11	-3136.0	1851.0	-3366.0	-3587.0	2807.0	-3797.0	938.0	-3770.0	-2924.0	3398.0	-1297.0																																		65715500	-3940	3941
chr11	65719474	65722706	0																																													65721090	-1616	1616
chr11	65775055	65783036	2	945.0	-334.0																																											65779045	-3990	3991
chr11	65861625	65864311	0																																													65862968	-1343	1343
chr11	65879274	65883826	5	-687.0	-1856.0	-2129.0	-2209.0	90.0																																								65881550	-2276	2276
chr11	65890396	65895821	2	1905.0	-924.0																																											65893108	-2712	2713
chr11	65914927	65922841	3	1634.0	-1488.0	1590.0																																										65918884	-3957	3957
chr11	65969036	65970115	0																																													65969575	-539	540
chr11	65979589	65984783	0																																													65982186	-2597	2597
chr11	65996412	66000833	3	-1755.0	-1043.0	1039.0																																										65998622	-2210	2211
chr11	66001614	66005880	1	379.0																																												66003747	-2133	2133
chr11	66006888	66011134	0																																													66009011	-2123	2123
chr11	66058139	66060260	3	840.0	264.0	162.0																																										66059199	-1060	1061
chr11	66062319	66064824	0																																													66063571	-1252	1253
chr11	66067180	66068902	0																																													66068041	-861	861
chr11	66206195	66209355	0																																													66207775	-1580	1580
chr11	66217463	66219844	0																																													66218653	-1190	1191
chr11	66227520	66228852	0																																													66228186	-666	666
chr11	66229736	66231390	2	-370.0	-342.0																																											66230563	-827	827
chr11	66249670	66252200	0																																													66250935	-1265	1265
chr11	66252248	66253462	0																																													66252855	-607	607
chr11	66254364	66259748	3	-1683.0	-1758.0	-1589.0																																										66257056	-2692	2692
chr11	66260144	66262565	0																																													66261354	-1210	1211
chr11	66273975	66280041	1	874.0																																												66277008	-3033	3033
chr11	66281630	66283388	2	-265.0	-823.0																																											66282509	-879	879
chr11	66284234	66289459	4	-1387.0	2267.0	1883.0	-792.0																																									66286846	-2612	2613
chr11	66335067	66338108	3	752.0	-1132.0	257.0																																										66336587	-1520	1521
chr11	66339780	66343268	1	309.0																																												66341524	-1744	1744
chr11	66464852	66470360	1	-1270.0																																												66467606	-2754	2754
chr11	66473881	66481031	0																																													66477456	-3575	3575
chr11	66493841	66497453	1	-1706.0																																												66495647	-1806	1806
chr11	66514074	66515361	1	171.0																																												66514717	-643	644
chr11	66520662	66522321	0																																													66521491	-829	830
chr11	66522673	66525987	1	830.0																																												66524330	-1657	1657
chr11	66528663	66530988	0																																													66529825	-1162	1163
chr11	66535115	66537231	0																																													66536173	-1058	1058
chr11	66538045	66541098	1	153.0																																												66539571	-1526	1527
chr11	66624045	66629755	6	1270.0	2432.0	1559.0	2479.0	2350.0	1804.0																																							66626900	-2855	2855
chr11	66634831	66639889	1	-2390.0																																												66637360	-2529	2529
chr11	66650104	66652041	0																																													66651072	-968	969
chr11	66663316	66666032	0																																													66664674	-1358	1358
chr11	66668693	66672944	3	1560.0	2004.0	1602.0																																										66670818	-2125	2126
chr11	66682546	66686353	0																																													66684449	-1903	1904
chr11	66692864	66696045	5	1457.0	1198.0	114.0	200.0	1414.0																																								66694454	-1590	1591
chr11	66835292	66839375	1	-1059.0																																												66837333	-2041	2042
chr11	67030351	67034101	0																																													67032226	-1875	1875
chr11	67047576	67051952	0																																													67049764	-2188	2188
chr11	67052121	67055753	0																																													67053937	-1816	1816
chr11	67070731	67073488	0																																													67072109	-1378	1379
chr11	67074538	67077641	0																																													67076089	-1551	1552
chr11	67150112	67152801	0																																													67151456	-1344	1345
chr11	67184578	67186746	0																																													67185662	-1084	1084
chr11	67188331	67190063	0																																													67189197	-866	866
chr11	67221978	67229383	0																																													67225680	-3702	3703
chr11	67248238	67251335	2	-333.0	-628.0																																											67249786	-1548	1549
chr11	67252002	67252316	0																																													67252159	-157	157
chr11	67272060	67279262	0																																													67275661	-3601	3601
chr11	67297068	67303170	4	1009.0	234.0	1294.0	1030.0																																									67300119	-3051	3051
chr11	67305924	67307988	0																																													67306956	-1032	1032
chr11	67308074	67314201	8	1658.0	1604.0	968.0	1282.0	-711.0	1655.0	1269.0	1175.0																																					67311137	-3063	3064
chr11	67349734	67351561	0																																													67350647	-913	914
chr11	67351777	67354319	3	1108.0	1042.0	-451.0																																										67353048	-1271	1271
chr11	67364256	67367946	2	1263.0	609.0																																											67366101	-1845	1845
chr11	67369976	67373622	0																																													67371799	-1823	1823
chr11	67460672	67465373	0																																													67463022	-2350	2351
chr11	67467743	67471352	1	1529.0																																												67469547	-1804	1805
chr11	67489750	67497730	7	1831.0	-1424.0	698.0	-3789.0	-3518.0	-1391.0	-301.0																																						67493740	-3990	3990
chr11	67987289	67994124	0																																													67990706	-3417	3418
chr11	67995096	67996498	1	136.0																																												67995797	-701	701
chr11	68027744	68032802	1	2501.0																																												68030273	-2529	2529
chr11	68120496	68124691	0																																													68122593	-2097	2098
chr11	68151077	68153374	0																																													68152225	-1148	1149
chr11	68158062	68159094	5	368.0	154.0	-95.0	393.0	-187.0																																								68158578	-516	516
chr11	68160249	68162306	0																																													68161277	-1028	1029
chr11	68162609	68164739	0																																													68163674	-1065	1065
chr11	68195784	68199915	0																																													68197849	-2065	2066
chr11	68365021	68368146	2	969.0	983.0																																											68366583	-1562	1563
chr11	68374571	68379270	0																																													68376920	-2349	2350
chr11	68380435	68384988	0																																													68382711	-2276	2277
chr11	68423026	68429949	1	2806.0																																												68426487	-3461	3462
chr11	68469720	68470911	0																																													68470315	-595	596
chr11	68503252	68504933	0																																													68504092	-840	841
chr11	68513829	68515538	0																																													68514683	-854	855
chr11	68516379	68518334	0																																													68517356	-977	978
chr11	68593245	68600917	0																																													68597081	-3836	3836
chr11	68607775	68609576	0																																													68608675	-900	901
chr11	68613657	68615330	0																																													68614493	-836	837
chr11	68617240	68619965	0																																													68618602	-1362	1363
chr11	68739552	68744268	0																																													68741910	-2358	2358
chr11	68752935	68754612	0																																													68753773	-838	839
chr11	68763378	68764837	0																																													68764107	-729	730
chr11	68780244	68785602	3	2275.0	-1911.0	-1929.0																																										68782923	-2679	2679
chr11	68834464	68836568	0																																													68835516	-1052	1052
chr11	68840584	68844757	0																																													68842670	-2086	2087
chr11	68890061	68891873	1	-358.0																																												68890967	-906	906
chr11	69076342	69084207	3	1732.0	1760.0	1754.0																																										69080274	-3932	3933
